Option ID,Zone Group,Zone,Reason Code,Effective Date,Change Type,Change Amount,Change Percent,Price Guide,Auto-Approve
113435474,2,100,20,24/12/2025,0,,-25,Y,Y
113435476,2,100,20,24/12/2025,0,,-25,Y,Y
113435539,2,100,20,24/12/2025,0,,-25,Y,Y
113436296,2,100,20,24/12/2025,0,,-25,Y,Y
113436302,2,100,20,24/12/2025,0,,-25,Y,Y
113436311,2,100,20,24/12/2025,0,,-25,Y,Y
113436332,2,100,20,24/12/2025,0,,-25,Y,Y
113436335,2,100,20,24/12/2025,0,,-25,Y,Y
113436352,2,100,20,24/12/2025,0,,-25,Y,Y
113436383,2,100,20,24/12/2025,0,,-25,Y,Y
113436392,2,100,20,24/12/2025,0,,-25,Y,Y
113436419,2,100,20,24/12/2025,0,,-25,Y,Y
113437105,2,100,20,24/12/2025,0,,-25,Y,Y
113437116,2,100,20,24/12/2025,0,,-25,Y,Y
113437123,2,100,20,24/12/2025,0,,-25,Y,Y
113437439,2,100,20,24/12/2025,0,,-25,Y,Y
113437502,2,100,20,24/12/2025,0,,-25,Y,Y
113437820,2,100,20,24/12/2025,0,,-25,Y,Y
113437839,2,100,20,24/12/2025,0,,-25,Y,Y
113437841,2,100,20,24/12/2025,0,,-25,Y,Y
113437849,2,100,20,24/12/2025,0,,-25,Y,Y
113437875,2,100,20,24/12/2025,0,,-25,Y,Y
113437883,2,100,20,24/12/2025,0,,-25,Y,Y
113437894,2,100,20,24/12/2025,0,,-25,Y,Y
113443404,2,100,20,24/12/2025,0,,-25,Y,Y
113443885,2,100,20,24/12/2025,0,,-25,Y,Y
113445074,2,100,20,24/12/2025,0,,-25,Y,Y
113445093,2,100,20,24/12/2025,0,,-25,Y,Y
113445412,2,100,20,24/12/2025,0,,-25,Y,Y
113445637,2,100,20,24/12/2025,0,,-25,Y,Y
113445640,2,100,20,24/12/2025,0,,-25,Y,Y
113446249,2,100,20,24/12/2025,0,,-25,Y,Y
113446506,2,100,20,24/12/2025,0,,-25,Y,Y
113446526,2,100,20,24/12/2025,0,,-25,Y,Y
113446544,2,100,20,24/12/2025,0,,-25,Y,Y
113446547,2,100,20,24/12/2025,0,,-25,Y,Y
113446582,2,100,20,24/12/2025,0,,-25,Y,Y
113446739,2,100,20,24/12/2025,0,,-25,Y,Y
113446742,2,100,20,24/12/2025,0,,-25,Y,Y
113446745,2,100,20,24/12/2025,0,,-25,Y,Y
113448326,2,100,20,24/12/2025,0,,-25,Y,Y
113448330,2,100,20,24/12/2025,0,,-25,Y,Y
113448552,2,100,20,24/12/2025,0,,-25,Y,Y
113449285,2,100,20,24/12/2025,0,,-25,Y,Y
113449297,2,100,20,24/12/2025,0,,-25,Y,Y
113450042,2,100,20,24/12/2025,0,,-25,Y,Y
113450286,2,100,20,24/12/2025,0,,-25,Y,Y
113450315,2,100,20,24/12/2025,0,,-25,Y,Y
113450322,2,100,20,24/12/2025,0,,-25,Y,Y
113450330,2,100,20,24/12/2025,0,,-25,Y,Y
113450341,2,100,20,24/12/2025,0,,-25,Y,Y
113450345,2,100,20,24/12/2025,0,,-25,Y,Y
113452131,2,100,20,24/12/2025,0,,-25,Y,Y
113452804,2,100,20,24/12/2025,0,,-25,Y,Y
113452814,2,100,20,24/12/2025,0,,-25,Y,Y
113452892,2,100,20,24/12/2025,0,,-25,Y,Y
113452904,2,100,20,24/12/2025,0,,-25,Y,Y
113452906,2,100,20,24/12/2025,0,,-25,Y,Y
113452912,2,100,20,24/12/2025,0,,-25,Y,Y
113452915,2,100,20,24/12/2025,0,,-25,Y,Y
113453051,2,100,20,24/12/2025,0,,-25,Y,Y
113461752,2,100,20,24/12/2025,0,,-25,Y,Y
113461772,2,100,20,24/12/2025,0,,-25,Y,Y
113462023,2,100,20,24/12/2025,0,,-25,Y,Y
113462370,2,100,20,24/12/2025,0,,-25,Y,Y
113462936,2,100,20,24/12/2025,0,,-25,Y,Y
113462949,2,100,20,24/12/2025,0,,-25,Y,Y
113462957,2,100,20,24/12/2025,0,,-25,Y,Y
113462959,2,100,20,24/12/2025,0,,-25,Y,Y
113464258,2,100,20,24/12/2025,0,,-25,Y,Y
113464414,2,100,20,24/12/2025,0,,-25,Y,Y
113464824,2,100,20,24/12/2025,0,,-25,Y,Y
113465027,2,100,20,24/12/2025,0,,-25,Y,Y
113466056,2,100,20,24/12/2025,0,,-25,Y,Y
113467654,2,100,20,24/12/2025,0,,-25,Y,Y
113468545,2,100,20,24/12/2025,0,,-25,Y,Y
113469439,2,100,20,24/12/2025,0,,-25,Y,Y
113470309,2,100,20,24/12/2025,0,,-25,Y,Y
113470318,2,100,20,24/12/2025,0,,-25,Y,Y
113471009,2,100,20,24/12/2025,0,,-25,Y,Y
113471872,2,100,20,24/12/2025,0,,-25,Y,Y
113471877,2,100,20,24/12/2025,0,,-25,Y,Y
113473511,2,100,20,24/12/2025,0,,-25,Y,Y
113473529,2,100,20,24/12/2025,0,,-25,Y,Y
113473543,2,100,20,24/12/2025,0,,-25,Y,Y
113473551,2,100,20,24/12/2025,0,,-25,Y,Y
113473570,2,100,20,24/12/2025,0,,-25,Y,Y
113473571,2,100,20,24/12/2025,0,,-25,Y,Y
113473904,2,100,20,24/12/2025,0,,-25,Y,Y
113475453,2,100,20,24/12/2025,0,,-25,Y,Y
113475472,2,100,20,24/12/2025,0,,-25,Y,Y
113475484,2,100,20,24/12/2025,0,,-25,Y,Y
113478534,2,100,20,24/12/2025,0,,-25,Y,Y
113478539,2,100,20,24/12/2025,0,,-25,Y,Y
113478543,2,100,20,24/12/2025,0,,-25,Y,Y
113478716,2,100,20,24/12/2025,0,,-25,Y,Y
113478723,2,100,20,24/12/2025,0,,-25,Y,Y
113478747,2,100,20,24/12/2025,0,,-25,Y,Y
113478949,2,100,20,24/12/2025,0,,-25,Y,Y
113480009,2,100,20,24/12/2025,0,,-25,Y,Y
113480032,2,100,20,24/12/2025,0,,-25,Y,Y
113480923,2,100,20,24/12/2025,0,,-25,Y,Y
113480934,2,100,20,24/12/2025,0,,-25,Y,Y
113480938,2,100,20,24/12/2025,0,,-25,Y,Y
113484228,2,100,20,24/12/2025,0,,-25,Y,Y
113484230,2,100,20,24/12/2025,0,,-25,Y,Y
113484248,2,100,20,24/12/2025,0,,-25,Y,Y
113485392,2,100,20,24/12/2025,0,,-25,Y,Y
113485487,2,100,20,24/12/2025,0,,-25,Y,Y
113488409,2,100,20,24/12/2025,0,,-25,Y,Y
113488837,2,100,20,24/12/2025,0,,-25,Y,Y
113488950,2,100,20,24/12/2025,0,,-25,Y,Y
113491281,2,100,20,24/12/2025,0,,-25,Y,Y
113492097,2,100,20,24/12/2025,0,,-25,Y,Y
113492112,2,100,20,24/12/2025,0,,-25,Y,Y
113496475,2,100,20,24/12/2025,0,,-25,Y,Y
113498419,2,100,20,24/12/2025,0,,-25,Y,Y
113498789,2,100,20,24/12/2025,0,,-25,Y,Y
113502382,2,100,20,24/12/2025,0,,-25,Y,Y
113508345,2,100,20,24/12/2025,0,,-25,Y,Y
113513560,2,100,20,24/12/2025,0,,-25,Y,Y
113513720,2,100,20,24/12/2025,0,,-25,Y,Y
113513736,2,100,20,24/12/2025,0,,-25,Y,Y
113514037,2,100,20,24/12/2025,0,,-25,Y,Y
113514316,2,100,20,24/12/2025,0,,-25,Y,Y
113515586,2,100,20,24/12/2025,0,,-25,Y,Y
113515609,2,100,20,24/12/2025,0,,-25,Y,Y
113516012,2,100,20,24/12/2025,0,,-25,Y,Y
113516980,2,100,20,24/12/2025,0,,-25,Y,Y
113519859,2,100,20,24/12/2025,0,,-25,Y,Y
113520859,2,100,20,24/12/2025,0,,-25,Y,Y
113520861,2,100,20,24/12/2025,0,,-25,Y,Y
113520869,2,100,20,24/12/2025,0,,-25,Y,Y
113521021,2,100,20,24/12/2025,0,,-25,Y,Y
113524669,2,100,20,24/12/2025,0,,-25,Y,Y
113524674,2,100,20,24/12/2025,0,,-25,Y,Y
113528810,2,100,20,24/12/2025,0,,-25,Y,Y
113529565,2,100,20,24/12/2025,0,,-25,Y,Y
113530164,2,100,20,24/12/2025,0,,-25,Y,Y
113530170,2,100,20,24/12/2025,0,,-25,Y,Y
113530313,2,100,20,24/12/2025,0,,-25,Y,Y
113530530,2,100,20,24/12/2025,0,,-25,Y,Y
113530810,2,100,20,24/12/2025,0,,-25,Y,Y
113530826,2,100,20,24/12/2025,0,,-25,Y,Y
113530828,2,100,20,24/12/2025,0,,-25,Y,Y
113530837,2,100,20,24/12/2025,0,,-25,Y,Y
113530852,2,100,20,24/12/2025,0,,-25,Y,Y
113530869,2,100,20,24/12/2025,0,,-25,Y,Y
113530897,2,100,20,24/12/2025,0,,-25,Y,Y
113530925,2,100,20,24/12/2025,0,,-25,Y,Y
113530929,2,100,20,24/12/2025,0,,-25,Y,Y
113530937,2,100,20,24/12/2025,0,,-25,Y,Y
113530943,2,100,20,24/12/2025,0,,-25,Y,Y
113531025,2,100,20,24/12/2025,0,,-25,Y,Y
113531234,2,100,20,24/12/2025,0,,-25,Y,Y
113533511,2,100,20,24/12/2025,0,,-25,Y,Y
113533892,2,100,20,24/12/2025,0,,-25,Y,Y
113534995,2,100,20,24/12/2025,0,,-25,Y,Y
113537108,2,100,20,24/12/2025,0,,-25,Y,Y
113537113,2,100,20,24/12/2025,0,,-25,Y,Y
113537161,2,100,20,24/12/2025,0,,-25,Y,Y
113537189,2,100,20,24/12/2025,0,,-25,Y,Y
113543670,2,100,20,24/12/2025,0,,-25,Y,Y
113548825,2,100,20,24/12/2025,0,,-25,Y,Y
113548840,2,100,20,24/12/2025,0,,-25,Y,Y
113550583,2,100,20,24/12/2025,0,,-25,Y,Y
113550680,2,100,20,24/12/2025,0,,-25,Y,Y
113550891,2,100,20,24/12/2025,0,,-25,Y,Y
113558745,2,100,20,24/12/2025,0,,-25,Y,Y
113558752,2,100,20,24/12/2025,0,,-25,Y,Y
113559218,2,100,20,24/12/2025,0,,-25,Y,Y
113583370,2,100,20,24/12/2025,0,,-25,Y,Y
113583380,2,100,20,24/12/2025,0,,-25,Y,Y
113618429,2,100,20,24/12/2025,0,,-25,Y,Y
113618445,2,100,20,24/12/2025,0,,-25,Y,Y
113618478,2,100,20,24/12/2025,0,,-25,Y,Y
113618483,2,100,20,24/12/2025,0,,-25,Y,Y
113618576,2,100,20,24/12/2025,0,,-25,Y,Y
113618581,2,100,20,24/12/2025,0,,-25,Y,Y
113618592,2,100,20,24/12/2025,0,,-25,Y,Y
113618617,2,100,20,24/12/2025,0,,-25,Y,Y
113618626,2,100,20,24/12/2025,0,,-25,Y,Y
113618628,2,100,20,24/12/2025,0,,-25,Y,Y
113618635,2,100,20,24/12/2025,0,,-25,Y,Y
113618636,2,100,20,24/12/2025,0,,-25,Y,Y
113618638,2,100,20,24/12/2025,0,,-25,Y,Y
113618664,2,100,20,24/12/2025,0,,-25,Y,Y
113618671,2,100,20,24/12/2025,0,,-25,Y,Y
113619031,2,100,20,24/12/2025,0,,-25,Y,Y
113619780,2,100,20,24/12/2025,0,,-25,Y,Y
113620069,2,100,20,24/12/2025,0,,-25,Y,Y
113620072,2,100,20,24/12/2025,0,,-25,Y,Y
113620155,2,100,20,24/12/2025,0,,-25,Y,Y
113628346,2,100,20,24/12/2025,0,,-25,Y,Y
113628350,2,100,20,24/12/2025,0,,-25,Y,Y
113628367,2,100,20,24/12/2025,0,,-25,Y,Y
113629281,2,100,20,24/12/2025,0,,-25,Y,Y
113629284,2,100,20,24/12/2025,0,,-25,Y,Y
113629287,2,100,20,24/12/2025,0,,-25,Y,Y
113629467,2,100,20,24/12/2025,0,,-25,Y,Y
113629696,2,100,20,24/12/2025,0,,-25,Y,Y
113629756,2,100,20,24/12/2025,0,,-25,Y,Y
113638704,2,100,20,24/12/2025,0,,-25,Y,Y
113648638,2,100,20,24/12/2025,0,,-25,Y,Y
113649263,2,100,20,24/12/2025,0,,-25,Y,Y
113649269,2,100,20,24/12/2025,0,,-25,Y,Y
113658507,2,100,20,24/12/2025,0,,-25,Y,Y
113659368,2,100,20,24/12/2025,0,,-25,Y,Y
113668694,2,100,20,24/12/2025,0,,-25,Y,Y
113668695,2,100,20,24/12/2025,0,,-25,Y,Y
113669074,2,100,20,24/12/2025,0,,-25,Y,Y
113708620,2,100,20,24/12/2025,0,,-25,Y,Y
113708635,2,100,20,24/12/2025,0,,-25,Y,Y
113708649,2,100,20,24/12/2025,0,,-25,Y,Y
113708653,2,100,20,24/12/2025,0,,-25,Y,Y
113714325,2,100,20,24/12/2025,0,,-25,Y,Y
113714332,2,100,20,24/12/2025,0,,-25,Y,Y
113714586,2,100,20,24/12/2025,0,,-25,Y,Y
113714612,2,100,20,24/12/2025,0,,-25,Y,Y
113714615,2,100,20,24/12/2025,0,,-25,Y,Y
