Option ID,Zone Group,Zone,Reason Code,Effective Date,Change Type,Change Amount,Change Percent,Price Guide,Auto-Approve
126494809,2,115,20,24/12/2025,0,,-25,Y,Y
126495166,2,115,20,24/12/2025,0,,-25,Y,Y
126650038,2,115,20,24/12/2025,0,,-25,Y,Y
126668900,2,115,20,24/12/2025,0,,-25,Y,Y
126788956,2,115,20,24/12/2025,0,,-25,Y,Y
126964772,2,115,20,24/12/2025,0,,-25,Y,Y
127263789,2,115,20,24/12/2025,0,,-25,Y,Y
127321325,2,115,20,24/12/2025,0,,-25,Y,Y
127497520,2,115,20,24/12/2025,0,,-25,Y,Y
127744307,2,115,20,24/12/2025,0,,-25,Y,Y
127744306,2,115,20,24/12/2025,0,,-25,Y,Y
128188607,2,115,20,24/12/2025,0,,-25,Y,Y
129120052,2,115,20,24/12/2025,0,,-25,Y,Y
129120055,2,115,20,24/12/2025,0,,-25,Y,Y
129120061,2,115,20,24/12/2025,0,,-25,Y,Y
129120062,2,115,20,24/12/2025,0,,-25,Y,Y
122358343,2,115,20,24/12/2025,0,,-25,Y,Y
122673746,2,115,20,24/12/2025,0,,-25,Y,Y
122757269,2,115,20,24/12/2025,0,,-25,Y,Y
122817311,2,115,20,24/12/2025,0,,-25,Y,Y
122853432,2,115,20,24/12/2025,0,,-25,Y,Y
123459763,2,115,20,24/12/2025,0,,-25,Y,Y
123363458,2,115,20,24/12/2025,0,,-25,Y,Y
123363453,2,115,20,24/12/2025,0,,-25,Y,Y
123409613,2,115,20,24/12/2025,0,,-25,Y,Y
123438361,2,115,20,24/12/2025,0,,-25,Y,Y
123459762,2,115,20,24/12/2025,0,,-25,Y,Y
123502858,2,115,20,24/12/2025,0,,-25,Y,Y
123988728,2,115,20,24/12/2025,0,,-25,Y,Y
123988731,2,115,20,24/12/2025,0,,-25,Y,Y
100937338,2,115,20,24/12/2025,0,,-25,Y,Y
100945893,2,115,20,24/12/2025,0,,-25,Y,Y
100953805,2,115,20,24/12/2025,0,,-25,Y,Y
100954328,2,115,20,24/12/2025,0,,-25,Y,Y
100955523,2,115,20,24/12/2025,0,,-25,Y,Y
100960759,2,115,20,24/12/2025,0,,-25,Y,Y
100960772,2,115,20,24/12/2025,0,,-25,Y,Y
100960789,2,115,20,24/12/2025,0,,-25,Y,Y
101127689,2,115,20,24/12/2025,0,,-25,Y,Y
101132048,2,115,20,24/12/2025,0,,-25,Y,Y
101144969,2,115,20,24/12/2025,0,,-25,Y,Y
101144983,2,115,20,24/12/2025,0,,-25,Y,Y
101144991,2,115,20,24/12/2025,0,,-25,Y,Y
101145014,2,115,20,24/12/2025,0,,-25,Y,Y
101145021,2,115,20,24/12/2025,0,,-25,Y,Y
101145037,2,115,20,24/12/2025,0,,-25,Y,Y
101145038,2,115,20,24/12/2025,0,,-25,Y,Y
101145044,2,115,20,24/12/2025,0,,-25,Y,Y
101154403,2,115,20,24/12/2025,0,,-25,Y,Y
101007067,2,115,20,24/12/2025,0,,-25,Y,Y
100316092,2,100,20,24/12/2025,0,,-25,Y,Y
100316100,2,100,20,24/12/2025,0,,-25,Y,Y
100316106,2,100,20,24/12/2025,0,,-25,Y,Y
100316109,2,100,20,24/12/2025,0,,-25,Y,Y
100316116,2,100,20,24/12/2025,0,,-25,Y,Y
100316124,2,100,20,24/12/2025,0,,-25,Y,Y
100316142,2,100,20,24/12/2025,0,,-25,Y,Y
100316256,2,100,20,24/12/2025,0,,-25,Y,Y
100316275,2,100,20,24/12/2025,0,,-25,Y,Y
100316335,2,100,20,24/12/2025,0,,-25,Y,Y
100316464,2,100,20,24/12/2025,0,,-25,Y,Y
100316469,2,100,20,24/12/2025,0,,-25,Y,Y
100316484,2,100,20,24/12/2025,0,,-25,Y,Y
100316504,2,100,20,24/12/2025,0,,-25,Y,Y
100316525,2,100,20,24/12/2025,0,,-25,Y,Y
100316535,2,100,20,24/12/2025,0,,-25,Y,Y
100316541,2,100,20,24/12/2025,0,,-25,Y,Y
100316569,2,100,20,24/12/2025,0,,-25,Y,Y
100316585,2,100,20,24/12/2025,0,,-25,Y,Y
100316736,2,100,20,24/12/2025,0,,-25,Y,Y
100316873,2,100,20,24/12/2025,0,,-25,Y,Y
100316918,2,100,20,24/12/2025,0,,-25,Y,Y
100316930,2,100,20,24/12/2025,0,,-25,Y,Y
100317081,2,100,20,24/12/2025,0,,-25,Y,Y
100317084,2,100,20,24/12/2025,0,,-25,Y,Y
100317099,2,100,20,24/12/2025,0,,-25,Y,Y
100317126,2,100,20,24/12/2025,0,,-25,Y,Y
100317145,2,100,20,24/12/2025,0,,-25,Y,Y
100317285,2,100,20,24/12/2025,0,,-25,Y,Y
100317293,2,100,20,24/12/2025,0,,-25,Y,Y
100317310,2,100,20,24/12/2025,0,,-25,Y,Y
100317327,2,100,20,24/12/2025,0,,-25,Y,Y
100317344,2,100,20,24/12/2025,0,,-25,Y,Y
100317501,2,100,20,24/12/2025,0,,-25,Y,Y
100317507,2,100,20,24/12/2025,0,,-25,Y,Y
100317524,2,100,20,24/12/2025,0,,-25,Y,Y
100317525,2,100,20,24/12/2025,0,,-25,Y,Y
100317566,2,100,20,24/12/2025,0,,-25,Y,Y
100317567,2,100,20,24/12/2025,0,,-25,Y,Y
