ACTION,Option ID,UDA ID,UDA Value
NEW,132435446,9,1
NEW,132435446,13,1
NEW,132435446,32,1
NEW,132435446,33,1
NEW,132435446,34,1
NEW,132435446,35,1
NEW,132435446,47,1
NEW,132435446,48,1
NEW,132435446,52,1
NEW,132435446,105,1
NEW,132435687,9,1
NEW,132435687,13,1
NEW,132435687,32,1
NEW,132435687,33,1
NEW,132435687,34,1
NEW,132435687,35,1
NEW,132435687,47,1
NEW,132435687,48,1
NEW,132435687,52,1
NEW,132435687,105,1
NEW,132435701,9,1
NEW,132435701,13,1
NEW,132435701,32,1
NEW,132435701,33,1
NEW,132435701,34,1
NEW,132435701,35,1
NEW,132435701,47,1
NEW,132435701,48,1
NEW,132435701,52,1
NEW,132435701,105,1
NEW,132435702,9,1
NEW,132435702,13,1
NEW,132435702,32,1
NEW,132435702,33,1
NEW,132435702,34,1
NEW,132435702,35,1
NEW,132435702,47,1
NEW,132435702,48,1
NEW,132435702,52,1
NEW,132435702,105,1
NEW,132436506,9,1
NEW,132436506,13,1
NEW,132436506,32,1
NEW,132436506,33,1
NEW,132436506,34,1
NEW,132436506,35,1
NEW,132436506,47,1
NEW,132436506,48,1
NEW,132436506,52,1
NEW,132436506,105,1
NEW,132436509,9,1
NEW,132436509,13,1
NEW,132436509,32,1
NEW,132436509,33,1
NEW,132436509,34,1
NEW,132436509,35,1
NEW,132436509,47,1
NEW,132436509,48,1
NEW,132436509,52,1
NEW,132436509,105,1
NEW,132436512,9,1
NEW,132436512,13,1
NEW,132436512,32,1
NEW,132436512,33,1
NEW,132436512,34,1
NEW,132436512,35,1
NEW,132436512,47,1
NEW,132436512,48,1
NEW,132436512,52,1
NEW,132436512,105,1
NEW,132436553,9,1
NEW,132436553,13,1
NEW,132436553,32,1
NEW,132436553,33,1
NEW,132436553,34,1
NEW,132436553,35,1
NEW,132436553,47,1
NEW,132436553,48,1
NEW,132436553,52,1
NEW,132436553,105,1
NEW,132436556,9,1
NEW,132436556,13,1
NEW,132436556,32,1
NEW,132436556,33,1
NEW,132436556,34,1
NEW,132436556,35,1
NEW,132436556,47,1
NEW,132436556,48,1
NEW,132436556,52,1
NEW,132436556,105,1
NEW,132436560,9,1
NEW,132436560,13,1
NEW,132436560,32,1
NEW,132436560,33,1
NEW,132436560,34,1
NEW,132436560,35,1
NEW,132436560,47,1
NEW,132436560,48,1
NEW,132436560,52,1
NEW,132436560,105,1
NEW,132437606,9,1
NEW,132437606,13,1
NEW,132437606,32,1
NEW,132437606,33,1
NEW,132437606,34,1
NEW,132437606,35,1
NEW,132437606,47,1
NEW,132437606,48,1
NEW,132437606,52,1
NEW,132437606,105,1
NEW,132437609,9,1
NEW,132437609,13,1
NEW,132437609,32,1
NEW,132437609,33,1
NEW,132437609,34,1
NEW,132437609,35,1
NEW,132437609,47,1
NEW,132437609,48,1
NEW,132437609,52,1
NEW,132437609,105,1
NEW,132437621,9,1
NEW,132437621,13,1
NEW,132437621,32,1
NEW,132437621,33,1
