ACTION,Option ID,UDA ID,UDA Value
NEW,132445308,9,1
NEW,132445308,13,1
NEW,132445308,32,1
NEW,132445308,33,1
NEW,132445308,34,1
NEW,132445308,35,1
NEW,132445308,47,1
NEW,132445308,48,1
NEW,132445308,52,1
NEW,132445308,105,1
NEW,132445311,9,1
NEW,132445311,13,1
NEW,132445311,32,1
NEW,132445311,33,1
NEW,132445311,34,1
NEW,132445311,35,1
NEW,132445311,47,1
NEW,132445311,48,1
NEW,132445311,52,1
NEW,132445311,105,1
NEW,132449385,9,1
NEW,132449385,13,1
NEW,132449385,32,1
NEW,132449385,33,1
NEW,132449385,34,1
NEW,132449385,35,1
NEW,132449385,47,1
NEW,132449385,48,1
NEW,132449385,52,1
NEW,132449385,105,1
NEW,132449813,9,1
NEW,132449813,13,1
NEW,132449813,32,1
NEW,132449813,33,1
NEW,132449813,34,1
NEW,132449813,35,1
NEW,132449813,47,1
NEW,132449813,48,1
NEW,132449813,52,1
NEW,132449813,105,1
NEW,132449815,9,1
NEW,132449815,13,1
NEW,132449815,32,1
NEW,132449815,33,1
NEW,132449815,34,1
NEW,132449815,35,1
NEW,132449815,47,1
NEW,132449815,48,1
NEW,132449815,52,1
NEW,132449815,105,1
NEW,132449818,9,1
NEW,132449818,13,1
NEW,132449818,32,1
NEW,132449818,33,1
NEW,132449818,34,1
NEW,132449818,35,1
NEW,132449818,47,1
NEW,132449818,48,1
NEW,132449818,52,1
NEW,132449818,105,1
NEW,132449824,9,1
NEW,132449824,13,1
NEW,132449824,32,1
NEW,132449824,33,1
NEW,132449824,34,1
NEW,132449824,35,1
NEW,132449824,47,1
NEW,132449824,48,1
NEW,132449824,52,1
NEW,132449824,105,1
NEW,132454246,9,1
NEW,132454246,13,1
NEW,132454246,32,1
NEW,132454246,33,1
NEW,132454246,34,1
NEW,132454246,35,1
NEW,132454246,47,1
NEW,132454246,48,1
NEW,132454246,52,1
NEW,132454246,105,1
NEW,132454249,9,1
NEW,132454249,13,1
NEW,132454249,32,1
NEW,132454249,33,1
NEW,132454249,34,1
NEW,132454249,35,1
NEW,132454249,47,1
NEW,132454249,48,1
NEW,132454249,52,1
NEW,132454249,105,1
NEW,132454991,9,1
NEW,132454991,13,1
NEW,132454991,32,1
NEW,132454991,33,1
NEW,132454991,34,1
NEW,132454991,35,1
NEW,132454991,47,1
NEW,132454991,48,1
NEW,132454991,52,1
NEW,132454991,105,1
NEW,132454995,9,1
NEW,132454995,13,1
NEW,132454995,32,1
NEW,132454995,33,1
NEW,132454995,34,1
NEW,132454995,35,1
NEW,132454995,47,1
NEW,132454995,48,1
NEW,132454995,52,1
NEW,132454995,105,1
NEW,132455066,9,1
NEW,132455066,13,1
NEW,132455066,32,1
NEW,132455066,33,1
NEW,132455066,34,1
NEW,132455066,35,1
NEW,132455066,47,1
NEW,132455066,48,1
NEW,132455066,52,1
NEW,132455066,105,1
NEW,132455069,9,1
NEW,132455069,13,1
NEW,132455069,32,1
NEW,132455069,33,1
NEW,132455069,34,1
NEW,132455069,35,1
NEW,132455069,47,1
NEW,132455069,48,1
NEW,132455069,52,1
NEW,132455069,105,1
NEW,132455073,9,1
NEW,132455073,13,1
NEW,132455073,32,1
NEW,132455073,33,1
NEW,132455073,34,1
NEW,132455073,35,1
NEW,132455073,47,1
NEW,132455073,48,1
NEW,132455073,52,1
NEW,132455073,105,1
NEW,132455720,9,1
NEW,132455720,13,1
NEW,132455720,32,1
NEW,132455720,33,1
NEW,132455720,34,1
NEW,132455720,35,1
NEW,132455720,47,1
NEW,132455720,48,1
NEW,132455720,52,1
NEW,132455720,105,1
NEW,132455794,9,1
NEW,132455794,13,1
NEW,132455794,32,1
NEW,132455794,33,1
NEW,132455794,34,1
NEW,132455794,35,1
NEW,132455794,47,1
NEW,132455794,48,1
NEW,132455794,52,1
NEW,132455794,105,1
NEW,132455800,9,1
NEW,132455800,13,1
NEW,132455800,32,1
NEW,132455800,33,1
NEW,132455800,34,1
NEW,132455800,35,1
NEW,132455800,47,1
NEW,132455800,48,1
NEW,132455800,52,1
NEW,132455800,105,1
NEW,132455957,9,1
NEW,132455957,13,1
NEW,132455957,32,1
NEW,132455957,33,1
NEW,132455957,34,1
NEW,132455957,35,1
NEW,132455957,47,1
NEW,132455957,48,1
NEW,132455957,52,1
NEW,132455957,105,1
NEW,132456309,9,1
NEW,132456309,13,1
NEW,132456309,32,1
NEW,132456309,33,1
NEW,132456309,34,1
NEW,132456309,35,1
NEW,132456309,47,1
NEW,132456309,48,1
NEW,132456309,52,1
NEW,132456309,105,1
NEW,132456885,9,1
NEW,132456885,13,1
NEW,132456885,32,1
NEW,132456885,33,1
NEW,132456885,34,1
NEW,132456885,35,1
NEW,132456885,47,1
NEW,132456885,48,1
NEW,132456885,52,1
NEW,132456885,105,1
NEW,132458074,9,1
NEW,132458074,13,1
NEW,132458074,32,1
NEW,132458074,33,1
NEW,132458074,34,1
NEW,132458074,35,1
NEW,132458074,47,1
NEW,132458074,48,1
NEW,132458074,52,1
NEW,132458074,105,1
NEW,132458137,9,1
NEW,132458137,13,1
NEW,132458137,32,1
NEW,132458137,33,1
NEW,132458137,34,1
NEW,132458137,35,1
NEW,132458137,47,1
NEW,132458137,48,1
NEW,132458137,52,1
NEW,132458137,105,1
NEW,132458605,9,1
NEW,132458605,13,1
NEW,132458605,32,1
NEW,132458605,33,1
NEW,132458605,34,1
NEW,132458605,35,1
NEW,132458605,47,1
NEW,132458605,48,1
NEW,132458605,52,1
NEW,132458605,105,1
NEW,132459658,9,1
NEW,132459658,13,1
NEW,132459658,32,1
NEW,132459658,33,1
NEW,132459658,34,1
NEW,132459658,35,1
NEW,132459658,47,1
NEW,132459658,48,1
NEW,132459658,52,1
NEW,132459658,105,1
NEW,132459659,9,1
NEW,132459659,13,1
NEW,132459659,32,1
NEW,132459659,33,1
NEW,132459659,34,1
NEW,132459659,35,1
NEW,132459659,47,1
NEW,132459659,48,1
NEW,132459659,52,1
NEW,132459659,105,1
NEW,132460116,9,1
NEW,132460116,13,1
NEW,132460116,32,1
NEW,132460116,33,1
NEW,132460116,34,1
NEW,132460116,35,1
NEW,132460116,47,1
NEW,132460116,48,1
NEW,132460116,52,1
NEW,132460116,105,1
NEW,132460299,9,1
NEW,132460299,13,1
NEW,132460299,32,1
NEW,132460299,33,1
NEW,132460299,34,1
NEW,132460299,35,1
NEW,132460299,47,1
NEW,132460299,48,1
NEW,132460299,52,1
NEW,132460299,105,1
NEW,132460301,9,1
NEW,132460301,13,1
NEW,132460301,32,1
NEW,132460301,33,1
NEW,132460301,34,1
NEW,132460301,35,1
NEW,132460301,47,1
NEW,132460301,48,1
NEW,132460301,52,1
NEW,132460301,105,1
NEW,132460398,9,1
NEW,132460398,13,1
NEW,132460398,32,1
NEW,132460398,33,1
NEW,132460398,34,1
NEW,132460398,35,1
NEW,132460398,47,1
NEW,132460398,48,1
NEW,132460398,52,1
NEW,132460398,105,1
NEW,132461254,9,1
NEW,132461254,13,1
NEW,132461254,32,1
NEW,132461254,33,1
NEW,132461254,34,1
NEW,132461254,35,1
NEW,132461254,47,1
NEW,132461254,48,1
NEW,132461254,52,1
NEW,132461254,105,1
NEW,132461400,9,1
NEW,132461400,13,1
NEW,132461400,32,1
NEW,132461400,33,1
NEW,132461400,34,1
NEW,132461400,35,1
NEW,132461400,47,1
NEW,132461400,48,1
NEW,132461400,52,1
NEW,132461400,105,1
NEW,132461401,9,1
NEW,132461401,13,1
NEW,132461401,32,1
NEW,132461401,33,1
NEW,132461401,34,1
NEW,132461401,35,1
NEW,132461401,47,1
NEW,132461401,48,1
NEW,132461401,52,1
NEW,132461401,105,1
NEW,132461402,9,1
NEW,132461402,13,1
NEW,132461402,32,1
NEW,132461402,33,1
NEW,132461402,34,1
NEW,132461402,35,1
NEW,132461402,47,1
NEW,132461402,48,1
NEW,132461402,52,1
NEW,132461402,105,1
NEW,132461446,9,1
NEW,132461446,13,1
NEW,132461446,32,1
NEW,132461446,33,1
NEW,132461446,34,1
NEW,132461446,35,1
NEW,132461446,47,1
NEW,132461446,48,1
NEW,132461446,52,1
NEW,132461446,105,1
NEW,132461901,9,1
NEW,132461901,13,1
NEW,132461901,32,1
NEW,132461901,33,1
NEW,132461901,34,1
NEW,132461901,35,1
NEW,132461901,47,1
NEW,132461901,48,1
NEW,132461901,52,1
NEW,132461901,105,1
NEW,132461908,9,1
NEW,132461908,13,1
NEW,132461908,32,1
NEW,132461908,33,1
NEW,132461908,34,1
NEW,132461908,35,1
NEW,132461908,47,1
NEW,132461908,48,1
NEW,132461908,52,1
NEW,132461908,105,1
NEW,132462784,9,1
NEW,132462784,13,1
NEW,132462784,32,1
NEW,132462784,33,1
NEW,132462784,34,1
NEW,132462784,35,1
NEW,132462784,47,1
NEW,132462784,48,1
NEW,132462784,52,1
NEW,132462784,105,1
NEW,132462800,9,1
NEW,132462800,13,1
NEW,132462800,32,1
NEW,132462800,33,1
NEW,132462800,34,1
NEW,132462800,35,1
NEW,132462800,47,1
NEW,132462800,48,1
NEW,132462800,52,1
NEW,132462800,105,1
NEW,132462841,9,1
NEW,132462841,13,1
NEW,132462841,32,1
NEW,132462841,33,1
NEW,132462841,34,1
NEW,132462841,35,1
NEW,132462841,47,1
NEW,132462841,48,1
NEW,132462841,52,1
NEW,132462841,105,1
NEW,132464073,9,1
NEW,132464073,13,1
NEW,132464073,32,1
NEW,132464073,33,1
NEW,132464073,34,1
NEW,132464073,35,1
NEW,132464073,47,1
NEW,132464073,48,1
NEW,132464073,52,1
NEW,132464073,105,1
NEW,132464074,9,1
NEW,132464074,13,1
NEW,132464074,32,1
NEW,132464074,33,1
NEW,132464074,34,1
NEW,132464074,35,1
NEW,132464074,47,1
NEW,132464074,48,1
NEW,132464074,52,1
NEW,132464074,105,1
NEW,132464077,9,1
NEW,132464077,13,1
NEW,132464077,32,1
NEW,132464077,33,1
NEW,132464077,34,1
NEW,132464077,35,1
NEW,132464077,47,1
NEW,132464077,48,1
NEW,132464077,52,1
NEW,132464077,105,1
NEW,132464124,9,1
NEW,132464124,13,1
NEW,132464124,32,1
NEW,132464124,33,1
NEW,132464124,34,1
NEW,132464124,35,1
NEW,132464124,47,1
NEW,132464124,48,1
NEW,132464124,52,1
NEW,132464124,105,1
NEW,132464418,9,1
NEW,132464418,13,1
NEW,132464418,32,1
NEW,132464418,33,1
NEW,132464418,34,1
NEW,132464418,35,1
NEW,132464418,47,1
NEW,132464418,48,1
NEW,132464418,52,1
NEW,132464418,105,1
NEW,132464952,9,1
NEW,132464952,13,1
NEW,132464952,32,1
NEW,132464952,33,1
NEW,132464952,34,1
NEW,132464952,35,1
NEW,132464952,47,1
NEW,132464952,48,1
NEW,132464952,52,1
NEW,132464952,105,1
NEW,132479220,9,1
NEW,132479220,13,1
NEW,132479220,32,1
NEW,132479220,33,1
NEW,132479220,34,1
NEW,132479220,35,1
NEW,132479220,47,1
NEW,132479220,48,1
NEW,132479220,52,1
NEW,132479220,105,1
NEW,132479397,9,1
NEW,132479397,13,1
NEW,132479397,32,1
NEW,132479397,33,1
NEW,132479397,34,1
NEW,132479397,35,1
NEW,132479397,47,1
NEW,132479397,48,1
NEW,132479397,52,1
NEW,132479397,105,1
NEW,132479472,9,1
NEW,132479472,13,1
NEW,132479472,32,1
NEW,132479472,33,1
NEW,132479472,34,1
NEW,132479472,35,1
NEW,132479472,47,1
NEW,132479472,48,1
NEW,132479472,52,1
NEW,132479472,105,1
NEW,132479481,9,1
NEW,132479481,13,1
NEW,132479481,32,1
NEW,132479481,33,1
NEW,132479481,34,1
NEW,132479481,35,1
NEW,132479481,47,1
NEW,132479481,48,1
NEW,132479481,52,1
NEW,132479481,105,1
NEW,132479494,9,1
NEW,132479494,13,1
NEW,132479494,32,1
NEW,132479494,33,1
NEW,132479494,34,1
NEW,132479494,35,1
NEW,132479494,47,1
NEW,132479494,48,1
NEW,132479494,52,1
NEW,132479494,105,1
NEW,132479504,9,1
NEW,132479504,13,1
NEW,132479504,32,1
NEW,132479504,33,1
NEW,132479504,34,1
NEW,132479504,35,1
NEW,132479504,47,1
NEW,132479504,48,1
NEW,132479504,52,1
NEW,132479504,105,1
NEW,132479938,9,1
NEW,132479938,13,1
NEW,132479938,32,1
NEW,132479938,33,1
NEW,132479938,34,1
NEW,132479938,35,1
NEW,132479938,47,1
NEW,132479938,48,1
NEW,132479938,52,1
NEW,132479938,105,1
NEW,132480052,9,1
NEW,132480052,13,1
NEW,132480052,32,1
NEW,132480052,33,1
NEW,132480052,34,1
NEW,132480052,35,1
NEW,132480052,47,1
NEW,132480052,48,1
NEW,132480052,52,1
NEW,132480052,105,1
NEW,132480273,9,1
NEW,132480273,13,1
NEW,132480273,32,1
NEW,132480273,33,1
NEW,132480273,34,1
NEW,132480273,35,1
NEW,132480273,47,1
NEW,132480273,48,1
NEW,132480273,52,1
NEW,132480273,105,1
NEW,132480330,9,1
NEW,132480330,13,1
NEW,132480330,32,1
NEW,132480330,33,1
NEW,132480330,34,1
NEW,132480330,35,1
NEW,132480330,47,1
NEW,132480330,48,1
NEW,132480330,52,1
NEW,132480330,105,1
NEW,132480336,9,1
NEW,132480336,13,1
NEW,132480336,32,1
NEW,132480336,33,1
