ACTION,Option ID,UDA ID,UDA Value
NEW,132505380,9,1
NEW,132505380,13,1
NEW,132505380,32,1
NEW,132505380,33,1
NEW,132505380,34,1
NEW,132505380,35,1
NEW,132505380,47,1
NEW,132505380,48,1
NEW,132505380,52,1
NEW,132505380,105,1
NEW,132510120,9,1
NEW,132510120,13,1
NEW,132510120,32,1
NEW,132510120,33,1
NEW,132510120,34,1
NEW,132510120,35,1
NEW,132510120,47,1
NEW,132510120,48,1
NEW,132510120,52,1
NEW,132510120,105,1
NEW,132510535,9,1
NEW,132510535,13,1
NEW,132510535,32,1
NEW,132510535,33,1
NEW,132510535,34,1
NEW,132510535,35,1
NEW,132510535,47,1
NEW,132510535,48,1
NEW,132510535,52,1
NEW,132510535,105,1
NEW,132510536,9,1
NEW,132510536,13,1
NEW,132510536,32,1
NEW,132510536,33,1
NEW,132510536,34,1
NEW,132510536,35,1
NEW,132510536,47,1
NEW,132510536,48,1
NEW,132510536,52,1
NEW,132510536,105,1
NEW,132510629,9,1
NEW,132510629,13,1
NEW,132510629,32,1
NEW,132510629,33,1
NEW,132510629,34,1
NEW,132510629,35,1
NEW,132510629,47,1
NEW,132510629,48,1
NEW,132510629,52,1
NEW,132510629,105,1
NEW,132510701,9,1
NEW,132510701,13,1
NEW,132510701,32,1
NEW,132510701,33,1
NEW,132510701,34,1
NEW,132510701,35,1
NEW,132510701,47,1
NEW,132510701,48,1
NEW,132510701,52,1
NEW,132510701,105,1
NEW,132511089,9,1
NEW,132511089,13,1
NEW,132511089,32,1
NEW,132511089,33,1
NEW,132511089,34,1
NEW,132511089,35,1
NEW,132511089,47,1
NEW,132511089,48,1
NEW,132511089,52,1
NEW,132511089,105,1
NEW,132511098,9,1
NEW,132511098,13,1
NEW,132511098,32,1
NEW,132511098,33,1
NEW,132511098,34,1
NEW,132511098,35,1
NEW,132511098,47,1
NEW,132511098,48,1
NEW,132511098,52,1
NEW,132511098,105,1
NEW,132511112,9,1
NEW,132511112,13,1
NEW,132511112,32,1
NEW,132511112,33,1
NEW,132511112,34,1
NEW,132511112,35,1
NEW,132511112,47,1
NEW,132511112,48,1
NEW,132511112,52,1
NEW,132511112,105,1
NEW,132511118,9,1
NEW,132511118,13,1
NEW,132511118,32,1
NEW,132511118,33,1
NEW,132511118,34,1
NEW,132511118,35,1
NEW,132511118,47,1
NEW,132511118,48,1
NEW,132511118,52,1
NEW,132511118,105,1
NEW,132511125,9,1
NEW,132511125,13,1
NEW,132511125,32,1
NEW,132511125,33,1
NEW,132511125,34,1
NEW,132511125,35,1
NEW,132511125,47,1
NEW,132511125,48,1
NEW,132511125,52,1
NEW,132511125,105,1
NEW,132511129,9,1
NEW,132511129,13,1
NEW,132511129,32,1
NEW,132511129,33,1
NEW,132511129,34,1
NEW,132511129,35,1
NEW,132511129,47,1
NEW,132511129,48,1
NEW,132511129,52,1
NEW,132511129,105,1
NEW,132511134,9,1
NEW,132511134,13,1
NEW,132511134,32,1
NEW,132511134,33,1
NEW,132511134,34,1
NEW,132511134,35,1
NEW,132511134,47,1
NEW,132511134,48,1
NEW,132511134,52,1
NEW,132511134,105,1
NEW,132511157,9,1
NEW,132511157,13,1
NEW,132511157,32,1
NEW,132511157,33,1
NEW,132511157,34,1
NEW,132511157,35,1
NEW,132511157,47,1
NEW,132511157,48,1
NEW,132511157,52,1
NEW,132511157,105,1
NEW,132511161,9,1
NEW,132511161,13,1
NEW,132511161,32,1
NEW,132511161,33,1
NEW,132511161,34,1
NEW,132511161,35,1
NEW,132511161,47,1
NEW,132511161,48,1
NEW,132511161,52,1
NEW,132511161,105,1
NEW,132511183,9,1
NEW,132511183,13,1
NEW,132511183,32,1
NEW,132511183,33,1
NEW,132511183,34,1
NEW,132511183,35,1
NEW,132511183,47,1
NEW,132511183,48,1
NEW,132511183,52,1
NEW,132511183,105,1
NEW,132511189,9,1
NEW,132511189,13,1
NEW,132511189,32,1
NEW,132511189,33,1
NEW,132511189,34,1
NEW,132511189,35,1
NEW,132511189,47,1
NEW,132511189,48,1
NEW,132511189,52,1
NEW,132511189,105,1
NEW,132512158,9,1
NEW,132512158,13,1
NEW,132512158,32,1
NEW,132512158,33,1
NEW,132512158,34,1
NEW,132512158,35,1
NEW,132512158,47,1
NEW,132512158,48,1
NEW,132512158,52,1
NEW,132512158,105,1
NEW,132512344,9,1
NEW,132512344,13,1
NEW,132512344,32,1
NEW,132512344,33,1
NEW,132512344,34,1
NEW,132512344,35,1
NEW,132512344,47,1
NEW,132512344,48,1
NEW,132512344,52,1
NEW,132512344,105,1
NEW,132512345,9,1
NEW,132512345,13,1
NEW,132512345,32,1
NEW,132512345,33,1
NEW,132512345,34,1
NEW,132512345,35,1
NEW,132512345,47,1
NEW,132512345,48,1
NEW,132512345,52,1
NEW,132512345,105,1
NEW,132512352,9,1
NEW,132512352,13,1
NEW,132512352,32,1
NEW,132512352,33,1
NEW,132512352,34,1
NEW,132512352,35,1
NEW,132512352,47,1
NEW,132512352,48,1
NEW,132512352,52,1
NEW,132512352,105,1
NEW,132512353,9,1
NEW,132512353,13,1
NEW,132512353,32,1
NEW,132512353,33,1
NEW,132512353,34,1
NEW,132512353,35,1
NEW,132512353,47,1
NEW,132512353,48,1
NEW,132512353,52,1
NEW,132512353,105,1
NEW,132512354,9,1
NEW,132512354,13,1
NEW,132512354,32,1
NEW,132512354,33,1
NEW,132512354,34,1
NEW,132512354,35,1
NEW,132512354,47,1
NEW,132512354,48,1
NEW,132512354,52,1
NEW,132512354,105,1
NEW,132512398,9,1
NEW,132512398,13,1
NEW,132512398,32,1
NEW,132512398,33,1
NEW,132512398,34,1
NEW,132512398,35,1
NEW,132512398,47,1
NEW,132512398,48,1
NEW,132512398,52,1
NEW,132512398,105,1
NEW,132512401,9,1
NEW,132512401,13,1
NEW,132512401,32,1
NEW,132512401,33,1
NEW,132512401,34,1
NEW,132512401,35,1
NEW,132512401,47,1
NEW,132512401,48,1
NEW,132512401,52,1
NEW,132512401,105,1
NEW,132512413,9,1
NEW,132512413,13,1
NEW,132512413,32,1
NEW,132512413,33,1
NEW,132512413,34,1
NEW,132512413,35,1
NEW,132512413,47,1
NEW,132512413,48,1
NEW,132512413,52,1
NEW,132512413,105,1
NEW,132512418,9,1
NEW,132512418,13,1
NEW,132512418,32,1
NEW,132512418,33,1
NEW,132512418,34,1
NEW,132512418,35,1
NEW,132512418,47,1
NEW,132512418,48,1
NEW,132512418,52,1
NEW,132512418,105,1
NEW,132513309,9,1
NEW,132513309,13,1
NEW,132513309,32,1
NEW,132513309,33,1
NEW,132513309,34,1
NEW,132513309,35,1
