ACTION,Option ID,UDA ID,UDA Value
NEW,132585783,9,1
NEW,132585783,13,1
NEW,132585783,32,1
NEW,132585783,33,1
NEW,132585783,34,1
NEW,132585783,35,1
NEW,132585783,47,1
NEW,132585783,48,1
NEW,132585783,52,1
NEW,132585783,105,1
NEW,132585787,9,1
NEW,132585787,13,1
NEW,132585787,32,1
NEW,132585787,33,1
NEW,132585787,34,1
NEW,132585787,35,1
NEW,132585787,47,1
NEW,132585787,48,1
NEW,132585787,52,1
NEW,132585787,105,1
NEW,132585789,9,1
NEW,132585789,13,1
NEW,132585789,32,1
NEW,132585789,33,1
NEW,132585789,34,1
NEW,132585789,35,1
NEW,132585789,47,1
NEW,132585789,48,1
NEW,132585789,52,1
NEW,132585789,105,1
NEW,132585792,9,1
NEW,132585792,13,1
NEW,132585792,32,1
NEW,132585792,33,1
NEW,132585792,34,1
NEW,132585792,35,1
NEW,132585792,47,1
NEW,132585792,48,1
NEW,132585792,52,1
NEW,132585792,105,1
NEW,132586336,9,1
NEW,132586336,13,1
NEW,132586336,32,1
NEW,132586336,33,1
NEW,132586336,34,1
NEW,132586336,35,1
NEW,132586336,47,1
NEW,132586336,48,1
NEW,132586336,52,1
NEW,132586336,105,1
NEW,132586434,9,1
NEW,132586434,13,1
NEW,132586434,32,1
NEW,132586434,33,1
NEW,132586434,34,1
NEW,132586434,35,1
NEW,132586434,47,1
NEW,132586434,48,1
NEW,132586434,52,1
NEW,132586434,105,1
NEW,132586680,9,1
NEW,132586680,13,1
NEW,132586680,32,1
NEW,132586680,33,1
NEW,132586680,34,1
NEW,132586680,35,1
NEW,132586680,47,1
NEW,132586680,48,1
NEW,132586680,52,1
NEW,132586680,105,1
NEW,132586774,9,1
NEW,132586774,13,1
NEW,132586774,32,1
NEW,132586774,33,1
NEW,132586774,34,1
NEW,132586774,35,1
NEW,132586774,47,1
NEW,132586774,48,1
NEW,132586774,52,1
NEW,132586774,105,1
NEW,132586888,9,1
NEW,132586888,13,1
NEW,132586888,32,1
NEW,132586888,33,1
NEW,132586888,34,1
NEW,132586888,35,1
NEW,132586888,47,1
NEW,132586888,48,1
NEW,132586888,52,1
NEW,132586888,105,1
NEW,132587879,9,1
NEW,132587879,13,1
NEW,132587879,32,1
NEW,132587879,33,1
NEW,132587879,34,1
NEW,132587879,35,1
NEW,132587879,47,1
NEW,132587879,48,1
NEW,132587879,52,1
NEW,132587879,105,1
NEW,132588383,9,1
NEW,132588383,13,1
NEW,132588383,32,1
NEW,132588383,33,1
NEW,132588383,34,1
NEW,132588383,35,1
NEW,132588383,47,1
NEW,132588383,48,1
NEW,132588383,52,1
NEW,132588383,105,1
NEW,132588401,9,1
NEW,132588401,13,1
NEW,132588401,32,1
NEW,132588401,33,1
NEW,132588401,34,1
NEW,132588401,35,1
NEW,132588401,47,1
NEW,132588401,48,1
NEW,132588401,52,1
NEW,132588401,105,1
NEW,132588549,9,1
NEW,132588549,13,1
NEW,132588549,32,1
NEW,132588549,33,1
NEW,132588549,34,1
NEW,132588549,35,1
NEW,132588549,47,1
NEW,132588549,48,1
NEW,132588549,52,1
NEW,132588549,105,1
NEW,132589655,9,1
NEW,132589655,13,1
NEW,132589655,32,1
NEW,132589655,33,1
NEW,132589655,34,1
NEW,132589655,35,1
NEW,132589655,47,1
NEW,132589655,48,1
NEW,132589655,52,1
NEW,132589655,105,1
NEW,132589656,9,1
NEW,132589656,13,1
NEW,132589656,32,1
NEW,132589656,33,1
NEW,132589656,34,1
NEW,132589656,35,1
NEW,132589656,47,1
NEW,132589656,48,1
NEW,132589656,52,1
NEW,132589656,105,1
NEW,132590634,9,1
NEW,132590634,13,1
NEW,132590634,32,1
NEW,132590634,33,1
NEW,132590634,34,1
NEW,132590634,35,1
NEW,132590634,47,1
NEW,132590634,48,1
NEW,132590634,52,1
NEW,132590634,105,1
NEW,132590729,9,1
NEW,132590729,13,1
NEW,132590729,32,1
NEW,132590729,33,1
NEW,132590729,34,1
NEW,132590729,35,1
NEW,132590729,47,1
NEW,132590729,48,1
NEW,132590729,52,1
NEW,132590729,105,1
NEW,132590954,9,1
NEW,132590954,13,1
NEW,132590954,32,1
NEW,132590954,33,1
NEW,132590954,34,1
NEW,132590954,35,1
NEW,132590954,47,1
NEW,132590954,48,1
NEW,132590954,52,1
NEW,132590954,105,1
NEW,132590957,9,1
NEW,132590957,13,1
NEW,132590957,32,1
NEW,132590957,33,1
NEW,132590957,34,1
NEW,132590957,35,1
NEW,132590957,47,1
NEW,132590957,48,1
NEW,132590957,52,1
NEW,132590957,105,1
NEW,132590964,9,1
NEW,132590964,13,1
NEW,132590964,32,1
NEW,132590964,33,1
NEW,132590964,34,1
NEW,132590964,35,1
NEW,132590964,47,1
NEW,132590964,48,1
NEW,132590964,52,1
NEW,132590964,105,1
NEW,132592509,9,1
NEW,132592509,13,1
NEW,132592509,32,1
NEW,132592509,33,1
NEW,132592509,34,1
NEW,132592509,35,1
NEW,132592509,47,1
NEW,132592509,48,1
NEW,132592509,52,1
NEW,132592509,105,1
NEW,132592540,9,1
NEW,132592540,13,1
NEW,132592540,32,1
NEW,132592540,33,1
NEW,132592540,34,1
NEW,132592540,35,1
NEW,132592540,47,1
NEW,132592540,48,1
NEW,132592540,52,1
NEW,132592540,105,1
NEW,132594398,9,1
NEW,132594398,13,1
NEW,132594398,32,1
NEW,132594398,33,1
NEW,132594398,34,1
NEW,132594398,35,1
NEW,132594398,47,1
NEW,132594398,48,1
NEW,132594398,52,1
NEW,132594398,105,1
NEW,132595431,9,1
NEW,132595431,13,1
NEW,132595431,32,1
NEW,132595431,33,1
NEW,132595431,34,1
NEW,132595431,35,1
NEW,132595431,47,1
NEW,132595431,48,1
NEW,132595431,52,1
NEW,132595431,105,1
NEW,132595432,9,1
NEW,132595432,13,1
NEW,132595432,32,1
NEW,132595432,33,1
NEW,132595432,34,1
NEW,132595432,35,1
NEW,132595432,47,1
NEW,132595432,48,1
NEW,132595432,52,1
NEW,132595432,105,1
NEW,132595509,9,1
NEW,132595509,13,1
NEW,132595509,32,1
NEW,132595509,33,1
NEW,132595509,34,1
NEW,132595509,35,1
NEW,132595509,47,1
NEW,132595509,48,1
NEW,132595509,52,1
NEW,132595509,105,1
NEW,132599859,9,1
NEW,132599859,13,1
NEW,132599859,32,1
NEW,132599859,33,1
NEW,132599859,34,1
NEW,132599859,35,1
NEW,132599859,47,1
NEW,132599859,48,1
NEW,132599859,52,1
NEW,132599859,105,1
NEW,132605684,9,1
NEW,132605684,13,1
NEW,132605684,32,1
NEW,132605684,33,1
NEW,132605684,34,1
NEW,132605684,35,1
NEW,132605684,47,1
NEW,132605684,48,1
NEW,132605684,52,1
NEW,132605684,105,1
NEW,132606133,9,1
NEW,132606133,13,1
NEW,132606133,32,1
NEW,132606133,33,1
NEW,132606133,34,1
NEW,132606133,35,1
NEW,132606133,47,1
NEW,132606133,48,1
NEW,132606133,52,1
