ACTION,Option ID,UDA ID,UDA Value
NEW,132436540,9,1
NEW,132436540,13,1
NEW,132436540,32,1
NEW,132436540,33,1
NEW,132436540,34,1
NEW,132436540,35,1
NEW,132436540,47,1
NEW,132436540,48,1
NEW,132436540,52,1
NEW,132436540,105,1
NEW,132436550,9,1
NEW,132436550,13,1
NEW,132436550,32,1
NEW,132436550,33,1
NEW,132436550,34,1
NEW,132436550,35,1
NEW,132436550,47,1
NEW,132436550,48,1
NEW,132436550,52,1
NEW,132436550,105,1
NEW,132436873,9,1
NEW,132436873,13,1
NEW,132436873,32,1
NEW,132436873,33,1
NEW,132436873,34,1
NEW,132436873,35,1
NEW,132436873,47,1
NEW,132436873,48,1
NEW,132436873,52,1
NEW,132436873,105,1
NEW,132437598,9,1
NEW,132437598,13,1
NEW,132437598,32,1
NEW,132437598,33,1
NEW,132437598,34,1
NEW,132437598,35,1
NEW,132437598,47,1
NEW,132437598,48,1
NEW,132437598,52,1
NEW,132437598,105,1
NEW,132437618,9,1
NEW,132437618,13,1
NEW,132437618,32,1
NEW,132437618,33,1
NEW,132437618,34,1
NEW,132437618,35,1
NEW,132437618,47,1
NEW,132437618,48,1
NEW,132437618,52,1
NEW,132437618,105,1
NEW,132437623,9,1
NEW,132437623,13,1
NEW,132437623,32,1
NEW,132437623,33,1
NEW,132437623,34,1
NEW,132437623,35,1
NEW,132437623,47,1
NEW,132437623,48,1
NEW,132437623,52,1
NEW,132437623,105,1
NEW,132437629,9,1
NEW,132437629,13,1
NEW,132437629,32,1
NEW,132437629,33,1
NEW,132437629,34,1
NEW,132437629,35,1
NEW,132437629,47,1
NEW,132437629,48,1
NEW,132437629,52,1
NEW,132437629,105,1
NEW,132438453,9,1
NEW,132438453,13,1
NEW,132438453,32,1
NEW,132438453,33,1
NEW,132438453,34,1
NEW,132438453,35,1
NEW,132438453,47,1
NEW,132438453,48,1
NEW,132438453,52,1
NEW,132438453,105,1
NEW,132438461,9,1
NEW,132438461,13,1
NEW,132438461,32,1
NEW,132438461,33,1
NEW,132438461,34,1
NEW,132438461,35,1
NEW,132438461,47,1
NEW,132438461,48,1
NEW,132438461,52,1
NEW,132438461,105,1
NEW,132438470,9,1
NEW,132438470,13,1
NEW,132438470,32,1
NEW,132438470,33,1
NEW,132438470,34,1
NEW,132438470,35,1
NEW,132438470,47,1
NEW,132438470,48,1
NEW,132438470,52,1
NEW,132438470,105,1
NEW,132439899,9,1
NEW,132439899,13,1
NEW,132439899,32,1
NEW,132439899,33,1
NEW,132439899,34,1
NEW,132439899,35,1
NEW,132439899,47,1
NEW,132439899,48,1
NEW,132439899,52,1
NEW,132439899,105,1
NEW,132444278,9,1
NEW,132444278,13,1
NEW,132444278,32,1
NEW,132444278,33,1
NEW,132444278,34,1
NEW,132444278,35,1
NEW,132444278,47,1
NEW,132444278,48,1
NEW,132444278,52,1
NEW,132444278,105,1
NEW,132444318,9,1
NEW,132444318,13,1
NEW,132444318,32,1
NEW,132444318,33,1
NEW,132444318,34,1
NEW,132444318,35,1
NEW,132444318,47,1
NEW,132444318,48,1
NEW,132444318,52,1
NEW,132444318,105,1
NEW,132444324,9,1
NEW,132444324,13,1
NEW,132444324,32,1
NEW,132444324,33,1
NEW,132444324,34,1
NEW,132444324,35,1
NEW,132444324,47,1
NEW,132444324,48,1
NEW,132444324,52,1
NEW,132444324,105,1
NEW,132449232,9,1
NEW,132449232,13,1
NEW,132449232,32,1
NEW,132449232,33,1
NEW,132449232,34,1
NEW,132449232,35,1
NEW,132449232,47,1
NEW,132449232,48,1
NEW,132449232,52,1
NEW,132449232,105,1
NEW,132449384,9,1
NEW,132449384,13,1
NEW,132449384,32,1
NEW,132449384,33,1
NEW,132449384,34,1
NEW,132449384,35,1
NEW,132449384,47,1
NEW,132449384,48,1
NEW,132449384,52,1
NEW,132449384,105,1
NEW,132449868,9,1
NEW,132449868,13,1
NEW,132449868,32,1
NEW,132449868,33,1
NEW,132449868,34,1
NEW,132449868,35,1
NEW,132449868,47,1
NEW,132449868,48,1
NEW,132449868,52,1
NEW,132449868,105,1
NEW,132454185,9,1
