ACTION,Option ID,UDA ID,UDA Value
NEW,132384998,9,1
NEW,132384998,13,1
NEW,132384998,32,1
NEW,132384998,33,1
NEW,132384998,34,1
NEW,132384998,35,1
NEW,132384998,47,1
NEW,132384998,48,1
NEW,132384998,52,1
NEW,132384998,105,1
NEW,132385049,9,1
NEW,132385049,13,1
NEW,132385049,32,1
NEW,132385049,33,1
NEW,132385049,34,1
NEW,132385049,35,1
NEW,132385049,47,1
NEW,132385049,48,1
NEW,132385049,52,1
NEW,132385049,105,1
NEW,132399715,9,1
NEW,132399715,13,1
NEW,132399715,32,1
NEW,132399715,33,1
NEW,132399715,34,1
NEW,132399715,35,1
NEW,132399715,47,1
NEW,132399715,48,1
NEW,132399715,52,1
NEW,132399715,105,1
NEW,132400336,9,1
NEW,132400336,13,1
NEW,132400336,32,1
NEW,132400336,33,1
NEW,132400336,34,1
NEW,132400336,35,1
NEW,132400336,47,1
NEW,132400336,48,1
NEW,132400336,52,1
NEW,132400336,105,1
NEW,132400338,9,1
NEW,132400338,13,1
NEW,132400338,32,1
NEW,132400338,33,1
NEW,132400338,34,1
NEW,132400338,35,1
NEW,132400338,47,1
NEW,132400338,48,1
NEW,132400338,52,1
NEW,132400338,105,1
NEW,132400339,9,1
NEW,132400339,13,1
NEW,132400339,32,1
NEW,132400339,33,1
NEW,132400339,34,1
NEW,132400339,35,1
NEW,132400339,47,1
NEW,132400339,48,1
NEW,132400339,52,1
NEW,132400339,105,1
NEW,132400352,9,1
NEW,132400352,13,1
NEW,132400352,32,1
NEW,132400352,33,1
NEW,132400352,34,1
NEW,132400352,35,1
NEW,132400352,47,1
NEW,132400352,48,1
NEW,132400352,52,1
NEW,132400352,105,1
NEW,132401134,9,1
NEW,132401134,13,1
NEW,132401134,32,1
NEW,132401134,33,1
NEW,132401134,34,1
NEW,132401134,35,1
NEW,132401134,47,1
NEW,132401134,48,1
NEW,132401134,52,1
NEW,132401134,105,1
NEW,132401385,9,1
NEW,132401385,13,1
NEW,132401385,32,1
NEW,132401385,33,1
NEW,132401385,34,1
NEW,132401385,35,1
NEW,132401385,47,1
NEW,132401385,48,1
NEW,132401385,52,1
NEW,132401385,105,1
NEW,132401386,9,1
NEW,132401386,13,1
NEW,132401386,32,1
NEW,132401386,33,1
NEW,132401386,34,1
NEW,132401386,35,1
NEW,132401386,47,1
NEW,132401386,48,1
NEW,132401386,52,1
NEW,132401386,105,1
NEW,132401415,9,1
NEW,132401415,13,1
NEW,132401415,32,1
NEW,132401415,33,1
NEW,132401415,34,1
NEW,132401415,35,1
NEW,132401415,47,1
NEW,132401415,48,1
NEW,132401415,52,1
NEW,132401415,105,1
NEW,132401420,9,1
NEW,132401420,13,1
NEW,132401420,32,1
NEW,132401420,33,1
NEW,132401420,34,1
NEW,132401420,35,1
NEW,132401420,47,1
NEW,132401420,48,1
NEW,132401420,52,1
NEW,132401420,105,1
NEW,132401790,9,1
NEW,132401790,13,1
NEW,132401790,32,1
NEW,132401790,33,1
NEW,132401790,34,1
NEW,132401790,35,1
NEW,132401790,47,1
NEW,132401790,48,1
NEW,132401790,52,1
NEW,132401790,105,1
NEW,132401794,9,1
NEW,132401794,13,1
NEW,132401794,32,1
NEW,132401794,33,1
NEW,132401794,34,1
NEW,132401794,35,1
NEW,132401794,47,1
NEW,132401794,48,1
NEW,132401794,52,1
NEW,132401794,105,1
NEW,132401798,9,1
NEW,132401798,13,1
NEW,132401798,32,1
NEW,132401798,33,1
NEW,132401798,34,1
NEW,132401798,35,1
NEW,132401798,47,1
NEW,132401798,48,1
NEW,132401798,52,1
NEW,132401798,105,1
NEW,132401820,9,1
NEW,132401820,13,1
NEW,132401820,32,1
NEW,132401820,33,1
NEW,132401820,34,1
NEW,132401820,35,1
NEW,132401820,47,1
NEW,132401820,48,1
NEW,132401820,52,1
NEW,132401820,105,1
NEW,132401821,9,1
NEW,132401821,13,1
NEW,132401821,32,1
NEW,132401821,33,1
NEW,132401821,34,1
NEW,132401821,35,1
NEW,132401821,47,1
NEW,132401821,48,1
NEW,132401821,52,1
NEW,132401821,105,1
NEW,132402485,9,1
NEW,132402485,13,1
NEW,132402485,32,1
NEW,132402485,33,1
NEW,132402485,34,1
