ACTION,Option ID,UDA ID,UDA Value
NEW,132374267,9,1
NEW,132374267,13,1
NEW,132374267,32,1
NEW,132374267,33,1
NEW,132374267,34,1
NEW,132374267,35,1
NEW,132374267,47,1
NEW,132374267,48,1
NEW,132374267,52,1
NEW,132374267,105,1
NEW,132374278,9,1
NEW,132374278,13,1
NEW,132374278,32,1
NEW,132374278,33,1
NEW,132374278,34,1
NEW,132374278,35,1
NEW,132374278,47,1
NEW,132374278,48,1
NEW,132374278,52,1
NEW,132374278,105,1
NEW,132374600,9,1
NEW,132374600,13,1
NEW,132374600,32,1
NEW,132374600,33,1
NEW,132374600,34,1
NEW,132374600,35,1
NEW,132374600,47,1
NEW,132374600,48,1
NEW,132374600,52,1
NEW,132374600,105,1
NEW,132375072,9,1
NEW,132375072,13,1
NEW,132375072,32,1
NEW,132375072,33,1
NEW,132375072,34,1
NEW,132375072,35,1
NEW,132375072,47,1
NEW,132375072,48,1
NEW,132375072,52,1
NEW,132375072,105,1
NEW,132375106,9,1
NEW,132375106,13,1
NEW,132375106,32,1
NEW,132375106,33,1
NEW,132375106,34,1
NEW,132375106,35,1
NEW,132375106,47,1
NEW,132375106,48,1
NEW,132375106,52,1
NEW,132375106,105,1
NEW,132375114,9,1
NEW,132375114,13,1
NEW,132375114,32,1
NEW,132375114,33,1
NEW,132375114,34,1
NEW,132375114,35,1
NEW,132375114,47,1
NEW,132375114,48,1
NEW,132375114,52,1
NEW,132375114,105,1
NEW,132375127,9,1
NEW,132375127,13,1
NEW,132375127,32,1
NEW,132375127,33,1
NEW,132375127,34,1
NEW,132375127,35,1
NEW,132375127,47,1
NEW,132375127,48,1
NEW,132375127,52,1
NEW,132375127,105,1
NEW,132379222,9,1
NEW,132379222,13,1
NEW,132379222,32,1
NEW,132379222,33,1
NEW,132379222,34,1
NEW,132379222,35,1
NEW,132379222,47,1
NEW,132379222,48,1
NEW,132379222,52,1
NEW,132379222,105,1
NEW,132379226,9,1
NEW,132379226,13,1
NEW,132379226,32,1
NEW,132379226,33,1
NEW,132379226,34,1
NEW,132379226,35,1
NEW,132379226,47,1
NEW,132379226,48,1
NEW,132379226,52,1
NEW,132379226,105,1
NEW,132379232,9,1
NEW,132379232,13,1
NEW,132379232,32,1
NEW,132379232,33,1
NEW,132379232,34,1
NEW,132379232,35,1
NEW,132379232,47,1
NEW,132379232,48,1
NEW,132379232,52,1
NEW,132379232,105,1
NEW,132379233,9,1
NEW,132379233,13,1
NEW,132379233,32,1
NEW,132379233,33,1
NEW,132379233,34,1
NEW,132379233,35,1
NEW,132379233,47,1
NEW,132379233,48,1
NEW,132379233,52,1
NEW,132379233,105,1
NEW,132379639,9,1
NEW,132379639,13,1
NEW,132379639,32,1
NEW,132379639,33,1
NEW,132379639,34,1
NEW,132379639,35,1
NEW,132379639,47,1
NEW,132379639,48,1
NEW,132379639,52,1
NEW,132379639,105,1
NEW,132379652,9,1
NEW,132379652,13,1
NEW,132379652,32,1
NEW,132379652,33,1
NEW,132379652,34,1
NEW,132379652,35,1
NEW,132379652,47,1
NEW,132379652,48,1
NEW,132379652,52,1
NEW,132379652,105,1
NEW,132379781,9,1
NEW,132379781,13,1
NEW,132379781,32,1
NEW,132379781,33,1
NEW,132379781,34,1
NEW,132379781,35,1
NEW,132379781,47,1
NEW,132379781,48,1
NEW,132379781,52,1
NEW,132379781,105,1
NEW,132381580,9,1
NEW,132381580,13,1
NEW,132381580,32,1
NEW,132381580,33,1
NEW,132381580,34,1
NEW,132381580,35,1
NEW,132381580,47,1
NEW,132381580,48,1
NEW,132381580,52,1
NEW,132381580,105,1
NEW,132381645,9,1
NEW,132381645,13,1
NEW,132381645,32,1
NEW,132381645,33,1
NEW,132381645,34,1
NEW,132381645,35,1
NEW,132381645,47,1
NEW,132381645,48,1
NEW,132381645,52,1
NEW,132381645,105,1
NEW,132381884,9,1
NEW,132381884,13,1
NEW,132381884,32,1
NEW,132381884,33,1
NEW,132381884,34,1
NEW,132381884,35,1
NEW,132381884,47,1
NEW,132381884,48,1
NEW,132381884,52,1
NEW,132381884,105,1
NEW,132381980,9,1
NEW,132381980,13,1
NEW,132381980,32,1
NEW,132381980,33,1
NEW,132381980,34,1
NEW,132381980,35,1
NEW,132381980,47,1
NEW,132381980,48,1
NEW,132381980,52,1
NEW,132381980,105,1
NEW,132382312,9,1
NEW,132382312,13,1
NEW,132382312,32,1
NEW,132382312,33,1
NEW,132382312,34,1
NEW,132382312,35,1
NEW,132382312,47,1
NEW,132382312,48,1
NEW,132382312,52,1
NEW,132382312,105,1
NEW,132382327,9,1
NEW,132382327,13,1
NEW,132382327,32,1
NEW,132382327,33,1
NEW,132382327,34,1
NEW,132382327,35,1
NEW,132382327,47,1
NEW,132382327,48,1
NEW,132382327,52,1
NEW,132382327,105,1
NEW,132382605,9,1
NEW,132382605,13,1
NEW,132382605,32,1
NEW,132382605,33,1
NEW,132382605,34,1
NEW,132382605,35,1
NEW,132382605,47,1
NEW,132382605,48,1
NEW,132382605,52,1
NEW,132382605,105,1
NEW,132382967,9,1
NEW,132382967,13,1
NEW,132382967,32,1
NEW,132382967,33,1
NEW,132382967,34,1
NEW,132382967,35,1
NEW,132382967,47,1
NEW,132382967,48,1
NEW,132382967,52,1
NEW,132382967,105,1
NEW,132383131,9,1
NEW,132383131,13,1
NEW,132383131,32,1
NEW,132383131,33,1
NEW,132383131,34,1
NEW,132383131,35,1
NEW,132383131,47,1
NEW,132383131,48,1
NEW,132383131,52,1
NEW,132383131,105,1
NEW,132383136,9,1
NEW,132383136,13,1
NEW,132383136,32,1
NEW,132383136,33,1
NEW,132383136,34,1
NEW,132383136,35,1
NEW,132383136,47,1
NEW,132383136,48,1
NEW,132383136,52,1
NEW,132383136,105,1
NEW,132383333,9,1
NEW,132383333,13,1
NEW,132383333,32,1
NEW,132383333,33,1
NEW,132383333,34,1
NEW,132383333,35,1
NEW,132383333,47,1
NEW,132383333,48,1
NEW,132383333,52,1
NEW,132383333,105,1
NEW,132383389,9,1
NEW,132383389,13,1
NEW,132383389,32,1
NEW,132383389,33,1
NEW,132383389,34,1
NEW,132383389,35,1
NEW,132383389,47,1
NEW,132383389,48,1
NEW,132383389,52,1
NEW,132383389,105,1
NEW,132383415,9,1
NEW,132383415,13,1
NEW,132383415,32,1
NEW,132383415,33,1
NEW,132383415,34,1
NEW,132383415,35,1
NEW,132383415,47,1
NEW,132383415,48,1
NEW,132383415,52,1
NEW,132383415,105,1
NEW,132383421,9,1
NEW,132383421,13,1
NEW,132383421,32,1
NEW,132383421,33,1
NEW,132383421,34,1
NEW,132383421,35,1
NEW,132383421,47,1
NEW,132383421,48,1
NEW,132383421,52,1
NEW,132383421,105,1
NEW,132384046,9,1
NEW,132384046,13,1
NEW,132384046,32,1
NEW,132384046,33,1
NEW,132384046,34,1
NEW,132384046,35,1
NEW,132384046,47,1
NEW,132384046,48,1
NEW,132384046,52,1
NEW,132384046,105,1
NEW,132384047,9,1
NEW,132384047,13,1
NEW,132384047,32,1
NEW,132384047,33,1
NEW,132384047,34,1
NEW,132384047,35,1
NEW,132384047,47,1
NEW,132384047,48,1
NEW,132384047,52,1
NEW,132384047,105,1
NEW,132384339,9,1
NEW,132384339,13,1
NEW,132384339,32,1
NEW,132384339,33,1
NEW,132384339,34,1
NEW,132384339,35,1
NEW,132384339,47,1
NEW,132384339,48,1
NEW,132384339,52,1
NEW,132384339,105,1
NEW,132400310,9,1
NEW,132400310,13,1
NEW,132400310,32,1
NEW,132400310,33,1
NEW,132400310,34,1
NEW,132400310,35,1
NEW,132400310,47,1
NEW,132400310,48,1
NEW,132400310,52,1
NEW,132400310,105,1
NEW,132400351,9,1
NEW,132400351,13,1
NEW,132400351,32,1
NEW,132400351,33,1
NEW,132400351,34,1
NEW,132400351,35,1
NEW,132400351,47,1
NEW,132400351,48,1
NEW,132400351,52,1
NEW,132400351,105,1
NEW,132401052,9,1
NEW,132401052,13,1
NEW,132401052,32,1
NEW,132401052,33,1
NEW,132401052,34,1
NEW,132401052,35,1
NEW,132401052,47,1
NEW,132401052,48,1
NEW,132401052,52,1
NEW,132401052,105,1
NEW,132401109,9,1
NEW,132401109,13,1
NEW,132401109,32,1
NEW,132401109,33,1
NEW,132401109,34,1
NEW,132401109,35,1
NEW,132401109,47,1
NEW,132401109,48,1
NEW,132401109,52,1
NEW,132401109,105,1
