Option ID,Zone Group,Zone,Reason Code,Effective Date,Change Type,Change Amount,Change Percent,Price Guide,Auto-Approve
100148785,2,101,12,26/04/2022,2,99,,N,N
100148785,2,102,12,26/04/2022,2,18,,N,N
100148785,2,103,12,26/04/2022,2,19,,N,N
100148785,2,104,12,26/04/2022,2,101,,N,N
100148785,2,105,12,26/04/2022,2,130,,N,N
100148785,2,106,12,26/04/2022,2,99,,N,N
100148785,2,107,12,26/04/2022,2,18,,N,N
100148785,2,108,12,26/04/2022,2,19,,N,N
100148785,2,109,12,26/04/2022,2,101,,N,N
100148785,2,110,12,26/04/2022,2,130,,N,N
100282094,2,101,12,26/04/2022,2,99,,N,N
100282094,2,102,12,26/04/2022,2,18,,N,N
100282094,2,103,12,26/04/2022,2,19,,N,N
100282094,2,104,12,26/04/2022,2,101,,N,N
100282094,2,105,12,26/04/2022,2,130,,N,N
100282094,2,106,12,26/04/2022,2,99,,N,N
100282094,2,107,12,26/04/2022,2,18,,N,N
100282094,2,108,12,26/04/2022,2,19,,N,N
100282094,2,109,12,26/04/2022,2,101,,N,N
100282094,2,110,12,26/04/2022,2,130,,N,N
100407182,2,101,12,26/04/2022,2,99,,N,N
100407182,2,102,12,26/04/2022,2,18,,N,N
100407182,2,103,12,26/04/2022,2,19,,N,N
100407182,2,104,12,26/04/2022,2,101,,N,N
100407182,2,105,12,26/04/2022,2,130,,N,N
100407182,2,106,12,26/04/2022,2,99,,N,N
100407182,2,107,12,26/04/2022,2,18,,N,N
100407182,2,108,12,26/04/2022,2,19,,N,N
100407182,2,109,12,26/04/2022,2,101,,N,N
100407182,2,110,12,26/04/2022,2,130,,N,N
100527670,2,101,12,26/04/2022,2,99,,N,N
100527670,2,102,12,26/04/2022,2,18,,N,N
100527670,2,103,12,26/04/2022,2,19,,N,N
100527670,2,104,12,26/04/2022,2,101,,N,N
100527670,2,105,12,26/04/2022,2,130,,N,N
100527670,2,106,12,26/04/2022,2,99,,N,N
100527670,2,107,12,26/04/2022,2,18,,N,N
100527670,2,108,12,26/04/2022,2,19,,N,N
100527670,2,109,12,26/04/2022,2,101,,N,N
100527670,2,110,12,26/04/2022,2,130,,N,N
100803755,2,101,12,26/04/2022,2,99,,N,N
100803755,2,102,12,26/04/2022,2,18,,N,N
100803755,2,103,12,26/04/2022,2,19,,N,N
100803755,2,104,12,26/04/2022,2,101,,N,N
100803755,2,105,12,26/04/2022,2,130,,N,N
100803755,2,106,12,26/04/2022,2,99,,N,N
100803755,2,107,12,26/04/2022,2,18,,N,N
100803755,2,108,12,26/04/2022,2,19,,N,N
100803755,2,109,12,26/04/2022,2,101,,N,N
100803755,2,110,12,26/04/2022,2,130,,N,N
100987314,2,101,12,26/04/2022,2,99,,N,N
100987314,2,102,12,26/04/2022,2,18,,N,N
100987314,2,103,12,26/04/2022,2,19,,N,N
100987314,2,104,12,26/04/2022,2,101,,N,N
100987314,2,105,12,26/04/2022,2,130,,N,N
100987314,2,106,12,26/04/2022,2,99,,N,N
100987314,2,107,12,26/04/2022,2,18,,N,N
100987314,2,108,12,26/04/2022,2,19,,N,N
100987314,2,109,12,26/04/2022,2,101,,N,N
100987314,2,110,12,26/04/2022,2,130,,N,N
101177540,2,101,12,26/04/2022,2,99,,N,N
101177540,2,102,12,26/04/2022,2,18,,N,N
101177540,2,103,12,26/04/2022,2,19,,N,N
101177540,2,104,12,26/04/2022,2,101,,N,N
101177540,2,105,12,26/04/2022,2,130,,N,N
101177540,2,106,12,26/04/2022,2,99,,N,N
101177540,2,107,12,26/04/2022,2,18,,N,N
101177540,2,108,12,26/04/2022,2,19,,N,N
101177540,2,109,12,26/04/2022,2,101,,N,N
101177540,2,110,12,26/04/2022,2,130,,N,N
105263500,2,101,12,26/04/2022,2,99,,N,N
105263500,2,102,12,26/04/2022,2,18,,N,N
105263500,2,103,12,26/04/2022,2,19,,N,N
105263500,2,104,12,26/04/2022,2,101,,N,N
105263500,2,105,12,26/04/2022,2,130,,N,N
105263500,2,106,12,26/04/2022,2,99,,N,N
105263500,2,107,12,26/04/2022,2,18,,N,N
105263500,2,108,12,26/04/2022,2,19,,N,N
105263500,2,109,12,26/04/2022,2,101,,N,N
105263500,2,110,12,26/04/2022,2,130,,N,N
100150233,2,101,12,26/04/2022,2,99,,N,N
100150233,2,102,12,26/04/2022,2,18,,N,N
100150233,2,103,12,26/04/2022,2,19,,N,N
100150233,2,104,12,26/04/2022,2,101,,N,N
100150233,2,105,12,26/04/2022,2,130,,N,N
100150233,2,106,12,26/04/2022,2,99,,N,N
100150233,2,107,12,26/04/2022,2,18,,N,N
100150233,2,108,12,26/04/2022,2,19,,N,N
100150233,2,109,12,26/04/2022,2,101,,N,N
100150233,2,110,12,26/04/2022,2,130,,N,N
100296516,2,101,12,26/04/2022,2,99,,N,N
100296516,2,102,12,26/04/2022,2,18,,N,N
100296516,2,103,12,26/04/2022,2,19,,N,N
100296516,2,104,12,26/04/2022,2,101,,N,N
100296516,2,105,12,26/04/2022,2,130,,N,N
100296516,2,106,12,26/04/2022,2,99,,N,N
100296516,2,107,12,26/04/2022,2,18,,N,N
100296516,2,108,12,26/04/2022,2,19,,N,N
100296516,2,109,12,26/04/2022,2,101,,N,N
100296516,2,110,12,26/04/2022,2,130,,N,N
