Option ID,Zone Group,Zone,Reason Code,Effective Date,Change Type,Change Amount,Change Percent,Price Guide,Auto-Approve
101288113,2,100,20,24/12/2025,0,,-25,Y,Y
101288116,2,100,20,24/12/2025,0,,-25,Y,Y
101288130,2,100,20,24/12/2025,0,,-25,Y,Y
101288151,2,100,20,24/12/2025,0,,-25,Y,Y
101288159,2,100,20,24/12/2025,0,,-25,Y,Y
101288218,2,100,20,24/12/2025,0,,-25,Y,Y
101288225,2,100,20,24/12/2025,0,,-25,Y,Y
101288270,2,100,20,24/12/2025,0,,-25,Y,Y
101288329,2,100,20,24/12/2025,0,,-25,Y,Y
101288338,2,100,20,24/12/2025,0,,-25,Y,Y
101288348,2,100,20,24/12/2025,0,,-25,Y,Y
101288385,2,100,20,24/12/2025,0,,-25,Y,Y
101288394,2,100,20,24/12/2025,0,,-25,Y,Y
101288395,2,100,20,24/12/2025,0,,-25,Y,Y
101288420,2,100,20,24/12/2025,0,,-25,Y,Y
101288421,2,100,20,24/12/2025,0,,-25,Y,Y
101288446,2,100,20,24/12/2025,0,,-25,Y,Y
101288458,2,100,20,24/12/2025,0,,-25,Y,Y
101288476,2,100,20,24/12/2025,0,,-25,Y,Y
101288488,2,100,20,24/12/2025,0,,-25,Y,Y
101288551,2,100,20,24/12/2025,0,,-25,Y,Y
101288557,2,100,20,24/12/2025,0,,-25,Y,Y
101288568,2,100,20,24/12/2025,0,,-25,Y,Y
101288585,2,100,20,24/12/2025,0,,-25,Y,Y
101288598,2,100,20,24/12/2025,0,,-25,Y,Y
101288665,2,100,20,24/12/2025,0,,-25,Y,Y
101288683,2,100,20,24/12/2025,0,,-25,Y,Y
101288763,2,100,20,24/12/2025,0,,-25,Y,Y
101288780,2,100,20,24/12/2025,0,,-25,Y,Y
101288784,2,100,20,24/12/2025,0,,-25,Y,Y
101288799,2,100,20,24/12/2025,0,,-25,Y,Y
101288802,2,100,20,24/12/2025,0,,-25,Y,Y
101288811,2,100,20,24/12/2025,0,,-25,Y,Y
101288818,2,100,20,24/12/2025,0,,-25,Y,Y
101288838,2,100,20,24/12/2025,0,,-25,Y,Y
101288840,2,100,20,24/12/2025,0,,-25,Y,Y
101288855,2,100,20,24/12/2025,0,,-25,Y,Y
101288874,2,100,20,24/12/2025,0,,-25,Y,Y
101288949,2,100,20,24/12/2025,0,,-25,Y,Y
101288955,2,100,20,24/12/2025,0,,-25,Y,Y
101288973,2,100,20,24/12/2025,0,,-25,Y,Y
101289019,2,100,20,24/12/2025,0,,-25,Y,Y
101289020,2,100,20,24/12/2025,0,,-25,Y,Y
101289149,2,100,20,24/12/2025,0,,-25,Y,Y
101289173,2,100,20,24/12/2025,0,,-25,Y,Y
101289196,2,100,20,24/12/2025,0,,-25,Y,Y
101289238,2,100,20,24/12/2025,0,,-25,Y,Y
101289239,2,100,20,24/12/2025,0,,-25,Y,Y
101289254,2,100,20,24/12/2025,0,,-25,Y,Y
101289256,2,100,20,24/12/2025,0,,-25,Y,Y
101289267,2,100,20,24/12/2025,0,,-25,Y,Y
101289268,2,100,20,24/12/2025,0,,-25,Y,Y
101289341,2,100,20,24/12/2025,0,,-25,Y,Y
101289408,2,100,20,24/12/2025,0,,-25,Y,Y
101289457,2,100,20,24/12/2025,0,,-25,Y,Y
101289461,2,100,20,24/12/2025,0,,-25,Y,Y
101289527,2,100,20,24/12/2025,0,,-25,Y,Y
101289626,2,100,20,24/12/2025,0,,-25,Y,Y
