Option ID,Zone Group,Zone,Reason Code,Effective Date,Change Type,Change Amount,Change Percent,Price Guide,Auto-Approve
100276631,2,100,20,24/12/2025,0,,-25,Y,Y
100276633,2,100,20,24/12/2025,0,,-25,Y,Y
100276642,2,100,20,24/12/2025,0,,-25,Y,Y
100276643,2,100,20,24/12/2025,0,,-25,Y,Y
100276658,2,100,20,24/12/2025,0,,-25,Y,Y
100276663,2,100,20,24/12/2025,0,,-25,Y,Y
100276667,2,100,20,24/12/2025,0,,-25,Y,Y
100276686,2,100,20,24/12/2025,0,,-25,Y,Y
100276687,2,100,20,24/12/2025,0,,-25,Y,Y
100276688,2,100,20,24/12/2025,0,,-25,Y,Y
100276694,2,100,20,24/12/2025,0,,-25,Y,Y
100276697,2,100,20,24/12/2025,0,,-25,Y,Y
100276701,2,100,20,24/12/2025,0,,-25,Y,Y
100276704,2,100,20,24/12/2025,0,,-25,Y,Y
100276723,2,100,20,24/12/2025,0,,-25,Y,Y
100276739,2,100,20,24/12/2025,0,,-25,Y,Y
100276744,2,100,20,24/12/2025,0,,-25,Y,Y
100276747,2,100,20,24/12/2025,0,,-25,Y,Y
100276791,2,100,20,24/12/2025,0,,-25,Y,Y
100276798,2,100,20,24/12/2025,0,,-25,Y,Y
100276802,2,100,20,24/12/2025,0,,-25,Y,Y
100276818,2,100,20,24/12/2025,0,,-25,Y,Y
100276831,2,100,20,24/12/2025,0,,-25,Y,Y
100276834,2,100,20,24/12/2025,0,,-25,Y,Y
100276865,2,100,20,24/12/2025,0,,-25,Y,Y
100276881,2,100,20,24/12/2025,0,,-25,Y,Y
100276893,2,100,20,24/12/2025,0,,-25,Y,Y
100276894,2,100,20,24/12/2025,0,,-25,Y,Y
100276895,2,100,20,24/12/2025,0,,-25,Y,Y
100276898,2,100,20,24/12/2025,0,,-25,Y,Y
100276903,2,100,20,24/12/2025,0,,-25,Y,Y
100276905,2,100,20,24/12/2025,0,,-25,Y,Y
100276906,2,100,20,24/12/2025,0,,-25,Y,Y
100276951,2,100,20,24/12/2025,0,,-25,Y,Y
100276952,2,100,20,24/12/2025,0,,-25,Y,Y
100276971,2,100,20,24/12/2025,0,,-25,Y,Y
100276975,2,100,20,24/12/2025,0,,-25,Y,Y
100276977,2,100,20,24/12/2025,0,,-25,Y,Y
100277009,2,100,20,24/12/2025,0,,-25,Y,Y
100277010,2,100,20,24/12/2025,0,,-25,Y,Y
100277019,2,100,20,24/12/2025,0,,-25,Y,Y
100277029,2,100,20,24/12/2025,0,,-25,Y,Y
100277030,2,100,20,24/12/2025,0,,-25,Y,Y
100277035,2,100,20,24/12/2025,0,,-25,Y,Y
100277037,2,100,20,24/12/2025,0,,-25,Y,Y
100277063,2,100,20,24/12/2025,0,,-25,Y,Y
100277065,2,100,20,24/12/2025,0,,-25,Y,Y
100277066,2,100,20,24/12/2025,0,,-25,Y,Y
100277118,2,100,20,24/12/2025,0,,-25,Y,Y
100277131,2,100,20,24/12/2025,0,,-25,Y,Y
100277154,2,100,20,24/12/2025,0,,-25,Y,Y
100277169,2,100,20,24/12/2025,0,,-25,Y,Y
100277171,2,100,20,24/12/2025,0,,-25,Y,Y
100277180,2,100,20,24/12/2025,0,,-25,Y,Y
100277209,2,100,20,24/12/2025,0,,-25,Y,Y
100277213,2,100,20,24/12/2025,0,,-25,Y,Y
100277224,2,100,20,24/12/2025,0,,-25,Y,Y
100277234,2,100,20,24/12/2025,0,,-25,Y,Y
100277236,2,100,20,24/12/2025,0,,-25,Y,Y
100277249,2,100,20,24/12/2025,0,,-25,Y,Y
100277265,2,100,20,24/12/2025,0,,-25,Y,Y
100277266,2,100,20,24/12/2025,0,,-25,Y,Y
100277277,2,100,20,24/12/2025,0,,-25,Y,Y
100277281,2,100,20,24/12/2025,0,,-25,Y,Y
100277316,2,100,20,24/12/2025,0,,-25,Y,Y
100277330,2,100,20,24/12/2025,0,,-25,Y,Y
100277340,2,100,20,24/12/2025,0,,-25,Y,Y
100277344,2,100,20,24/12/2025,0,,-25,Y,Y
100277351,2,100,20,24/12/2025,0,,-25,Y,Y
100277365,2,100,20,24/12/2025,0,,-25,Y,Y
100277366,2,100,20,24/12/2025,0,,-25,Y,Y
100277380,2,100,20,24/12/2025,0,,-25,Y,Y
100277411,2,100,20,24/12/2025,0,,-25,Y,Y
100277429,2,100,20,24/12/2025,0,,-25,Y,Y
100277436,2,100,20,24/12/2025,0,,-25,Y,Y
100277454,2,100,20,24/12/2025,0,,-25,Y,Y
100277464,2,100,20,24/12/2025,0,,-25,Y,Y
100277469,2,100,20,24/12/2025,0,,-25,Y,Y
100277492,2,100,20,24/12/2025,0,,-25,Y,Y
100277497,2,100,20,24/12/2025,0,,-25,Y,Y
100277519,2,100,20,24/12/2025,0,,-25,Y,Y
100277575,2,100,20,24/12/2025,0,,-25,Y,Y
100277576,2,100,20,24/12/2025,0,,-25,Y,Y
100277599,2,100,20,24/12/2025,0,,-25,Y,Y
100277603,2,100,20,24/12/2025,0,,-25,Y,Y
100277605,2,100,20,24/12/2025,0,,-25,Y,Y
100277607,2,100,20,24/12/2025,0,,-25,Y,Y
100277608,2,100,20,24/12/2025,0,,-25,Y,Y
100277649,2,100,20,24/12/2025,0,,-25,Y,Y
100277654,2,100,20,24/12/2025,0,,-25,Y,Y
100277657,2,100,20,24/12/2025,0,,-25,Y,Y
100277683,2,100,20,24/12/2025,0,,-25,Y,Y
100277687,2,100,20,24/12/2025,0,,-25,Y,Y
100277688,2,100,20,24/12/2025,0,,-25,Y,Y
100277692,2,100,20,24/12/2025,0,,-25,Y,Y
100277696,2,100,20,24/12/2025,0,,-25,Y,Y
100277708,2,100,20,24/12/2025,0,,-25,Y,Y
100277710,2,100,20,24/12/2025,0,,-25,Y,Y
100277722,2,100,20,24/12/2025,0,,-25,Y,Y
100277726,2,100,20,24/12/2025,0,,-25,Y,Y
100277744,2,100,20,24/12/2025,0,,-25,Y,Y
100277746,2,100,20,24/12/2025,0,,-25,Y,Y
100277757,2,100,20,24/12/2025,0,,-25,Y,Y
100277787,2,100,20,24/12/2025,0,,-25,Y,Y
100277793,2,100,20,24/12/2025,0,,-25,Y,Y
100277795,2,100,20,24/12/2025,0,,-25,Y,Y
100277800,2,100,20,24/12/2025,0,,-25,Y,Y
100277808,2,100,20,24/12/2025,0,,-25,Y,Y
100277809,2,100,20,24/12/2025,0,,-25,Y,Y
100277817,2,100,20,24/12/2025,0,,-25,Y,Y
100277829,2,100,20,24/12/2025,0,,-25,Y,Y
100277846,2,100,20,24/12/2025,0,,-25,Y,Y
100277862,2,100,20,24/12/2025,0,,-25,Y,Y
100277864,2,100,20,24/12/2025,0,,-25,Y,Y
100277869,2,100,20,24/12/2025,0,,-25,Y,Y
100277886,2,100,20,24/12/2025,0,,-25,Y,Y
100277892,2,100,20,24/12/2025,0,,-25,Y,Y
100277894,2,100,20,24/12/2025,0,,-25,Y,Y
100277906,2,100,20,24/12/2025,0,,-25,Y,Y
100277920,2,100,20,24/12/2025,0,,-25,Y,Y
100277934,2,100,20,24/12/2025,0,,-25,Y,Y
100277947,2,100,20,24/12/2025,0,,-25,Y,Y
100277953,2,100,20,24/12/2025,0,,-25,Y,Y
100277960,2,100,20,24/12/2025,0,,-25,Y,Y
100277984,2,100,20,24/12/2025,0,,-25,Y,Y
100277999,2,100,20,24/12/2025,0,,-25,Y,Y
100278020,2,100,20,24/12/2025,0,,-25,Y,Y
100278029,2,100,20,24/12/2025,0,,-25,Y,Y
100278034,2,100,20,24/12/2025,0,,-25,Y,Y
100278049,2,100,20,24/12/2025,0,,-25,Y,Y
100278067,2,100,20,24/12/2025,0,,-25,Y,Y
100278089,2,100,20,24/12/2025,0,,-25,Y,Y
100278119,2,100,20,24/12/2025,0,,-25,Y,Y
100278125,2,100,20,24/12/2025,0,,-25,Y,Y
100278130,2,100,20,24/12/2025,0,,-25,Y,Y
100278135,2,100,20,24/12/2025,0,,-25,Y,Y
100278139,2,100,20,24/12/2025,0,,-25,Y,Y
100278150,2,100,20,24/12/2025,0,,-25,Y,Y
100278170,2,100,20,24/12/2025,0,,-25,Y,Y
100278171,2,100,20,24/12/2025,0,,-25,Y,Y
100278211,2,100,20,24/12/2025,0,,-25,Y,Y
100278269,2,100,20,24/12/2025,0,,-25,Y,Y
100278278,2,100,20,24/12/2025,0,,-25,Y,Y
100278286,2,100,20,24/12/2025,0,,-25,Y,Y
100278297,2,100,20,24/12/2025,0,,-25,Y,Y
100278330,2,100,20,24/12/2025,0,,-25,Y,Y
100278349,2,100,20,24/12/2025,0,,-25,Y,Y
100278350,2,100,20,24/12/2025,0,,-25,Y,Y
100278364,2,100,20,24/12/2025,0,,-25,Y,Y
100278374,2,100,20,24/12/2025,0,,-25,Y,Y
100278420,2,100,20,24/12/2025,0,,-25,Y,Y
100278440,2,100,20,24/12/2025,0,,-25,Y,Y
100278477,2,100,20,24/12/2025,0,,-25,Y,Y
100278514,2,100,20,24/12/2025,0,,-25,Y,Y
100278517,2,100,20,24/12/2025,0,,-25,Y,Y
100278532,2,100,20,24/12/2025,0,,-25,Y,Y
100278575,2,100,20,24/12/2025,0,,-25,Y,Y
100278580,2,100,20,24/12/2025,0,,-25,Y,Y
100278597,2,100,20,24/12/2025,0,,-25,Y,Y
100278600,2,100,20,24/12/2025,0,,-25,Y,Y
100278614,2,100,20,24/12/2025,0,,-25,Y,Y
100278657,2,100,20,24/12/2025,0,,-25,Y,Y
100278666,2,100,20,24/12/2025,0,,-25,Y,Y
100278686,2,100,20,24/12/2025,0,,-25,Y,Y
100278699,2,100,20,24/12/2025,0,,-25,Y,Y
100278731,2,100,20,24/12/2025,0,,-25,Y,Y
100278744,2,100,20,24/12/2025,0,,-25,Y,Y
100278760,2,100,20,24/12/2025,0,,-25,Y,Y
100278770,2,100,20,24/12/2025,0,,-25,Y,Y
100278771,2,100,20,24/12/2025,0,,-25,Y,Y
100278805,2,100,20,24/12/2025,0,,-25,Y,Y
100278814,2,100,20,24/12/2025,0,,-25,Y,Y
100278818,2,100,20,24/12/2025,0,,-25,Y,Y
100278826,2,100,20,24/12/2025,0,,-25,Y,Y
100278863,2,100,20,24/12/2025,0,,-25,Y,Y
100278867,2,100,20,24/12/2025,0,,-25,Y,Y
100278881,2,100,20,24/12/2025,0,,-25,Y,Y
100278894,2,100,20,24/12/2025,0,,-25,Y,Y
100278903,2,100,20,24/12/2025,0,,-25,Y,Y
100278929,2,100,20,24/12/2025,0,,-25,Y,Y
100278930,2,100,20,24/12/2025,0,,-25,Y,Y
100278938,2,100,20,24/12/2025,0,,-25,Y,Y
100278940,2,100,20,24/12/2025,0,,-25,Y,Y
100278945,2,100,20,24/12/2025,0,,-25,Y,Y
100278958,2,100,20,24/12/2025,0,,-25,Y,Y
100278962,2,100,20,24/12/2025,0,,-25,Y,Y
100278969,2,100,20,24/12/2025,0,,-25,Y,Y
100278991,2,100,20,24/12/2025,0,,-25,Y,Y
100278995,2,100,20,24/12/2025,0,,-25,Y,Y
100279031,2,100,20,24/12/2025,0,,-25,Y,Y
100279036,2,100,20,24/12/2025,0,,-25,Y,Y
100279039,2,100,20,24/12/2025,0,,-25,Y,Y
100279048,2,100,20,24/12/2025,0,,-25,Y,Y
100279062,2,100,20,24/12/2025,0,,-25,Y,Y
100279065,2,100,20,24/12/2025,0,,-25,Y,Y
100279071,2,100,20,24/12/2025,0,,-25,Y,Y
100279075,2,100,20,24/12/2025,0,,-25,Y,Y
100279078,2,100,20,24/12/2025,0,,-25,Y,Y
