ACTION,Option ID,UDA ID,UDA Value
NEW,132528163,9,1
NEW,132528163,13,1
NEW,132528163,32,1
NEW,132528163,33,1
NEW,132528163,34,1
NEW,132528163,35,1
NEW,132528163,47,1
NEW,132528163,48,1
NEW,132528163,52,1
NEW,132528163,105,1
NEW,132528167,9,1
NEW,132528167,13,1
NEW,132528167,32,1
NEW,132528167,33,1
NEW,132528167,34,1
NEW,132528167,35,1
NEW,132528167,47,1
NEW,132528167,48,1
NEW,132528167,52,1
NEW,132528167,105,1
NEW,132528525,9,1
NEW,132528525,13,1
NEW,132528525,32,1
NEW,132528525,33,1
NEW,132528525,34,1
NEW,132528525,35,1
NEW,132528525,47,1
NEW,132528525,48,1
NEW,132528525,52,1
NEW,132528525,105,1
NEW,132528527,9,1
NEW,132528527,13,1
NEW,132528527,32,1
NEW,132528527,33,1
NEW,132528527,34,1
NEW,132528527,35,1
NEW,132528527,47,1
NEW,132528527,48,1
NEW,132528527,52,1
NEW,132528527,105,1
NEW,132528528,9,1
NEW,132528528,13,1
NEW,132528528,32,1
NEW,132528528,33,1
NEW,132528528,34,1
NEW,132528528,35,1
NEW,132528528,47,1
NEW,132528528,48,1
NEW,132528528,52,1
NEW,132528528,105,1
NEW,132528529,9,1
NEW,132528529,13,1
NEW,132528529,32,1
NEW,132528529,33,1
NEW,132528529,34,1
NEW,132528529,35,1
NEW,132528529,47,1
NEW,132528529,48,1
NEW,132528529,52,1
NEW,132528529,105,1
NEW,132528567,9,1
NEW,132528567,13,1
NEW,132528567,32,1
NEW,132528567,33,1
NEW,132528567,34,1
NEW,132528567,35,1
NEW,132528567,47,1
NEW,132528567,48,1
NEW,132528567,52,1
NEW,132528567,105,1
NEW,132528573,9,1
NEW,132528573,13,1
NEW,132528573,32,1
NEW,132528573,33,1
NEW,132528573,34,1
NEW,132528573,35,1
NEW,132528573,47,1
NEW,132528573,48,1
NEW,132528573,52,1
NEW,132528573,105,1
NEW,132530170,9,1
NEW,132530170,13,1
NEW,132530170,32,1
NEW,132530170,33,1
NEW,132530170,34,1
NEW,132530170,35,1
NEW,132530170,47,1
NEW,132530170,48,1
NEW,132530170,52,1
NEW,132530170,105,1
NEW,132530418,9,1
NEW,132530418,13,1
NEW,132530418,32,1
NEW,132530418,33,1
NEW,132530418,34,1
NEW,132530418,35,1
NEW,132530418,47,1
NEW,132530418,48,1
NEW,132530418,52,1
NEW,132530418,105,1
NEW,132530431,9,1
NEW,132530431,13,1
NEW,132530431,32,1
NEW,132530431,33,1
NEW,132530431,34,1
NEW,132530431,35,1
