ACTION,Option ID,UDA ID,UDA Value
NEW,132464076,9,1
NEW,132464076,13,1
NEW,132464076,32,1
NEW,132464076,33,1
NEW,132464076,34,1
NEW,132464076,35,1
NEW,132464076,47,1
NEW,132464076,48,1
NEW,132464076,52,1
NEW,132464076,105,1
NEW,132464079,9,1
NEW,132464079,13,1
NEW,132464079,32,1
NEW,132464079,33,1
NEW,132464079,34,1
NEW,132464079,35,1
NEW,132464079,47,1
NEW,132464079,48,1
NEW,132464079,52,1
NEW,132464079,105,1
NEW,132465200,9,1
NEW,132465200,13,1
NEW,132465200,32,1
NEW,132465200,33,1
NEW,132465200,34,1
NEW,132465200,35,1
NEW,132465200,47,1
NEW,132465200,48,1
NEW,132465200,52,1
NEW,132465200,105,1
NEW,132465202,9,1
NEW,132465202,13,1
NEW,132465202,32,1
NEW,132465202,33,1
NEW,132465202,34,1
NEW,132465202,35,1
NEW,132465202,47,1
NEW,132465202,48,1
NEW,132465202,52,1
NEW,132465202,105,1
NEW,132465295,9,1
NEW,132465295,13,1
NEW,132465295,32,1
NEW,132465295,33,1
NEW,132465295,34,1
NEW,132465295,35,1
NEW,132465295,47,1
NEW,132465295,48,1
NEW,132465295,52,1
NEW,132465295,105,1
NEW,132479234,9,1
NEW,132479234,13,1
NEW,132479234,32,1
NEW,132479234,33,1
NEW,132479234,34,1
NEW,132479234,35,1
NEW,132479234,47,1
NEW,132479234,48,1
NEW,132479234,52,1
NEW,132479234,105,1
NEW,132479398,9,1
NEW,132479398,13,1
NEW,132479398,32,1
NEW,132479398,33,1
NEW,132479398,34,1
NEW,132479398,35,1
NEW,132479398,47,1
NEW,132479398,48,1
NEW,132479398,52,1
NEW,132479398,105,1
NEW,132479428,9,1
NEW,132479428,13,1
NEW,132479428,32,1
NEW,132479428,33,1
NEW,132479428,34,1
NEW,132479428,35,1
NEW,132479428,47,1
NEW,132479428,48,1
NEW,132479428,52,1
NEW,132479428,105,1
NEW,132479473,9,1
NEW,132479473,13,1
NEW,132479473,32,1
NEW,132479473,33,1
NEW,132479473,34,1
NEW,132479473,35,1
NEW,132479473,47,1
NEW,132479473,48,1
NEW,132479473,52,1
NEW,132479473,105,1
NEW,132479474,9,1
NEW,132479474,13,1
NEW,132479474,32,1
NEW,132479474,33,1
NEW,132479474,34,1
NEW,132479474,35,1
NEW,132479474,47,1
NEW,132479474,48,1
NEW,132479474,52,1
NEW,132479474,105,1
NEW,132479495,9,1
NEW,132479495,13,1
NEW,132479495,32,1
NEW,132479495,33,1
NEW,132479495,34,1
NEW,132479495,35,1
NEW,132479495,47,1
NEW,132479495,48,1
NEW,132479495,52,1
NEW,132479495,105,1
NEW,132479513,9,1
NEW,132479513,13,1
NEW,132479513,32,1
NEW,132479513,33,1
NEW,132479513,34,1
NEW,132479513,35,1
NEW,132479513,47,1
NEW,132479513,48,1
NEW,132479513,52,1
NEW,132479513,105,1
NEW,132479517,9,1
NEW,132479517,13,1
NEW,132479517,32,1
NEW,132479517,33,1
NEW,132479517,34,1
NEW,132479517,35,1
NEW,132479517,47,1
NEW,132479517,48,1
NEW,132479517,52,1
NEW,132479517,105,1
NEW,132479519,9,1
NEW,132479519,13,1
NEW,132479519,32,1
NEW,132479519,33,1
NEW,132479519,34,1
NEW,132479519,35,1
NEW,132479519,47,1
NEW,132479519,48,1
NEW,132479519,52,1
NEW,132479519,105,1
NEW,132479520,9,1
NEW,132479520,13,1
NEW,132479520,32,1
NEW,132479520,33,1
NEW,132479520,34,1
NEW,132479520,35,1
NEW,132479520,47,1
NEW,132479520,48,1
NEW,132479520,52,1
NEW,132479520,105,1
NEW,132479521,9,1
NEW,132479521,13,1
NEW,132479521,32,1
NEW,132479521,33,1
NEW,132479521,34,1
NEW,132479521,35,1
NEW,132479521,47,1
NEW,132479521,48,1
NEW,132479521,52,1
NEW,132479521,105,1
NEW,132479525,9,1
NEW,132479525,13,1
NEW,132479525,32,1
NEW,132479525,33,1
NEW,132479525,34,1
NEW,132479525,35,1
NEW,132479525,47,1
NEW,132479525,48,1
NEW,132479525,52,1
NEW,132479525,105,1
NEW,132479990,9,1
NEW,132479990,13,1
NEW,132479990,32,1
NEW,132479990,33,1
NEW,132479990,34,1
NEW,132479990,35,1
NEW,132479990,47,1
NEW,132479990,48,1
NEW,132479990,52,1
NEW,132479990,105,1
NEW,132480256,9,1
NEW,132480256,13,1
NEW,132480256,32,1
NEW,132480256,33,1
NEW,132480256,34,1
NEW,132480256,35,1
NEW,132480256,47,1
NEW,132480256,48,1
NEW,132480256,52,1
NEW,132480256,105,1
NEW,132480272,9,1
NEW,132480272,13,1
NEW,132480272,32,1
NEW,132480272,33,1
NEW,132480272,34,1
NEW,132480272,35,1
NEW,132480272,47,1
NEW,132480272,48,1
NEW,132480272,52,1
NEW,132480272,105,1
NEW,132480275,9,1
NEW,132480275,13,1
NEW,132480275,32,1
NEW,132480275,33,1
NEW,132480275,34,1
NEW,132480275,35,1
NEW,132480275,47,1
NEW,132480275,48,1
NEW,132480275,52,1
NEW,132480275,105,1
NEW,132480331,9,1
NEW,132480331,13,1
NEW,132480331,32,1
NEW,132480331,33,1
NEW,132480331,34,1
NEW,132480331,35,1
NEW,132480331,47,1
NEW,132480331,48,1
NEW,132480331,52,1
NEW,132480331,105,1
NEW,132480335,9,1
NEW,132480335,13,1
NEW,132480335,32,1
NEW,132480335,33,1
NEW,132480335,34,1
NEW,132480335,35,1
NEW,132480335,47,1
NEW,132480335,48,1
NEW,132480335,52,1
NEW,132480335,105,1
NEW,132480409,9,1
NEW,132480409,13,1
NEW,132480409,32,1
NEW,132480409,33,1
NEW,132480409,34,1
NEW,132480409,35,1
NEW,132480409,47,1
NEW,132480409,48,1
NEW,132480409,52,1
NEW,132480409,105,1
NEW,132480412,9,1
NEW,132480412,13,1
NEW,132480412,32,1
NEW,132480412,33,1
NEW,132480412,34,1
NEW,132480412,35,1
NEW,132480412,47,1
