ACTION,Option ID,UDA ID,UDA Value
NEW,132454748,9,1
NEW,132454748,13,1
NEW,132454748,32,1
NEW,132454748,33,1
NEW,132454748,34,1
NEW,132454748,35,1
NEW,132454748,47,1
NEW,132454748,48,1
NEW,132454748,52,1
NEW,132454748,105,1
NEW,132454881,9,1
NEW,132454881,13,1
NEW,132454881,32,1
NEW,132454881,33,1
NEW,132454881,34,1
NEW,132454881,35,1
NEW,132454881,47,1
NEW,132454881,48,1
NEW,132454881,52,1
NEW,132454881,105,1
NEW,132454906,9,1
NEW,132454906,13,1
NEW,132454906,32,1
NEW,132454906,33,1
NEW,132454906,34,1
NEW,132454906,35,1
NEW,132454906,47,1
NEW,132454906,48,1
NEW,132454906,52,1
NEW,132454906,105,1
NEW,132454994,9,1
NEW,132454994,13,1
NEW,132454994,32,1
NEW,132454994,33,1
NEW,132454994,34,1
NEW,132454994,35,1
NEW,132454994,47,1
NEW,132454994,48,1
NEW,132454994,52,1
NEW,132454994,105,1
NEW,132454996,9,1
NEW,132454996,13,1
NEW,132454996,32,1
NEW,132454996,33,1
NEW,132454996,34,1
NEW,132454996,35,1
NEW,132454996,47,1
NEW,132454996,48,1
NEW,132454996,52,1
NEW,132454996,105,1
NEW,132455053,9,1
NEW,132455053,13,1
NEW,132455053,32,1
NEW,132455053,33,1
NEW,132455053,34,1
NEW,132455053,35,1
NEW,132455053,47,1
NEW,132455053,48,1
NEW,132455053,52,1
NEW,132455053,105,1
NEW,132455614,9,1
NEW,132455614,13,1
NEW,132455614,32,1
NEW,132455614,33,1
NEW,132455614,34,1
NEW,132455614,35,1
NEW,132455614,47,1
NEW,132455614,48,1
NEW,132455614,52,1
NEW,132455614,105,1
NEW,132455804,9,1
NEW,132455804,13,1
NEW,132455804,32,1
NEW,132455804,33,1
NEW,132455804,34,1
NEW,132455804,35,1
NEW,132455804,47,1
NEW,132455804,48,1
NEW,132455804,52,1
NEW,132455804,105,1
NEW,132455979,9,1
NEW,132455979,13,1
NEW,132455979,32,1
NEW,132455979,33,1
NEW,132455979,34,1
NEW,132455979,35,1
NEW,132455979,47,1
NEW,132455979,48,1
NEW,132455979,52,1
NEW,132455979,105,1
NEW,132456199,9,1
NEW,132456199,13,1
NEW,132456199,32,1
NEW,132456199,33,1
NEW,132456199,34,1
NEW,132456199,35,1
NEW,132456199,47,1
NEW,132456199,48,1
NEW,132456199,52,1
NEW,132456199,105,1
NEW,132456201,9,1
NEW,132456201,13,1
NEW,132456201,32,1
NEW,132456201,33,1
NEW,132456201,34,1
NEW,132456201,35,1
NEW,132456201,47,1
NEW,132456201,48,1
NEW,132456201,52,1
NEW,132456201,105,1
NEW,132456307,9,1
NEW,132456307,13,1
NEW,132456307,32,1
NEW,132456307,33,1
NEW,132456307,34,1
NEW,132456307,35,1
NEW,132456307,47,1
NEW,132456307,48,1
NEW,132456307,52,1
NEW,132456307,105,1
NEW,132456308,9,1
NEW,132456308,13,1
NEW,132456308,32,1
NEW,132456308,33,1
NEW,132456308,34,1
NEW,132456308,35,1
NEW,132456308,47,1
NEW,132456308,48,1
NEW,132456308,52,1
NEW,132456308,105,1
NEW,132456311,9,1
NEW,132456311,13,1
NEW,132456311,32,1
NEW,132456311,33,1
NEW,132456311,34,1
NEW,132456311,35,1
NEW,132456311,47,1
NEW,132456311,48,1
NEW,132456311,52,1
NEW,132456311,105,1
NEW,132457141,9,1
NEW,132457141,13,1
NEW,132457141,32,1
NEW,132457141,33,1
NEW,132457141,34,1
NEW,132457141,35,1
NEW,132457141,47,1
NEW,132457141,48,1
NEW,132457141,52,1
NEW,132457141,105,1
NEW,132457166,9,1
NEW,132457166,13,1
NEW,132457166,32,1
NEW,132457166,33,1
NEW,132457166,34,1
NEW,132457166,35,1
NEW,132457166,47,1
NEW,132457166,48,1
NEW,132457166,52,1
NEW,132457166,105,1
NEW,132457982,9,1
NEW,132457982,13,1
NEW,132457982,32,1
NEW,132457982,33,1
NEW,132457982,34,1
NEW,132457982,35,1
NEW,132457982,47,1
NEW,132457982,48,1
NEW,132457982,52,1
NEW,132457982,105,1
NEW,132458129,9,1
NEW,132458129,13,1
NEW,132458129,32,1
NEW,132458129,33,1
NEW,132458129,34,1
NEW,132458129,35,1
NEW,132458129,47,1
NEW,132458129,48,1
NEW,132458129,52,1
NEW,132458129,105,1
NEW,132459850,9,1
NEW,132459850,13,1
NEW,132459850,32,1
NEW,132459850,33,1
NEW,132459850,34,1
NEW,132459850,35,1
NEW,132459850,47,1
NEW,132459850,48,1
NEW,132459850,52,1
NEW,132459850,105,1
NEW,132460121,9,1
NEW,132460121,13,1
NEW,132460121,32,1
NEW,132460121,33,1
