ACTION,Option ID,UDA ID,UDA Value
NEW,132405129,9,1
NEW,132405129,13,1
NEW,132405129,32,1
NEW,132405129,33,1
NEW,132405129,34,1
NEW,132405129,35,1
NEW,132405129,47,1
NEW,132405129,48,1
NEW,132405129,52,1
NEW,132405129,105,1
NEW,132405220,9,1
NEW,132405220,13,1
NEW,132405220,32,1
NEW,132405220,33,1
NEW,132405220,34,1
NEW,132405220,35,1
NEW,132405220,47,1
NEW,132405220,48,1
NEW,132405220,52,1
NEW,132405220,105,1
NEW,132405501,9,1
NEW,132405501,13,1
NEW,132405501,32,1
NEW,132405501,33,1
NEW,132405501,34,1
NEW,132405501,35,1
NEW,132405501,47,1
NEW,132405501,48,1
NEW,132405501,52,1
NEW,132405501,105,1
NEW,132405587,9,1
NEW,132405587,13,1
NEW,132405587,32,1
NEW,132405587,33,1
NEW,132405587,34,1
NEW,132405587,35,1
NEW,132405587,47,1
NEW,132405587,48,1
NEW,132405587,52,1
NEW,132405587,105,1
NEW,132405649,9,1
NEW,132405649,13,1
NEW,132405649,32,1
NEW,132405649,33,1
NEW,132405649,34,1
NEW,132405649,35,1
NEW,132405649,47,1
NEW,132405649,48,1
NEW,132405649,52,1
NEW,132405649,105,1
NEW,132405823,9,1
NEW,132405823,13,1
NEW,132405823,32,1
NEW,132405823,33,1
NEW,132405823,34,1
NEW,132405823,35,1
NEW,132405823,47,1
NEW,132405823,48,1
NEW,132405823,52,1
NEW,132405823,105,1
NEW,132406433,9,1
NEW,132406433,13,1
NEW,132406433,32,1
NEW,132406433,33,1
NEW,132406433,34,1
NEW,132406433,35,1
NEW,132406433,47,1
NEW,132406433,48,1
NEW,132406433,52,1
NEW,132406433,105,1
NEW,132406488,9,1
NEW,132406488,13,1
NEW,132406488,32,1
NEW,132406488,33,1
NEW,132406488,34,1
NEW,132406488,35,1
NEW,132406488,47,1
NEW,132406488,48,1
NEW,132406488,52,1
NEW,132406488,105,1
NEW,132406530,9,1
NEW,132406530,13,1
