ACTION,Option ID,UDA ID,UDA Value
NEW,132480246,9,1
NEW,132480246,13,1
NEW,132480246,32,1
NEW,132480246,33,1
NEW,132480246,34,1
NEW,132480246,35,1
NEW,132480246,47,1
NEW,132480246,48,1
NEW,132480246,52,1
NEW,132480246,105,1
NEW,132480333,9,1
NEW,132480333,13,1
NEW,132480333,32,1
NEW,132480333,33,1
NEW,132480333,34,1
NEW,132480333,35,1
NEW,132480333,47,1
NEW,132480333,48,1
NEW,132480333,52,1
NEW,132480333,105,1
NEW,132480410,9,1
NEW,132480410,13,1
NEW,132480410,32,1
NEW,132480410,33,1
NEW,132480410,34,1
NEW,132480410,35,1
NEW,132480410,47,1
NEW,132480410,48,1
NEW,132480410,52,1
NEW,132480410,105,1
NEW,132480538,9,1
NEW,132480538,13,1
NEW,132480538,32,1
NEW,132480538,33,1
NEW,132480538,34,1
NEW,132480538,35,1
NEW,132480538,47,1
NEW,132480538,48,1
NEW,132480538,52,1
NEW,132480538,105,1
NEW,132480540,9,1
NEW,132480540,13,1
NEW,132480540,32,1
NEW,132480540,33,1
NEW,132480540,34,1
NEW,132480540,35,1
NEW,132480540,47,1
NEW,132480540,48,1
NEW,132480540,52,1
NEW,132480540,105,1
NEW,132480541,9,1
NEW,132480541,13,1
NEW,132480541,32,1
NEW,132480541,33,1
NEW,132480541,34,1
NEW,132480541,35,1
NEW,132480541,47,1
NEW,132480541,48,1
NEW,132480541,52,1
NEW,132480541,105,1
NEW,132480542,9,1
NEW,132480542,13,1
NEW,132480542,32,1
NEW,132480542,33,1
NEW,132480542,34,1
NEW,132480542,35,1
NEW,132480542,47,1
NEW,132480542,48,1
NEW,132480542,52,1
NEW,132480542,105,1
NEW,132480654,9,1
NEW,132480654,13,1
NEW,132480654,32,1
NEW,132480654,33,1
NEW,132480654,34,1
NEW,132480654,35,1
NEW,132480654,47,1
NEW,132480654,48,1
NEW,132480654,52,1
NEW,132480654,105,1
NEW,132480697,9,1
NEW,132480697,13,1
NEW,132480697,32,1
NEW,132480697,33,1
NEW,132480697,34,1
NEW,132480697,35,1
NEW,132480697,47,1
NEW,132480697,48,1
NEW,132480697,52,1
NEW,132480697,105,1
NEW,132480814,9,1
NEW,132480814,13,1
NEW,132480814,32,1
NEW,132480814,33,1
NEW,132480814,34,1
NEW,132480814,35,1
NEW,132480814,47,1
NEW,132480814,48,1
NEW,132480814,52,1
NEW,132480814,105,1
NEW,132480816,9,1
NEW,132480816,13,1
NEW,132480816,32,1
NEW,132480816,33,1
NEW,132480816,34,1
NEW,132480816,35,1
NEW,132480816,47,1
NEW,132480816,48,1
NEW,132480816,52,1
NEW,132480816,105,1
NEW,132480848,9,1
NEW,132480848,13,1
NEW,132480848,32,1
NEW,132480848,33,1
NEW,132480848,34,1
NEW,132480848,35,1
NEW,132480848,47,1
NEW,132480848,48,1
NEW,132480848,52,1
