ACTION,Option ID,UDA ID,UDA Value
NEW,132418396,9,1
NEW,132418396,13,1
NEW,132418396,32,1
NEW,132418396,33,1
NEW,132418396,34,1
NEW,132418396,35,1
NEW,132418396,47,1
NEW,132418396,48,1
NEW,132418396,52,1
NEW,132418396,105,1
NEW,132418397,9,1
NEW,132418397,13,1
NEW,132418397,32,1
NEW,132418397,33,1
NEW,132418397,34,1
NEW,132418397,35,1
NEW,132418397,47,1
NEW,132418397,48,1
NEW,132418397,52,1
NEW,132418397,105,1
NEW,132418509,9,1
NEW,132418509,13,1
NEW,132418509,32,1
NEW,132418509,33,1
NEW,132418509,34,1
NEW,132418509,35,1
NEW,132418509,47,1
NEW,132418509,48,1
NEW,132418509,52,1
NEW,132418509,105,1
NEW,132418759,9,1
NEW,132418759,13,1
NEW,132418759,32,1
NEW,132418759,33,1
NEW,132418759,34,1
NEW,132418759,35,1
NEW,132418759,47,1
NEW,132418759,48,1
NEW,132418759,52,1
NEW,132418759,105,1
NEW,132418797,9,1
NEW,132418797,13,1
NEW,132418797,32,1
NEW,132418797,33,1
NEW,132418797,34,1
NEW,132418797,35,1
NEW,132418797,47,1
NEW,132418797,48,1
NEW,132418797,52,1
NEW,132418797,105,1
NEW,132418801,9,1
NEW,132418801,13,1
NEW,132418801,32,1
NEW,132418801,33,1
NEW,132418801,34,1
NEW,132418801,35,1
NEW,132418801,47,1
NEW,132418801,48,1
NEW,132418801,52,1
NEW,132418801,105,1
NEW,132419107,9,1
NEW,132419107,13,1
NEW,132419107,32,1
NEW,132419107,33,1
NEW,132419107,34,1
NEW,132419107,35,1
NEW,132419107,47,1
NEW,132419107,48,1
NEW,132419107,52,1
NEW,132419107,105,1
NEW,132419109,9,1
NEW,132419109,13,1
NEW,132419109,32,1
NEW,132419109,33,1
NEW,132419109,34,1
NEW,132419109,35,1
NEW,132419109,47,1
NEW,132419109,48,1
NEW,132419109,52,1
NEW,132419109,105,1
NEW,132419150,9,1
NEW,132419150,13,1
NEW,132419150,32,1
