ACTION,Option ID,UDA ID,UDA Value
NEW,132528183,9,1
NEW,132528183,13,1
NEW,132528183,32,1
NEW,132528183,33,1
NEW,132528183,34,1
NEW,132528183,35,1
NEW,132528183,47,1
NEW,132528183,48,1
NEW,132528183,52,1
NEW,132528183,105,1
NEW,132528184,9,1
NEW,132528184,13,1
NEW,132528184,32,1
NEW,132528184,33,1
NEW,132528184,34,1
NEW,132528184,35,1
NEW,132528184,47,1
NEW,132528184,48,1
NEW,132528184,52,1
NEW,132528184,105,1
NEW,132528609,9,1
NEW,132528609,13,1
NEW,132528609,32,1
NEW,132528609,33,1
NEW,132528609,34,1
NEW,132528609,35,1
NEW,132528609,47,1
NEW,132528609,48,1
NEW,132528609,52,1
NEW,132528609,105,1
NEW,132530412,9,1
NEW,132530412,13,1
NEW,132530412,32,1
NEW,132530412,33,1
NEW,132530412,34,1
NEW,132530412,35,1
NEW,132530412,47,1
NEW,132530412,48,1
NEW,132530412,52,1
NEW,132530412,105,1
NEW,132530415,9,1
NEW,132530415,13,1
NEW,132530415,32,1
NEW,132530415,33,1
NEW,132530415,34,1
NEW,132530415,35,1
NEW,132530415,47,1
NEW,132530415,48,1
NEW,132530415,52,1
NEW,132530415,105,1
NEW,132530423,9,1
NEW,132530423,13,1
NEW,132530423,32,1
NEW,132530423,33,1
NEW,132530423,34,1
NEW,132530423,35,1
NEW,132530423,47,1
NEW,132530423,48,1
NEW,132530423,52,1
NEW,132530423,105,1
NEW,132530424,9,1
NEW,132530424,13,1
NEW,132530424,32,1
NEW,132530424,33,1
NEW,132530424,34,1
NEW,132530424,35,1
NEW,132530424,47,1
NEW,132530424,48,1
NEW,132530424,52,1
NEW,132530424,105,1
NEW,132530428,9,1
NEW,132530428,13,1
NEW,132530428,32,1
NEW,132530428,33,1
NEW,132530428,34,1
NEW,132530428,35,1
NEW,132530428,47,1
NEW,132530428,48,1
NEW,132530428,52,1
NEW,132530428,105,1
NEW,132530432,9,1
NEW,132530432,13,1
NEW,132530432,32,1
NEW,132530432,33,1
NEW,132530432,34,1
NEW,132530432,35,1
NEW,132530432,47,1
NEW,132530432,48,1
NEW,132530432,52,1
NEW,132530432,105,1
NEW,132530798,9,1
NEW,132530798,13,1
NEW,132530798,32,1
NEW,132530798,33,1
NEW,132530798,34,1
NEW,132530798,35,1
NEW,132530798,47,1
NEW,132530798,48,1
NEW,132530798,52,1
NEW,132530798,105,1
NEW,132530905,9,1
NEW,132530905,13,1
NEW,132530905,32,1
NEW,132530905,33,1
NEW,132530905,34,1
NEW,132530905,35,1
NEW,132530905,47,1
NEW,132530905,48,1
NEW,132530905,52,1
