ACTION,Option ID,UDA ID,UDA Value
NEW,132495757,9,1
NEW,132495757,13,1
NEW,132495757,32,1
NEW,132495757,33,1
NEW,132495757,34,1
NEW,132495757,35,1
NEW,132495757,47,1
NEW,132495757,48,1
NEW,132495757,52,1
NEW,132495757,105,1
NEW,132495759,9,1
NEW,132495759,13,1
NEW,132495759,32,1
NEW,132495759,33,1
NEW,132495759,34,1
NEW,132495759,35,1
NEW,132495759,47,1
NEW,132495759,48,1
NEW,132495759,52,1
NEW,132495759,105,1
NEW,132495819,9,1
NEW,132495819,13,1
NEW,132495819,32,1
NEW,132495819,33,1
NEW,132495819,34,1
NEW,132495819,35,1
NEW,132495819,47,1
NEW,132495819,48,1
NEW,132495819,52,1
NEW,132495819,105,1
NEW,132496049,9,1
NEW,132496049,13,1
NEW,132496049,32,1
NEW,132496049,33,1
NEW,132496049,34,1
NEW,132496049,35,1
NEW,132496049,47,1
NEW,132496049,48,1
NEW,132496049,52,1
NEW,132496049,105,1
NEW,132496181,9,1
NEW,132496181,13,1
NEW,132496181,32,1
NEW,132496181,33,1
NEW,132496181,34,1
NEW,132496181,35,1
NEW,132496181,47,1
NEW,132496181,48,1
NEW,132496181,52,1
NEW,132496181,105,1
NEW,132496190,9,1
NEW,132496190,13,1
NEW,132496190,32,1
NEW,132496190,33,1
NEW,132496190,34,1
NEW,132496190,35,1
NEW,132496190,47,1
NEW,132496190,48,1
NEW,132496190,52,1
NEW,132496190,105,1
NEW,132496194,9,1
NEW,132496194,13,1
NEW,132496194,32,1
NEW,132496194,33,1
NEW,132496194,34,1
NEW,132496194,35,1
NEW,132496194,47,1
NEW,132496194,48,1
NEW,132496194,52,1
NEW,132496194,105,1
NEW,132496369,9,1
NEW,132496369,13,1
NEW,132496369,32,1
NEW,132496369,33,1
NEW,132496369,34,1
NEW,132496369,35,1
NEW,132496369,47,1
NEW,132496369,48,1
NEW,132496369,52,1
NEW,132496369,105,1
NEW,132496404,9,1
NEW,132496404,13,1
NEW,132496404,32,1
NEW,132496404,33,1
NEW,132496404,34,1
NEW,132496404,35,1
NEW,132496404,47,1
NEW,132496404,48,1
NEW,132496404,52,1
NEW,132496404,105,1
NEW,132496798,9,1
NEW,132496798,13,1
NEW,132496798,32,1
NEW,132496798,33,1
NEW,132496798,34,1
NEW,132496798,35,1
NEW,132496798,47,1
NEW,132496798,48,1
NEW,132496798,52,1
NEW,132496798,105,1
NEW,132496870,9,1
NEW,132496870,13,1
NEW,132496870,32,1
NEW,132496870,33,1
NEW,132496870,34,1
NEW,132496870,35,1
NEW,132496870,47,1
NEW,132496870,48,1
NEW,132496870,52,1
NEW,132496870,105,1
NEW,132496921,9,1
NEW,132496921,13,1
NEW,132496921,32,1
NEW,132496921,33,1
NEW,132496921,34,1
NEW,132496921,35,1
NEW,132496921,47,1
NEW,132496921,48,1
NEW,132496921,52,1
NEW,132496921,105,1
NEW,132497456,9,1
NEW,132497456,13,1
NEW,132497456,32,1
NEW,132497456,33,1
NEW,132497456,34,1
NEW,132497456,35,1
NEW,132497456,47,1
NEW,132497456,48,1
NEW,132497456,52,1
NEW,132497456,105,1
NEW,132497485,9,1
NEW,132497485,13,1
NEW,132497485,32,1
NEW,132497485,33,1
NEW,132497485,34,1
NEW,132497485,35,1
NEW,132497485,47,1
NEW,132497485,48,1
NEW,132497485,52,1
NEW,132497485,105,1
NEW,132499427,9,1
NEW,132499427,13,1
NEW,132499427,32,1
NEW,132499427,33,1
NEW,132499427,34,1
NEW,132499427,35,1
NEW,132499427,47,1
NEW,132499427,48,1
NEW,132499427,52,1
NEW,132499427,105,1
NEW,132499449,9,1
NEW,132499449,13,1
NEW,132499449,32,1
NEW,132499449,33,1
NEW,132499449,34,1
NEW,132499449,35,1
NEW,132499449,47,1
NEW,132499449,48,1
NEW,132499449,52,1
NEW,132499449,105,1
NEW,132504977,9,1
NEW,132504977,13,1
NEW,132504977,32,1
NEW,132504977,33,1
NEW,132504977,34,1
NEW,132504977,35,1
NEW,132504977,47,1
NEW,132504977,48,1
NEW,132504977,52,1
NEW,132504977,105,1
NEW,132504978,9,1
NEW,132504978,13,1
NEW,132504978,32,1
NEW,132504978,33,1
NEW,132504978,34,1
NEW,132504978,35,1
NEW,132504978,47,1
NEW,132504978,48,1
NEW,132504978,52,1
NEW,132504978,105,1
NEW,132504979,9,1
NEW,132504979,13,1
NEW,132504979,32,1
NEW,132504979,33,1
NEW,132504979,34,1
NEW,132504979,35,1
NEW,132504979,47,1
NEW,132504979,48,1
NEW,132504979,52,1
NEW,132504979,105,1
NEW,132504989,9,1
NEW,132504989,13,1
NEW,132504989,32,1
NEW,132504989,33,1
NEW,132504989,34,1
NEW,132504989,35,1
NEW,132504989,47,1
NEW,132504989,48,1
NEW,132504989,52,1
NEW,132504989,105,1
NEW,132505452,9,1
NEW,132505452,13,1
NEW,132505452,32,1
NEW,132505452,33,1
NEW,132505452,34,1
NEW,132505452,35,1
NEW,132505452,47,1
NEW,132505452,48,1
NEW,132505452,52,1
NEW,132505452,105,1
NEW,132509538,9,1
NEW,132509538,13,1
NEW,132509538,32,1
NEW,132509538,33,1
NEW,132509538,34,1
NEW,132509538,35,1
NEW,132509538,47,1
NEW,132509538,48,1
NEW,132509538,52,1
NEW,132509538,105,1
NEW,132510534,9,1
NEW,132510534,13,1
NEW,132510534,32,1
NEW,132510534,33,1
NEW,132510534,34,1
NEW,132510534,35,1
NEW,132510534,47,1
NEW,132510534,48,1
NEW,132510534,52,1
NEW,132510534,105,1
NEW,132510671,9,1
NEW,132510671,13,1
NEW,132510671,32,1
NEW,132510671,33,1
NEW,132510671,34,1
NEW,132510671,35,1
NEW,132510671,47,1
NEW,132510671,48,1
NEW,132510671,52,1
NEW,132510671,105,1
NEW,132510673,9,1
NEW,132510673,13,1
NEW,132510673,32,1
NEW,132510673,33,1
NEW,132510673,34,1
NEW,132510673,35,1
NEW,132510673,47,1
NEW,132510673,48,1
NEW,132510673,52,1
NEW,132510673,105,1
NEW,132511088,9,1
NEW,132511088,13,1
NEW,132511088,32,1
NEW,132511088,33,1
NEW,132511088,34,1
NEW,132511088,35,1
NEW,132511088,47,1
NEW,132511088,48,1
NEW,132511088,52,1
NEW,132511088,105,1
NEW,132511090,9,1
NEW,132511090,13,1
NEW,132511090,32,1
NEW,132511090,33,1
NEW,132511090,34,1
NEW,132511090,35,1
NEW,132511090,47,1
NEW,132511090,48,1
NEW,132511090,52,1
NEW,132511090,105,1
NEW,132511101,9,1
NEW,132511101,13,1
NEW,132511101,32,1
NEW,132511101,33,1
NEW,132511101,34,1
NEW,132511101,35,1
NEW,132511101,47,1
NEW,132511101,48,1
NEW,132511101,52,1
NEW,132511101,105,1
NEW,132511122,9,1
NEW,132511122,13,1
NEW,132511122,32,1
NEW,132511122,33,1
NEW,132511122,34,1
NEW,132511122,35,1
NEW,132511122,47,1
NEW,132511122,48,1
NEW,132511122,52,1
NEW,132511122,105,1
NEW,132511132,9,1
NEW,132511132,13,1
NEW,132511132,32,1
NEW,132511132,33,1
NEW,132511132,34,1
NEW,132511132,35,1
NEW,132511132,47,1
NEW,132511132,48,1
NEW,132511132,52,1
NEW,132511132,105,1
NEW,132511136,9,1
NEW,132511136,13,1
NEW,132511136,32,1
NEW,132511136,33,1
NEW,132511136,34,1
NEW,132511136,35,1
NEW,132511136,47,1
NEW,132511136,48,1
NEW,132511136,52,1
NEW,132511136,105,1
NEW,132511149,9,1
NEW,132511149,13,1
NEW,132511149,32,1
NEW,132511149,33,1
NEW,132511149,34,1
NEW,132511149,35,1
NEW,132511149,47,1
NEW,132511149,48,1
NEW,132511149,52,1
NEW,132511149,105,1
NEW,132511153,9,1
NEW,132511153,13,1
NEW,132511153,32,1
NEW,132511153,33,1
NEW,132511153,34,1
NEW,132511153,35,1
NEW,132511153,47,1
NEW,132511153,48,1
NEW,132511153,52,1
NEW,132511153,105,1
NEW,132511156,9,1
NEW,132511156,13,1
NEW,132511156,32,1
NEW,132511156,33,1
NEW,132511156,34,1
NEW,132511156,35,1
NEW,132511156,47,1
NEW,132511156,48,1
NEW,132511156,52,1
NEW,132511156,105,1
NEW,132512119,9,1
NEW,132512119,13,1
NEW,132512119,32,1
NEW,132512119,33,1
NEW,132512119,34,1
NEW,132512119,35,1
NEW,132512119,47,1
NEW,132512119,48,1
NEW,132512119,52,1
NEW,132512119,105,1
NEW,132512170,9,1
NEW,132512170,13,1
NEW,132512170,32,1
NEW,132512170,33,1
NEW,132512170,34,1
NEW,132512170,35,1
NEW,132512170,47,1
NEW,132512170,48,1
NEW,132512170,52,1
NEW,132512170,105,1
NEW,132512171,9,1
NEW,132512171,13,1
NEW,132512171,32,1
NEW,132512171,33,1
NEW,132512171,34,1
NEW,132512171,35,1
NEW,132512171,47,1
NEW,132512171,48,1
NEW,132512171,52,1
NEW,132512171,105,1
NEW,132512338,9,1
NEW,132512338,13,1
NEW,132512338,32,1
NEW,132512338,33,1
NEW,132512338,34,1
NEW,132512338,35,1
NEW,132512338,47,1
NEW,132512338,48,1
NEW,132512338,52,1
NEW,132512338,105,1
NEW,132512419,9,1
NEW,132512419,13,1
NEW,132512419,32,1
NEW,132512419,33,1
NEW,132512419,34,1
NEW,132512419,35,1
NEW,132512419,47,1
NEW,132512419,48,1
NEW,132512419,52,1
NEW,132512419,105,1
NEW,132513369,9,1
NEW,132513369,13,1
NEW,132513369,32,1
NEW,132513369,33,1
NEW,132513369,34,1
NEW,132513369,35,1
NEW,132513369,47,1
NEW,132513369,48,1
NEW,132513369,52,1
NEW,132513369,105,1
NEW,132514840,9,1
NEW,132514840,13,1
NEW,132514840,32,1
NEW,132514840,33,1
NEW,132514840,34,1
NEW,132514840,35,1
NEW,132514840,47,1
NEW,132514840,48,1
NEW,132514840,52,1
NEW,132514840,105,1
NEW,132514990,9,1
NEW,132514990,13,1
NEW,132514990,32,1
NEW,132514990,33,1
NEW,132514990,34,1
NEW,132514990,35,1
NEW,132514990,47,1
NEW,132514990,48,1
NEW,132514990,52,1
NEW,132514990,105,1
NEW,132515085,9,1
NEW,132515085,13,1
