ACTION,Option ID,UDA ID,UDA Value
NEW,132510377,9,1
NEW,132510377,13,1
NEW,132510377,32,1
NEW,132510377,33,1
NEW,132510377,34,1
NEW,132510377,35,1
NEW,132510377,47,1
NEW,132510377,48,1
NEW,132510377,52,1
NEW,132510377,105,1
NEW,132510443,9,1
NEW,132510443,13,1
NEW,132510443,32,1
NEW,132510443,33,1
NEW,132510443,34,1
NEW,132510443,35,1
NEW,132510443,47,1
NEW,132510443,48,1
NEW,132510443,52,1
NEW,132510443,105,1
NEW,132510479,9,1
NEW,132510479,13,1
NEW,132510479,32,1
NEW,132510479,33,1
NEW,132510479,34,1
NEW,132510479,35,1
NEW,132510479,47,1
NEW,132510479,48,1
NEW,132510479,52,1
NEW,132510479,105,1
NEW,132510480,9,1
NEW,132510480,13,1
NEW,132510480,32,1
NEW,132510480,33,1
NEW,132510480,34,1
NEW,132510480,35,1
NEW,132510480,47,1
NEW,132510480,48,1
NEW,132510480,52,1
NEW,132510480,105,1
NEW,132510498,9,1
NEW,132510498,13,1
NEW,132510498,32,1
NEW,132510498,33,1
NEW,132510498,34,1
NEW,132510498,35,1
NEW,132510498,47,1
NEW,132510498,48,1
NEW,132510498,52,1
NEW,132510498,105,1
NEW,132510609,9,1
NEW,132510609,13,1
NEW,132510609,32,1
NEW,132510609,33,1
NEW,132510609,34,1
NEW,132510609,35,1
NEW,132510609,47,1
NEW,132510609,48,1
NEW,132510609,52,1
NEW,132510609,105,1
NEW,132510745,9,1
NEW,132510745,13,1
NEW,132510745,32,1
NEW,132510745,33,1
NEW,132510745,34,1
NEW,132510745,35,1
NEW,132510745,47,1
NEW,132510745,48,1
NEW,132510745,52,1
NEW,132510745,105,1
NEW,132510746,9,1
NEW,132510746,13,1
NEW,132510746,32,1
NEW,132510746,33,1
NEW,132510746,34,1
NEW,132510746,35,1
NEW,132510746,47,1
NEW,132510746,48,1
NEW,132510746,52,1
NEW,132510746,105,1
NEW,132510933,9,1
NEW,132510933,13,1
NEW,132510933,32,1
NEW,132510933,33,1
NEW,132510933,34,1
NEW,132510933,35,1
NEW,132510933,47,1
NEW,132510933,48,1
NEW,132510933,52,1
NEW,132510933,105,1
NEW,132510971,9,1
NEW,132510971,13,1
NEW,132510971,32,1
NEW,132510971,33,1
NEW,132510971,34,1
NEW,132510971,35,1
NEW,132510971,47,1
NEW,132510971,48,1
NEW,132510971,52,1
NEW,132510971,105,1
NEW,132511092,9,1
NEW,132511092,13,1
NEW,132511092,32,1
NEW,132511092,33,1
NEW,132511092,34,1
NEW,132511092,35,1
NEW,132511092,47,1
NEW,132511092,48,1
NEW,132511092,52,1
NEW,132511092,105,1
NEW,132511095,9,1
NEW,132511095,13,1
NEW,132511095,32,1
NEW,132511095,33,1
NEW,132511095,34,1
NEW,132511095,35,1
NEW,132511095,47,1
NEW,132511095,48,1
NEW,132511095,52,1
NEW,132511095,105,1
NEW,132511110,9,1
NEW,132511110,13,1
NEW,132511110,32,1
NEW,132511110,33,1
NEW,132511110,34,1
NEW,132511110,35,1
NEW,132511110,47,1
NEW,132511110,48,1
NEW,132511110,52,1
NEW,132511110,105,1
NEW,132511128,9,1
NEW,132511128,13,1
NEW,132511128,32,1
NEW,132511128,33,1
NEW,132511128,34,1
NEW,132511128,35,1
NEW,132511128,47,1
NEW,132511128,48,1
NEW,132511128,52,1
NEW,132511128,105,1
NEW,132511131,9,1
NEW,132511131,13,1
NEW,132511131,32,1
NEW,132511131,33,1
NEW,132511131,34,1
NEW,132511131,35,1
NEW,132511131,47,1
NEW,132511131,48,1
NEW,132511131,52,1
NEW,132511131,105,1
NEW,132511133,9,1
NEW,132511133,13,1
NEW,132511133,32,1
NEW,132511133,33,1
NEW,132511133,34,1
NEW,132511133,35,1
NEW,132511133,47,1
NEW,132511133,48,1
NEW,132511133,52,1
NEW,132511133,105,1
NEW,132511154,9,1
NEW,132511154,13,1
NEW,132511154,32,1
NEW,132511154,33,1
NEW,132511154,34,1
NEW,132511154,35,1
NEW,132511154,47,1
NEW,132511154,48,1
NEW,132511154,52,1
NEW,132511154,105,1
NEW,132512157,9,1
NEW,132512157,13,1
NEW,132512157,32,1
NEW,132512157,33,1
NEW,132512157,34,1
NEW,132512157,35,1
NEW,132512157,47,1
NEW,132512157,48,1
NEW,132512157,52,1
NEW,132512157,105,1
NEW,132512162,9,1
NEW,132512162,13,1
NEW,132512162,32,1
NEW,132512162,33,1
NEW,132512162,34,1
NEW,132512162,35,1
NEW,132512162,47,1
NEW,132512162,48,1
NEW,132512162,52,1
NEW,132512162,105,1
NEW,132512166,9,1
NEW,132512166,13,1
NEW,132512166,32,1
NEW,132512166,33,1
NEW,132512166,34,1
NEW,132512166,35,1
NEW,132512166,47,1
NEW,132512166,48,1
NEW,132512166,52,1
NEW,132512166,105,1
NEW,132512351,9,1
NEW,132512351,13,1
NEW,132512351,32,1
NEW,132512351,33,1
NEW,132512351,34,1
NEW,132512351,35,1
NEW,132512351,47,1
NEW,132512351,48,1
NEW,132512351,52,1
NEW,132512351,105,1
NEW,132512396,9,1
NEW,132512396,13,1
NEW,132512396,32,1
NEW,132512396,33,1
NEW,132512396,34,1
NEW,132512396,35,1
NEW,132512396,47,1
NEW,132512396,48,1
NEW,132512396,52,1
NEW,132512396,105,1
NEW,132512412,9,1
NEW,132512412,13,1
NEW,132512412,32,1
NEW,132512412,33,1
NEW,132512412,34,1
NEW,132512412,35,1
NEW,132512412,47,1
NEW,132512412,48,1
NEW,132512412,52,1
NEW,132512412,105,1
NEW,132513373,9,1
NEW,132513373,13,1
NEW,132513373,32,1
NEW,132513373,33,1
NEW,132513373,34,1
NEW,132513373,35,1
NEW,132513373,47,1
NEW,132513373,48,1
NEW,132513373,52,1
NEW,132513373,105,1
NEW,132514827,9,1
NEW,132514827,13,1
NEW,132514827,32,1
NEW,132514827,33,1
NEW,132514827,34,1
NEW,132514827,35,1
NEW,132514827,47,1
NEW,132514827,48,1
NEW,132514827,52,1
NEW,132514827,105,1
NEW,132515686,9,1
NEW,132515686,13,1
NEW,132515686,32,1
NEW,132515686,33,1
NEW,132515686,34,1
NEW,132515686,35,1
NEW,132515686,47,1
NEW,132515686,48,1
NEW,132515686,52,1
NEW,132515686,105,1
NEW,132515688,9,1
NEW,132515688,13,1
NEW,132515688,32,1
NEW,132515688,33,1
NEW,132515688,34,1
NEW,132515688,35,1
NEW,132515688,47,1
NEW,132515688,48,1
NEW,132515688,52,1
NEW,132515688,105,1
NEW,132516192,9,1
NEW,132516192,13,1
NEW,132516192,32,1
NEW,132516192,33,1
NEW,132516192,34,1
NEW,132516192,35,1
NEW,132516192,47,1
NEW,132516192,48,1
NEW,132516192,52,1
NEW,132516192,105,1
NEW,132516291,9,1
NEW,132516291,13,1
NEW,132516291,32,1
NEW,132516291,33,1
NEW,132516291,34,1
NEW,132516291,35,1
NEW,132516291,47,1
NEW,132516291,48,1
NEW,132516291,52,1
NEW,132516291,105,1
NEW,132516293,9,1
NEW,132516293,13,1
NEW,132516293,32,1
NEW,132516293,33,1
NEW,132516293,34,1
NEW,132516293,35,1
NEW,132516293,47,1
NEW,132516293,48,1
NEW,132516293,52,1
NEW,132516293,105,1
NEW,132516296,9,1
NEW,132516296,13,1
NEW,132516296,32,1
NEW,132516296,33,1
NEW,132516296,34,1
NEW,132516296,35,1
NEW,132516296,47,1
NEW,132516296,48,1
NEW,132516296,52,1
NEW,132516296,105,1
NEW,132516304,9,1
NEW,132516304,13,1
NEW,132516304,32,1
NEW,132516304,33,1
NEW,132516304,34,1
NEW,132516304,35,1
NEW,132516304,47,1
NEW,132516304,48,1
NEW,132516304,52,1
NEW,132516304,105,1
NEW,132516693,9,1
NEW,132516693,13,1
NEW,132516693,32,1
NEW,132516693,33,1
NEW,132516693,34,1
NEW,132516693,35,1
NEW,132516693,47,1
NEW,132516693,48,1
NEW,132516693,52,1
NEW,132516693,105,1
NEW,132516774,9,1
NEW,132516774,13,1
NEW,132516774,32,1
NEW,132516774,33,1
NEW,132516774,34,1
NEW,132516774,35,1
NEW,132516774,47,1
NEW,132516774,48,1
NEW,132516774,52,1
NEW,132516774,105,1
NEW,132516775,9,1
NEW,132516775,13,1
NEW,132516775,32,1
NEW,132516775,33,1
NEW,132516775,34,1
NEW,132516775,35,1
NEW,132516775,47,1
NEW,132516775,48,1
NEW,132516775,52,1
NEW,132516775,105,1
NEW,132516782,9,1
NEW,132516782,13,1
NEW,132516782,32,1
NEW,132516782,33,1
NEW,132516782,34,1
NEW,132516782,35,1
NEW,132516782,47,1
NEW,132516782,48,1
NEW,132516782,52,1
NEW,132516782,105,1
NEW,132516784,9,1
NEW,132516784,13,1
NEW,132516784,32,1
NEW,132516784,33,1
NEW,132516784,34,1
NEW,132516784,35,1
NEW,132516784,47,1
NEW,132516784,48,1
NEW,132516784,52,1
NEW,132516784,105,1
NEW,132517129,9,1
NEW,132517129,13,1
NEW,132517129,32,1
NEW,132517129,33,1
NEW,132517129,34,1
NEW,132517129,35,1
NEW,132517129,47,1
NEW,132517129,48,1
NEW,132517129,52,1
NEW,132517129,105,1
NEW,132517196,9,1
NEW,132517196,13,1
NEW,132517196,32,1
NEW,132517196,33,1
NEW,132517196,34,1
NEW,132517196,35,1
NEW,132517196,47,1
NEW,132517196,48,1
NEW,132517196,52,1
NEW,132517196,105,1
NEW,132520730,9,1
NEW,132520730,13,1
NEW,132520730,32,1
NEW,132520730,33,1
NEW,132520730,34,1
NEW,132520730,35,1
NEW,132520730,47,1
NEW,132520730,48,1
NEW,132520730,52,1
NEW,132520730,105,1
NEW,132521996,9,1
NEW,132521996,13,1
NEW,132521996,32,1
NEW,132521996,33,1
NEW,132521996,34,1
NEW,132521996,35,1
NEW,132521996,47,1
NEW,132521996,48,1
NEW,132521996,52,1
NEW,132521996,105,1
NEW,132524771,9,1
NEW,132524771,13,1
NEW,132524771,32,1
NEW,132524771,33,1
NEW,132524771,34,1
NEW,132524771,35,1
NEW,132524771,47,1
NEW,132524771,48,1
NEW,132524771,52,1
NEW,132524771,105,1
NEW,132524776,9,1
NEW,132524776,13,1
NEW,132524776,32,1
NEW,132524776,33,1
NEW,132524776,34,1
NEW,132524776,35,1
NEW,132524776,47,1
NEW,132524776,48,1
NEW,132524776,52,1
NEW,132524776,105,1
NEW,132525368,9,1
NEW,132525368,13,1
NEW,132525368,32,1
NEW,132525368,33,1
NEW,132525368,34,1
NEW,132525368,35,1
NEW,132525368,47,1
NEW,132525368,48,1
NEW,132525368,52,1
NEW,132525368,105,1
NEW,132525373,9,1
NEW,132525373,13,1
NEW,132525373,32,1
NEW,132525373,33,1
NEW,132525373,34,1
NEW,132525373,35,1
NEW,132525373,47,1
NEW,132525373,48,1
NEW,132525373,52,1
NEW,132525373,105,1
NEW,132525376,9,1
NEW,132525376,13,1
NEW,132525376,32,1
NEW,132525376,33,1
NEW,132525376,34,1
NEW,132525376,35,1
NEW,132525376,47,1
NEW,132525376,48,1
NEW,132525376,52,1
NEW,132525376,105,1
NEW,132525378,9,1
NEW,132525378,13,1
NEW,132525378,32,1
NEW,132525378,33,1
NEW,132525378,34,1
NEW,132525378,35,1
NEW,132525378,47,1
NEW,132525378,48,1
NEW,132525378,52,1
NEW,132525378,105,1
NEW,132525384,9,1
NEW,132525384,13,1
NEW,132525384,32,1
NEW,132525384,33,1
NEW,132525384,34,1
NEW,132525384,35,1
NEW,132525384,47,1
NEW,132525384,48,1
NEW,132525384,52,1
NEW,132525384,105,1
NEW,132525385,9,1
NEW,132525385,13,1
NEW,132525385,32,1
NEW,132525385,33,1
NEW,132525385,34,1
NEW,132525385,35,1
NEW,132525385,47,1
NEW,132525385,48,1
NEW,132525385,52,1
NEW,132525385,105,1
NEW,132525672,9,1
NEW,132525672,13,1
NEW,132525672,32,1
NEW,132525672,33,1
NEW,132525672,34,1
NEW,132525672,35,1
NEW,132525672,47,1
NEW,132525672,48,1
NEW,132525672,52,1
NEW,132525672,105,1
NEW,132525681,9,1
NEW,132525681,13,1
NEW,132525681,32,1
NEW,132525681,33,1
NEW,132525681,34,1
NEW,132525681,35,1
NEW,132525681,47,1
NEW,132525681,48,1
NEW,132525681,52,1
NEW,132525681,105,1
NEW,132525688,9,1
NEW,132525688,13,1
NEW,132525688,32,1
NEW,132525688,33,1
NEW,132525688,34,1
NEW,132525688,35,1
NEW,132525688,47,1
NEW,132525688,48,1
NEW,132525688,52,1
NEW,132525688,105,1
NEW,132525690,9,1
NEW,132525690,13,1
NEW,132525690,32,1
NEW,132525690,33,1
NEW,132525690,34,1
NEW,132525690,35,1
NEW,132525690,47,1
NEW,132525690,48,1
NEW,132525690,52,1
NEW,132525690,105,1
NEW,132526002,9,1
NEW,132526002,13,1
NEW,132526002,32,1
NEW,132526002,33,1
NEW,132526002,34,1
NEW,132526002,35,1
NEW,132526002,47,1
NEW,132526002,48,1
NEW,132526002,52,1
NEW,132526002,105,1
NEW,132526106,9,1
NEW,132526106,13,1
NEW,132526106,32,1
NEW,132526106,33,1
NEW,132526106,34,1
NEW,132526106,35,1
NEW,132526106,47,1
NEW,132526106,48,1
NEW,132526106,52,1
NEW,132526106,105,1
NEW,132526258,9,1
NEW,132526258,13,1
NEW,132526258,32,1
NEW,132526258,33,1
NEW,132526258,34,1
NEW,132526258,35,1
NEW,132526258,47,1
NEW,132526258,48,1
NEW,132526258,52,1
NEW,132526258,105,1
NEW,132526561,9,1
NEW,132526561,13,1
NEW,132526561,32,1
NEW,132526561,33,1
NEW,132526561,34,1
NEW,132526561,35,1
NEW,132526561,47,1
NEW,132526561,48,1
NEW,132526561,52,1
NEW,132526561,105,1
NEW,132526569,9,1
NEW,132526569,13,1
NEW,132526569,32,1
NEW,132526569,33,1
NEW,132526569,34,1
NEW,132526569,35,1
NEW,132526569,47,1
NEW,132526569,48,1
NEW,132526569,52,1
NEW,132526569,105,1
NEW,132526573,9,1
NEW,132526573,13,1
NEW,132526573,32,1
NEW,132526573,33,1
NEW,132526573,34,1
NEW,132526573,35,1
NEW,132526573,47,1
NEW,132526573,48,1
NEW,132526573,52,1
NEW,132526573,105,1
NEW,132526591,9,1
NEW,132526591,13,1
NEW,132526591,32,1
NEW,132526591,33,1
NEW,132526591,34,1
NEW,132526591,35,1
NEW,132526591,47,1
NEW,132526591,48,1
NEW,132526591,52,1
NEW,132526591,105,1
NEW,132526883,9,1
NEW,132526883,13,1
NEW,132526883,32,1
NEW,132526883,33,1
NEW,132526883,34,1
NEW,132526883,35,1
NEW,132526883,47,1
NEW,132526883,48,1
NEW,132526883,52,1
NEW,132526883,105,1
NEW,132528171,9,1
NEW,132528171,13,1
NEW,132528171,32,1
NEW,132528171,33,1
NEW,132528171,34,1
NEW,132528171,35,1
NEW,132528171,47,1
NEW,132528171,48,1
NEW,132528171,52,1
NEW,132528171,105,1
NEW,132528175,9,1
NEW,132528175,13,1
NEW,132528175,32,1
