40001,"2025-04-09 08:39:53.45","#SD0001",50.00,68.00,93.00,120.90,"2025-04-09","143778975","PO",4,,,,"","ALMA","SD0001A1",30013,1002,"2025-04-09","2025-05-09","USD",93.00,60,"3XS:5|2XS:5|XS:10|S:10|M:10|L:10|XL:10"
40002,"2025-04-09 08:39:53.45","#SD0002",50.00,68.00,93.00,120.90,"2025-04-09","143778975","PO",4,,,,"","ALMA","SD0002A0",30022,4002,"2025-04-09","2025-05-09","USD",93.00,60,"3XS:5|2XS:5|XS:10|S:10|M:10|L:10|XL:10"
40003,"2025-04-09 08:39:53.45","#SD0003",50.00,68.00,93.00,120.90,"2025-04-09","143778975","PO",4,,,,"","ALMA","SD0003A1",30025,5002,"2025-04-09","2025-05-09","USD",93.00,60,"3XS:5|2XS:5|XS:10|S:10|M:10|L:10|XL:10"
40004,"2025-04-09 08:39:53.45","#SD0004",50.00,68.00,93.00,120.90,"2025-04-09","143778975","PO",4,,,,"","ALMA","SD0004A0",30026,6002,"2025-04-09","2025-05-09","USD",93.00,60,"3XS:5|2XS:5|XS:10|S:10|M:10|L:10|XL:10"
40005,"2025-04-09 08:39:53.45","#SD0005",50.00,68.00,93.00,120.90,"2025-04-09","143778975","PO",4,,,,"","ALMA","SD0005A1",30027,7002,"2025-04-09","2025-05-09","USD",93.00,60,"3XS:5|2XS:5|XS:10|S:10|M:10|L:10|XL:10"
40006,"2025-04-09 08:39:53.45","#SD0006",50.00,68.00,93.00,120.90,"2025-04-09","143778982","PO",4,,,,"","ALMA","SD0006A0",30029,1002,"2025-04-09","2025-05-09","USD",93.00,60,"3XS:5|2XS:5|XS:10|S:10|M:10|L:10|XL:10"
40007,"2025-04-09 08:39:53.45","#SD0007",50.00,68.00,93.00,120.90,"2025-04-09","143778982","PO",4,,,,"","ALMA","SD0007A1",30045,4002,"2025-04-09","2025-05-09","USD",93.00,60,"3XS:5|2XS:5|XS:10|S:10|M:10|L:10|XL:10"
40008,"2025-04-09 08:39:53.45","#SD0008",50.00,68.00,93.00,120.90,"2025-04-09","143778982","PO",4,,,,"","ALMA","SD0008A1",30047,5002,"2025-04-09","2025-05-09","USD",93.00,60,"3XS:5|2XS:5|XS:10|S:10|M:10|L:10|XL:10"
40009,"2025-04-09 08:39:53.45","#SD0009",50.00,68.00,93.00,120.90,"2025-04-09","143778982","PO",4,,,,"","ALMA","SD0009A0",30065,6002,"2025-04-09","2025-05-09","USD",93.00,60,"3XS:5|2XS:5|XS:10|S:10|M:10|L:10|XL:10"
40010,"2025-04-09 08:39:53.45","#SD0010",50.00,68.00,93.00,120.90,"2025-04-09","143778982","PO",4,,,,"","ALMA","SD0010A1",30069,7002,"2025-04-09","2025-05-09","USD",93.00,60,"3XS:5|2XS:5|XS:10|S:10|M:10|L:10|XL:10"
