260001,"2022-09-15 08:39:53.45","#ERW001",50.00,68.00,93.00,120.90,"2023-03-31","129339108","WH",4,,,,"","ALMA","ERW001A1",30025,1002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260002,"2022-09-15 08:39:53.45","#ERW002",50.00,68.00,93.00,120.90,"2023-03-31","129339118","WH",4,,,,"","ALMA","ERW002A0",30026,1016,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260003,"2022-09-15 08:39:53.45","#ERW003",50.00,68.00,93.00,120.90,"2023-03-31","129339119","WH",4,,,,"","ALMA","ERW003A1",30027,3002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260004,"2022-09-15 08:39:53.45","#ERW004",50.00,68.00,93.00,120.90,"2023-03-31","129339124","WH",4,,,,"","ALMA","ERW004A0",30066,4002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260005,"2022-09-15 08:39:53.45","#ERW005",50.00,68.00,93.00,120.90,"2023-03-31","129339129","WH",4,,,,"","ALMA","ERW005A1",30067,5002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260006,"2022-09-15 08:39:53.45","#ERW006",50.00,68.00,93.00,120.90,"2023-03-31","129339134","WH",4,,,,"","ALMA","ERW006A1",30068,6002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260007,"2022-09-15 08:39:53.45","#ERW007",50.00,68.00,93.00,120.90,"2023-03-31","129339136","WH",4,,,,"","ALMA","ERW007A0",30069,8002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260008,"2022-09-15 08:39:53.45","#ERW008",50.00,68.00,93.00,120.90,"2023-03-31","129339138","WH",4,,,,"","ALMA","ERW008A1",30070,1002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260009,"2022-09-15 08:39:53.45","#ERW009",50.00,68.00,93.00,120.90,"2023-03-31","129339140","WH",4,,,,"","ALMA","ERW009A0",30071,1016,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260010,"2022-09-15 08:39:53.45","#ERW010",50.00,68.00,93.00,120.90,"2023-03-31","129339145","WH",4,,,,"","ALMA","ERW010A1",30072,3002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260011,"2022-09-15 08:39:53.45","#ERW011",50.00,68.00,93.00,120.90,"2023-03-31","129339154","WH",4,,,,"","ALMA","ERW011A1",30073,4002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260012,"2022-09-15 08:39:53.45","#ERW012",50.00,68.00,93.00,120.90,"2023-03-31","129339155","WH",4,,,,"","ALMA","ERW012A0",30029,5002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260013,"2022-09-15 08:39:53.45","#ERW013",50.00,68.00,93.00,120.90,"2023-03-31","129339164","WH",4,,,,"","ALMA","ERW013A1",30013,6002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260014,"2022-09-15 08:39:53.45","#ERW014",50.00,68.00,93.00,120.90,"2023-03-31","129339171","WH",4,,,,"","ALMA","ERW014A0",30022,8002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260015,"2022-09-15 08:39:53.45","#ERW015",50.00,68.00,93.00,120.90,"2023-03-31","129339172","WH",4,,,,"","ALMA","ERW015A1",30045,1002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260016,"2022-09-15 08:39:53.45","#ERW016",50.00,68.00,93.00,120.90,"2023-03-31","129339178","WH",4,,,,"","ALMA","ERW016A1",30046,1016,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260017,"2022-09-15 08:39:53.45","#ERW017",50.00,68.00,93.00,120.90,"2023-03-31","129339189","WH",4,,,,"","ALMA","ERW017A0",30047,3002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260018,"2022-09-15 08:39:53.45","#ERW018",50.00,68.00,93.00,120.90,"2023-03-31","129339190","WH",4,,,,"","ALMA","ERW018A1",30065,4002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260019,"2022-09-15 08:39:53.45","#ERW019",50.00,68.00,93.00,120.90,"2023-03-31","129339191","WH",4,,,,"","ALMA","ERW019A0",30074,5002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260020,"2022-09-15 08:39:53.45","#ERW020",50.00,68.00,93.00,120.90,"2023-03-31","129339194","WH",4,,,,"","ALMA","ERW020A1",30075,6002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260021,"2022-09-15 08:39:53.45","#ERW021",50.00,68.00,93.00,120.90,"2023-03-31","129339195","WH",4,,,,"","ALMA","ERW021A1",30025,8002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260022,"2022-09-15 08:39:53.45","#ERW022",50.00,68.00,93.00,120.90,"2023-03-31","129339202","WH",4,,,,"","ALMA","ERW022A0",30026,1002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260023,"2022-09-15 08:39:53.45","#ERW023",50.00,68.00,93.00,120.90,"2023-03-31","129339204","WH",4,,,,"","ALMA","ERW023A1",30027,1016,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260024,"2022-09-15 08:39:53.45","#ERW024",50.00,68.00,93.00,120.90,"2023-03-31","129339210","WH",4,,,,"","ALMA","ERW024A0",30066,3002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260025,"2022-09-15 08:39:53.45","#ERW025",50.00,68.00,93.00,120.90,"2023-03-31","129339213","WH",4,,,,"","ALMA","ERW025A1",30067,4002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260026,"2022-09-15 08:39:53.45","#ERW026",50.00,68.00,93.00,120.90,"2023-03-31","129339225","WH",4,,,,"","ALMA","ERW026A1",30068,5002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260027,"2022-09-15 08:39:53.45","#ERW027",50.00,68.00,93.00,120.90,"2023-03-31","129339230","WH",4,,,,"","ALMA","ERW027A0",30069,6002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260028,"2022-09-15 08:39:53.45","#ERW028",50.00,68.00,93.00,120.90,"2023-03-31","129339244","WH",4,,,,"","ALMA","ERW028A1",30070,8002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260029,"2022-09-15 08:39:53.45","#ERW029",50.00,68.00,93.00,120.90,"2023-03-31","129339245","WH",4,,,,"","ALMA","ERW029A0",30071,1002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260030,"2022-09-15 08:39:53.45","#ERW030",50.00,68.00,93.00,120.90,"2023-03-31","129339249","WH",4,,,,"","ALMA","ERW030A1",30072,1016,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260031,"2022-09-15 08:39:53.45","#ERW031",50.00,68.00,93.00,120.90,"2023-03-31","129339256","WH",4,,,,"","ALMA","ERW031A1",30073,3002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260032,"2022-09-15 08:39:53.45","#ERW032",50.00,68.00,93.00,120.90,"2023-03-31","129339258","WH",4,,,,"","ALMA","ERW032A0",30029,4002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260033,"2022-09-15 08:39:53.45","#ERW033",50.00,68.00,93.00,120.90,"2023-03-31","129339261","WH",4,,,,"","ALMA","ERW033A1",30013,5002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260034,"2022-09-15 08:39:53.45","#ERW034",50.00,68.00,93.00,120.90,"2023-03-31","129339263","WH",4,,,,"","ALMA","ERW034A0",30022,6002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260035,"2022-09-15 08:39:53.45","#ERW035",50.00,68.00,93.00,120.90,"2023-03-31","129339265","WH",4,,,,"","ALMA","ERW035A1",30045,8002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260036,"2022-09-15 08:39:53.45","#ERW036",50.00,68.00,93.00,120.90,"2023-03-31","129339269","WH",4,,,,"","ALMA","ERW036A1",30046,1002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260037,"2022-09-15 08:39:53.45","#ERW037",50.00,68.00,93.00,120.90,"2023-03-31","129339270","WH",4,,,,"","ALMA","ERW037A0",30047,1016,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260038,"2022-09-15 08:39:53.45","#ERW038",50.00,68.00,93.00,120.90,"2023-03-31","129339272","WH",4,,,,"","ALMA","ERW038A1",30065,3002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260039,"2022-09-15 08:39:53.45","#ERW039",50.00,68.00,93.00,120.90,"2023-03-31","129339275","WH",4,,,,"","ALMA","ERW039A0",30074,4002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260040,"2022-09-15 08:39:53.45","#ERW040",50.00,68.00,93.00,120.90,"2023-03-31","129339278","WH",4,,,,"","ALMA","ERW040A1",30075,5002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260041,"2022-09-15 08:39:53.45","#ERW041",50.00,68.00,93.00,120.90,"2023-03-31","129339281","WH",4,,,,"","ALMA","ERW041A1",30025,6002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260042,"2022-09-15 08:39:53.45","#ERW042",50.00,68.00,93.00,120.90,"2023-03-31","129339282","WH",4,,,,"","ALMA","ERW042A0",30026,8002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260043,"2022-09-15 08:39:53.45","#ERW043",50.00,68.00,93.00,120.90,"2023-03-31","129339289","WH",4,,,,"","ALMA","ERW043A1",30027,1002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260044,"2022-09-15 08:39:53.45","#ERW044",50.00,68.00,93.00,120.90,"2023-03-31","129339292","WH",4,,,,"","ALMA","ERW044A0",30066,1016,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260045,"2022-09-15 08:39:53.45","#ERW045",50.00,68.00,93.00,120.90,"2023-03-31","129339293","WH",4,,,,"","ALMA","ERW045A1",30067,3002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260046,"2022-09-15 08:39:53.45","#ERW046",50.00,68.00,93.00,120.90,"2023-03-31","129339300","WH",4,,,,"","ALMA","ERW046A1",30068,4002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260047,"2022-09-15 08:39:53.45","#ERW047",50.00,68.00,93.00,120.90,"2023-03-31","129339301","WH",4,,,,"","ALMA","ERW047A0",30069,5002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260048,"2022-09-15 08:39:53.45","#ERW048",50.00,68.00,93.00,120.90,"2023-03-31","129339302","WH",4,,,,"","ALMA","ERW048A1",30070,6002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260049,"2022-09-15 08:39:53.45","#ERW049",50.00,68.00,93.00,120.90,"2023-03-31","129339310","WH",4,,,,"","ALMA","ERW049A0",30071,8002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260050,"2022-09-15 08:39:53.45","#ERW050",50.00,68.00,93.00,120.90,"2023-03-31","129339312","WH",4,,,,"","ALMA","ERW050A1",30072,1002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260051,"2022-09-15 08:39:53.45","#ERW051",50.00,68.00,93.00,120.90,"2023-03-31","129339315","WH",4,,,,"","ALMA","ERW051A1",30073,1016,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260052,"2022-09-15 08:39:53.45","#ERW052",50.00,68.00,93.00,120.90,"2023-03-31","129339316","WH",4,,,,"","ALMA","ERW052A0",30029,3002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260053,"2022-09-15 08:39:53.45","#ERW053",50.00,68.00,93.00,120.90,"2023-03-31","129339329","WH",4,,,,"","ALMA","ERW053A1",30013,4002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260054,"2022-09-15 08:39:53.45","#ERW054",50.00,68.00,93.00,120.90,"2023-03-31","129339338","WH",4,,,,"","ALMA","ERW054A0",30022,5002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260055,"2022-09-15 08:39:53.45","#ERW055",50.00,68.00,93.00,120.90,"2023-03-31","129339339","WH",4,,,,"","ALMA","ERW055A1",30045,6002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260056,"2022-09-15 08:39:53.45","#ERW056",50.00,68.00,93.00,120.90,"2023-03-31","129339340","WH",4,,,,"","ALMA","ERW056A1",30046,8002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260057,"2022-09-15 08:39:53.45","#ERW057",50.00,68.00,93.00,120.90,"2023-03-31","129339344","WH",4,,,,"","ALMA","ERW057A0",30047,1002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260058,"2022-09-15 08:39:53.45","#ERW058",50.00,68.00,93.00,120.90,"2023-03-31","129339349","WH",4,,,,"","ALMA","ERW058A1",30065,1016,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260059,"2022-09-15 08:39:53.45","#ERW059",50.00,68.00,93.00,120.90,"2023-03-31","129339350","WH",4,,,,"","ALMA","ERW059A0",30074,3002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260060,"2022-09-15 08:39:53.45","#ERW060",50.00,68.00,93.00,120.90,"2023-03-31","129339354","WH",4,,,,"","ALMA","ERW060A1",30075,4002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260061,"2022-09-15 08:39:53.45","#ERW061",50.00,68.00,93.00,120.90,"2023-03-31","129339362","WH",4,,,,"","ALMA","ERW061A1",30025,5002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260062,"2022-09-15 08:39:53.45","#ERW062",50.00,68.00,93.00,120.90,"2023-03-31","129339365","WH",4,,,,"","ALMA","ERW062A0",30026,6002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260063,"2022-09-15 08:39:53.45","#ERW063",50.00,68.00,93.00,120.90,"2023-03-31","129339382","WH",4,,,,"","ALMA","ERW063A1",30027,8002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260064,"2022-09-15 08:39:53.45","#ERW064",50.00,68.00,93.00,120.90,"2023-03-31","129339385","WH",4,,,,"","ALMA","ERW064A0",30066,1002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260065,"2022-09-15 08:39:53.45","#ERW065",50.00,68.00,93.00,120.90,"2023-03-31","129339395","WH",4,,,,"","ALMA","ERW065A1",30067,1016,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260066,"2022-09-15 08:39:53.45","#ERW066",50.00,68.00,93.00,120.90,"2023-03-31","129339400","WH",4,,,,"","ALMA","ERW066A1",30068,3002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260067,"2022-09-15 08:39:53.45","#ERW067",50.00,68.00,93.00,120.90,"2023-03-31","129339413","WH",4,,,,"","ALMA","ERW067A0",30069,4002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260068,"2022-09-15 08:39:53.45","#ERW068",50.00,68.00,93.00,120.90,"2023-03-31","129339420","WH",4,,,,"","ALMA","ERW068A1",30070,5002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260069,"2022-09-15 08:39:53.45","#ERW069",50.00,68.00,93.00,120.90,"2023-03-31","129339425","WH",4,,,,"","ALMA","ERW069A0",30071,6002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260070,"2022-09-15 08:39:53.45","#ERW070",50.00,68.00,93.00,120.90,"2023-03-31","129339434","WH",4,,,,"","ALMA","ERW070A1",30072,8002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260071,"2022-09-15 08:39:53.45","#ERW071",50.00,68.00,93.00,120.90,"2023-03-31","129339453","WH",4,,,,"","ALMA","ERW071A1",30073,1002,"2023-03-31","2023-04-30","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
