ACTION,Option ID,SKU,Brand Size,Barcode Type,Barcode,Primary Ind
New,133035878,133036014,S,EAN13,2200002437776,Y
New,133035954,133035959,S,EAN13,2200002437790,Y
New,133036297,133036309,S,EAN13,2200002437813,Y
New,133036301,133036464,S,EAN13,2200002437844,Y
New,133036558,133036600,S,EAN13,2200002437868,Y
New,133036884,133037662,S,EAN13,2200002437882,Y
New,133036887,133037853,S,EAN13,2200002437912,Y
New,133036889,133037624,S,EAN13,2200002437936,Y
New,133036891,133037847,S,EAN13,2200002437950,Y
New,133036895,133037604,S,EAN13,2200002437981,Y
New,133036898,133037801,S,EAN13,2200002438001,Y
New,133036949,133037275,S,EAN13,2200002438032,Y
New,133036951,133037175,S,EAN13,2200002438056,Y
New,133036953,133037312,S,EAN13,2200002438070,Y
New,132250553,132250766,S,EAN13,2200002357760,Y
New,132250987,132251008,S,EAN13,2200002357791,Y
New,132250989,132251024,S,EAN13,2200002357814,Y
New,132250991,132251040,S,EAN13,2200002357838,Y
New,132250994,132251064,S,EAN13,2200002357876,Y
New,132250996,132251080,S,EAN13,2200002357906,Y
New,132250998,132251096,S,EAN13,2200002357944,Y
New,132251001,132251120,S,EAN13,2200002357999,Y
New,132251003,132251136,S,EAN13,2200002358064,Y
New,132251175,132251286,S,EAN13,2200002358361,Y
New,132251802,132251805,S,EAN13,2200002358415,Y
New,132252175,132252178,S,EAN13,2200002358446,Y
New,132252245,132252267,S,EAN13,2200002358477,Y
New,132252249,132252275,S,EAN13,2200002358491,Y
New,132252257,132252294,S,EAN13,2200002358514,Y
New,132252354,132252768,S,EAN13,2200002358545,Y
New,132252356,132252784,S,EAN13,2200002358569,Y
New,132252359,132252807,S,EAN13,2200002358583,Y
New,132252386,132252987,S,EAN13,2200002358613,Y
New,132253033,132253340,S,EAN13,2200002358637,Y
New,132253187,132253284,S,EAN13,2200002358651,Y
New,132253412,132253459,S,EAN13,2200002358682,Y
New,132253415,132253477,S,EAN13,2200002358705,Y
New,132253418,132253490,S,EAN13,2200002358729,Y
New,132253422,132253515,S,EAN13,2200002358750,Y
New,132253425,132253535,S,EAN13,2200002358774,Y
New,132253428,132253551,S,EAN13,2200002358804,Y
New,132253430,132253557,S,EAN13,2200002358828,Y
New,132253432,132253567,S,EAN13,2200002358842,Y
New,132253435,132253584,S,EAN13,2200002358873,Y
New,132253438,132253604,S,EAN13,2200002358897,Y
New,132253440,132253614,S,EAN13,2200002358910,Y
New,132253443,132253629,S,EAN13,2200002358941,Y
New,132258829,132259332,S,EAN13,2200002358965,Y
New,132258831,132259342,S,EAN13,2200002358989,Y
New,132258834,132259410,S,EAN13,2200002359016,Y
New,132259484,132259486,S,EAN13,2200002359061,Y
New,132259492,132259523,S,EAN13,2200002359108,Y
New,132260153,132260180,S,EAN13,2200002359214,Y
New,132260506,132260584,S,EAN13,2200002360401,Y
New,132260599,132260613,S,EAN13,2200002360449,Y
New,132261165,132261170,S,EAN13,2200002360487,Y
New,132261167,132261189,S,EAN13,2200002360500,Y
New,132261542,132261564,S,EAN13,2200002360531,Y
New,132261544,132261578,S,EAN13,2200002360555,Y
New,132261547,132261592,S,EAN13,2200002360579,Y
New,132264352,132265139,S,EAN13,2200002360609,Y
New,132264450,132264463,S,EAN13,2200002360623,Y
New,132264452,132264475,S,EAN13,2200002360647,Y
New,132264455,132264493,S,EAN13,2200002360678,Y
New,132264457,132264505,S,EAN13,2200002360692,Y
New,132264459,132264517,S,EAN13,2200002360715,Y
New,132264547,132264554,S,EAN13,2200002360746,Y
New,132264740,132264749,S,EAN13,2200002360760,Y
New,132264743,132264763,S,EAN13,2200002360784,Y
New,132264807,132264810,S,EAN13,2200002360814,Y
New,132264848,132264868,S,EAN13,2200002360838,Y
New,132265164,132265211,S,EAN13,2200002360869,Y
New,132265916,132265924,S,EAN13,2200002360883,Y
New,132265934,132265940,S,EAN13,2200002360906,Y
New,132265937,132265954,S,EAN13,2200002360937,Y
New,132266018,132266037,S,EAN13,2200002360951,Y
New,132266021,132266049,S,EAN13,2200002360975,Y
New,132266024,132266067,S,EAN13,2200002361002,Y
New,132266028,132266085,S,EAN13,2200002361026,Y
New,132266030,132266097,S,EAN13,2200002361040,Y
New,132267959,132268476,S,EAN13,2200002361644,Y
New,132267961,132268488,S,EAN13,2200002361668,Y
New,132268552,132268564,S,EAN13,2200002361699,Y
New,132268638,132289712,S,EAN13,2200002361712,Y
New,132273785,132273812,S,EAN13,2200002361736,Y
New,132274768,132274781,S,EAN13,2200002361767,Y
New,132274770,132274795,S,EAN13,2200002361781,Y
New,132274773,132274816,S,EAN13,2200002361811,Y
New,132274775,132274849,S,EAN13,2200002361835,Y
New,132274777,132274877,S,EAN13,2200002361859,Y
New,132274823,132289289,S,EAN13,2200002361880,Y
New,132274825,132289299,S,EAN13,2200002361903,Y
New,132274827,132289309,S,EAN13,2200002361927,Y
New,132274834,132289324,S,EAN13,2200002361958,Y
New,132274836,132289334,S,EAN13,2200002361972,Y
New,132274883,132289357,S,EAN13,2200002361996,Y
New,132274897,132289557,S,EAN13,2200002362023,Y
New,132289555,132289604,S,EAN13,2200002362047,Y
New,132289682,132289690,S,EAN13,2200002362061,Y
New,132289769,132289992,S,EAN13,2200002362092,Y
