ACTION,Option ID,SKU,Brand Size,Barcode Type,Barcode,Primary Ind
New,132464947,132465015,S,EAN13,2200002385374,Y
New,132464948,132465021,S,EAN13,2200002385381,Y
New,132464949,132464955,S,EAN13,2200002385398,Y
New,132465278,132465281,S,EAN13,2200002385404,Y
New,132465289,132465291,S,EAN13,2200002385411,Y
New,132465296,132465308,S,EAN13,2200002385428,Y
New,132465297,132465312,S,EAN13,2200002385435,Y
New,132479485,132479627,S,EAN13,2200002385442,Y
New,132479489,132479654,S,EAN13,2200002385459,Y
New,132479989,132479993,S,EAN13,2200002385466,Y
New,132479990,132480000,S,EAN13,2200002385473,Y
New,132480414,132480464,S,EAN13,2200002385480,Y
New,132480418,132480494,S,EAN13,2200002385497,Y
New,132480419,132480500,S,EAN13,2200002385503,Y
New,132480655,132480667,S,EAN13,2200002385510,Y
New,132480656,132480674,S,EAN13,2200002385527,Y
New,132480713,132480716,S,EAN13,2200002385534,Y
New,132480763,132480843,S,EAN13,2200002385541,Y
New,132480848,132480935,S,EAN13,2200002385558,Y
New,132480849,132480919,S,EAN13,2200002385565,Y
New,132480850,132481711,S,EAN13,2200002385572,Y
New,132480851,132481355,S,EAN13,2200002385589,Y
New,132480852,132481192,S,EAN13,2200002385596,Y
New,132481208,132481620,S,EAN13,2200002385602,Y
New,132481473,132481827,S,EAN13,2200002385619,Y
New,132481614,132481617,S,EAN13,2200002385626,Y
New,132481912,132481916,S,EAN13,2200002385633,Y
New,132481921,132484087,S,EAN13,2200002385640,Y
New,132482050,132482135,S,EAN13,2200002385657,Y
New,132482052,132482148,S,EAN13,2200002385664,Y
New,132482053,132482154,S,EAN13,2200002385671,Y
New,132482060,132482171,S,EAN13,2200002385688,Y
New,132482061,132482175,S,EAN13,2200002385695,Y
New,132482064,132482181,S,EAN13,2200002385701,Y
New,132482066,132482186,S,EAN13,2200002385718,Y
New,132482067,132482192,S,EAN13,2200002385725,Y
New,132482069,132482198,S,EAN13,2200002385732,Y
New,132482071,132482208,S,EAN13,2200002385749,Y
New,132482072,132482212,S,EAN13,2200002385756,Y
New,132482073,132482216,S,EAN13,2200002385763,Y
New,132482074,132482222,S,EAN13,2200002385770,Y
New,132482078,132482242,S,EAN13,2200002385787,Y
New,132482083,132482268,S,EAN13,2200002385794,Y
New,132482084,132482274,S,EAN13,2200002385800,Y
New,132482086,132482280,S,EAN13,2200002385817,Y
New,132482087,132482284,S,EAN13,2200002385824,Y
New,132482088,132482290,S,EAN13,2200002385831,Y
New,132482092,132482317,S,EAN13,2200002385848,Y
New,132482093,132482323,S,EAN13,2200002385855,Y
New,132482094,132482329,S,EAN13,2200002385862,Y
New,132482096,132482341,S,EAN13,2200002385879,Y
New,132482097,132482347,S,EAN13,2200002385886,Y
New,132482098,132482353,S,EAN13,2200002385893,Y
New,132482099,132482357,S,EAN13,2200002385909,Y
New,132482107,132482398,S,EAN13,2200002385916,Y
New,132482111,132482425,S,EAN13,2200002385930,Y
New,132482115,132482438,S,EAN13,2200002385954,Y
New,132482116,132482444,S,EAN13,2200002385961,Y
New,132482118,132482456,S,EAN13,2200002385985,Y
New,132482121,132482469,S,EAN13,2200002386005,Y
New,132482488,132482492,S,EAN13,2200002386029,Y
New,132482489,132482498,S,EAN13,2200002386036,Y
New,132484078,132484111,S,EAN13,2200002386050,Y
New,132484080,132484140,S,EAN13,2200002386074,Y
New,132484082,132484179,S,EAN13,2200002386098,Y
New,132484083,132484187,S,EAN13,2200002386104,Y
New,132484327,132484490,S,EAN13,2200002386128,Y
New,132484329,132484502,S,EAN13,2200002386142,Y
New,132484335,132484538,S,EAN13,2200002386159,Y
New,132495145,132495161,S,EAN13,2200002386173,Y
New,132495147,132495175,S,EAN13,2200002386197,Y
New,132495149,132495189,S,EAN13,2200002386210,Y
New,132495150,132495196,S,EAN13,2200002386227,Y
New,132495213,132495263,S,EAN13,2200002386241,Y
New,132495625,132495691,S,EAN13,2200002386265,Y
New,132495737,132495741,S,EAN13,2200002386289,Y
New,132496169,132496172,S,EAN13,2200002386296,Y
New,132496185,132496238,S,EAN13,2200002386319,Y
New,132496197,132496321,S,EAN13,2200002386333,Y
New,132496866,132496931,S,EAN13,2200002386357,Y
New,132496867,132496936,S,EAN13,2200002386364,Y
New,132496869,132496946,S,EAN13,2200002386388,Y
New,132496871,132496956,S,EAN13,2200002386401,Y
New,132496873,132496966,S,EAN13,2200002386425,Y
New,132496874,132496971,S,EAN13,2200002386432,Y
New,132496876,132496981,S,EAN13,2200002386456,Y
New,132496878,132496991,S,EAN13,2200002386470,Y
New,132496879,132496996,S,EAN13,2200002386487,Y
New,132496881,132497006,S,EAN13,2200002386500,Y
New,132496883,132497016,S,EAN13,2200002386524,Y
New,132496885,132497026,S,EAN13,2200002386548,Y
New,132496886,132497031,S,EAN13,2200002386555,Y
New,132496888,132497041,S,EAN13,2200002386579,Y
New,132496890,132497051,S,EAN13,2200002386593,Y
New,132496892,132497061,S,EAN13,2200002386616,Y
New,132496893,132497066,S,EAN13,2200002386623,Y
New,132496895,132497076,S,EAN13,2200002386647,Y
New,132496897,132497086,S,EAN13,2200002386661,Y
New,132496899,132497096,S,EAN13,2200002386685,Y
New,132496900,132497101,S,EAN13,2200002386692,Y
