ACTION,Option ID,SKU,Brand Size,Barcode Type,Barcode,Primary Ind
New,132519396,132519416,S,EAN13,2200002388153,Y
New,132519397,132519420,S,EAN13,2200002388160,Y
New,132519398,132519424,S,EAN13,2200002388177,Y
New,132519399,132519428,S,EAN13,2200002388184,Y
New,132519400,132519432,S,EAN13,2200002388191,Y
New,132519401,132519436,S,EAN13,2200002388207,Y
New,132519402,132519440,S,EAN13,2200002388214,Y
New,132519403,132519444,S,EAN13,2200002388221,Y
New,132519404,132519448,S,EAN13,2200002388238,Y
New,132519405,132519452,S,EAN13,2200002388245,Y
New,132519406,132519456,S,EAN13,2200002388252,Y
New,132519407,132519460,S,EAN13,2200002388269,Y
New,132519408,132519464,S,EAN13,2200002388276,Y
New,132519409,132519468,S,EAN13,2200002388283,Y
New,132519497,132519514,S,EAN13,2200002388290,Y
New,132519499,132519523,S,EAN13,2200002388306,Y
New,132520785,132520809,S,EAN13,2200002388313,Y
New,132520786,132520814,S,EAN13,2200002388320,Y
New,132520790,132520854,S,EAN13,2200002388344,Y
New,132520793,132520884,S,EAN13,2200002388368,Y
New,132520794,132520889,S,EAN13,2200002388375,Y
New,132520796,132520898,S,EAN13,2200002388399,Y
New,132520802,132520978,S,EAN13,2200002388412,Y
New,132520804,132520988,S,EAN13,2200002388436,Y
New,132520805,132520993,S,EAN13,2200002388443,Y
New,132522014,132522078,S,EAN13,2200002388467,Y
New,132524769,132524788,S,EAN13,2200002388481,Y
New,132524770,132524796,S,EAN13,2200002388498,Y
New,132524772,132524812,S,EAN13,2200002388511,Y
New,132524774,132524828,S,EAN13,2200002388535,Y
New,132524776,132524844,S,EAN13,2200002388559,Y
New,132524777,132524852,S,EAN13,2200002388566,Y
New,132524861,132524883,S,EAN13,2200002388580,Y
New,132524911,132525066,S,EAN13,2200002388603,Y
New,132524913,132525076,S,EAN13,2200002388627,Y
New,132524914,132525081,S,EAN13,2200002388634,Y
New,132524916,132525091,S,EAN13,2200002388658,Y
New,132524918,132525101,S,EAN13,2200002388672,Y
New,132524920,132525111,S,EAN13,2200002388696,Y
New,132524921,132525116,S,EAN13,2200002388702,Y
New,132525134,132525139,S,EAN13,2200002388726,Y
New,132525136,132525157,S,EAN13,2200002388740,Y
New,132525169,132525203,S,EAN13,2200002388764,Y
New,132525172,132525219,S,EAN13,2200002388771,Y
New,132525185,132525276,S,EAN13,2200002388795,Y
New,132525187,132525284,S,EAN13,2200002388818,Y
New,132525188,132525288,S,EAN13,2200002388825,Y
New,132525190,132525296,S,EAN13,2200002388849,Y
New,132525192,132525304,S,EAN13,2200002388863,Y
New,132525194,132525312,S,EAN13,2200002388887,Y
New,132525195,132525316,S,EAN13,2200002388894,Y
New,132525197,132525324,S,EAN13,2200002388917,Y
New,132525199,132525332,S,EAN13,2200002388931,Y
New,132525201,132525340,S,EAN13,2200002388955,Y
New,132525658,132525957,S,EAN13,2200002388962,Y
New,132526090,132526095,S,EAN13,2200002388986,Y
New,132526280,132526351,S,EAN13,2200002389006,Y
New,132526457,132526466,S,EAN13,2200002389020,Y
New,132526458,132526470,S,EAN13,2200002389037,Y
New,132526971,132527652,S,EAN13,2200002389051,Y
New,132528534,132528700,S,EAN13,2200002389075,Y
New,132528536,132528712,S,EAN13,2200002389099,Y
New,132528537,132528718,S,EAN13,2200002389105,Y
New,132528539,132528730,S,EAN13,2200002389129,Y
New,132528541,132528742,S,EAN13,2200002389143,Y
New,132528542,132528748,S,EAN13,2200002389150,Y
New,132528544,132528760,S,EAN13,2200002389174,Y
New,132528546,132528772,S,EAN13,2200002389198,Y
New,132528548,132528784,S,EAN13,2200002389211,Y
New,132528549,132528790,S,EAN13,2200002389228,Y
New,132528551,132528802,S,EAN13,2200002389242,Y
New,132528553,132528814,S,EAN13,2200002389266,Y
New,132528556,132528832,S,EAN13,2200002389280,Y
New,132528557,132528838,S,EAN13,2200002389297,Y
New,132528559,132528850,S,EAN13,2200002389310,Y
New,132528562,132528868,S,EAN13,2200002389334,Y
New,132528564,132528880,S,EAN13,2200002389358,Y
New,132528566,132528892,S,EAN13,2200002389365,Y
New,132528568,132528906,S,EAN13,2200002389389,Y
New,132528570,132528920,S,EAN13,2200002389402,Y
New,132528572,132528934,S,EAN13,2200002389426,Y
New,132528573,132528941,S,EAN13,2200002389433,Y
New,132528576,132528962,S,EAN13,2200002389457,Y
New,132528578,132528974,S,EAN13,2200002389471,Y
New,132528579,132528980,S,EAN13,2200002389488,Y
New,132528581,132528992,S,EAN13,2200002389501,Y
New,132528583,132529004,S,EAN13,2200002389525,Y
New,132528585,132529016,S,EAN13,2200002389549,Y
New,132528586,132529022,S,EAN13,2200002389556,Y
New,132528588,132529034,S,EAN13,2200002389570,Y
New,132528590,132529046,S,EAN13,2200002389594,Y
New,132528592,132529058,S,EAN13,2200002389617,Y
New,132528593,132529064,S,EAN13,2200002389624,Y
New,132528595,132529076,S,EAN13,2200002389648,Y
New,132528597,132529088,S,EAN13,2200002389662,Y
New,132528599,132529100,S,EAN13,2200002389686,Y
New,132528600,132529106,S,EAN13,2200002389693,Y
New,132528602,132529119,S,EAN13,2200002389716,Y
New,132528604,132529133,S,EAN13,2200002389730,Y
New,132528606,132529147,S,EAN13,2200002389754,Y
