ACTION,Option ID,SKU,Brand Size,Barcode Type,Barcode,Primary Ind
New,132359546,132359589,S,EAN13,2200002371872,Y
New,132359548,132359604,S,EAN13,2200002371896,Y
New,132359549,132359609,S,EAN13,2200002371902,Y
New,132359551,132359830,S,EAN13,2200002371926,Y
New,132359554,132359840,S,EAN13,2200002371940,Y
New,132359558,132359966,S,EAN13,2200002371964,Y
New,132359559,132359975,S,EAN13,2200002371971,Y
New,132359561,132359985,S,EAN13,2200002371995,Y
New,132359563,132359995,S,EAN13,2200002372015,Y
New,132359565,132360005,S,EAN13,2200002372039,Y
New,132359566,132360010,S,EAN13,2200002372046,Y
New,132359569,132360028,S,EAN13,2200002372060,Y
New,132359617,132359668,S,EAN13,2200002372084,Y
New,132360334,132360337,S,EAN13,2200002372091,Y
New,132360466,132360470,S,EAN13,2200002372114,Y
New,132360568,132360691,S,EAN13,2200002372138,Y
New,132360572,132360715,S,EAN13,2200002372152,Y
New,132360590,132360839,S,EAN13,2200002372169,Y
New,132361021,132361131,S,EAN13,2200002372183,Y
New,132361023,132361066,S,EAN13,2200002372206,Y
New,132361071,132361091,S,EAN13,2200002372220,Y
New,132361073,132361099,S,EAN13,2200002372237,Y
New,132361076,132361111,S,EAN13,2200002372251,Y
New,132361079,132361123,S,EAN13,2200002372275,Y
New,132361129,132361688,S,EAN13,2200002372299,Y
New,132361141,132361627,S,EAN13,2200002372305,Y
New,132361166,132361188,S,EAN13,2200002372329,Y
New,132361301,132361493,S,EAN13,2200002372343,Y
New,132361303,132361522,S,EAN13,2200002372367,Y
New,132361304,132361573,S,EAN13,2200002372374,Y
New,132361306,132361551,S,EAN13,2200002372398,Y
New,132361310,132361315,S,EAN13,2200002372411,Y
New,132361311,132361323,S,EAN13,2200002372428,Y
New,132361335,132361381,S,EAN13,2200002372442,Y
New,132361337,132361391,S,EAN13,2200002372466,Y
New,132361344,132361430,S,EAN13,2200002372480,Y
New,132361345,132361434,S,EAN13,2200002372497,Y
New,132361347,132361444,S,EAN13,2200002372510,Y
New,132361483,132361485,S,EAN13,2200002372534,Y
New,132361578,132361716,S,EAN13,2200002372558,Y
New,132361579,132361732,S,EAN13,2200002372565,Y
New,132361581,132361634,S,EAN13,2200002372589,Y
New,132361583,132361654,S,EAN13,2200002372602,Y
New,132361585,132361675,S,EAN13,2200002372626,Y
New,132361620,132361649,S,EAN13,2200002372633,Y
New,132361622,132361682,S,EAN13,2200002372657,Y
New,132361624,132361859,S,EAN13,2200002372671,Y
New,132361795,132361810,S,EAN13,2200002372695,Y
New,132361796,132361815,S,EAN13,2200002372701,Y
New,132361798,132361825,S,EAN13,2200002372725,Y
New,132361800,132361835,S,EAN13,2200002372749,Y
New,132361801,132361840,S,EAN13,2200002372756,Y
New,132361803,132361850,S,EAN13,2200002372770,Y
New,132361900,132361926,S,EAN13,2200002372794,Y
New,132361902,132361936,S,EAN13,2200002372817,Y
New,132361903,132361941,S,EAN13,2200002372824,Y
New,132361905,132361951,S,EAN13,2200002372848,Y
New,132361909,132361975,S,EAN13,2200002372862,Y
New,132361911,132361985,S,EAN13,2200002372886,Y
New,132361912,132361990,S,EAN13,2200002372893,Y
New,132361914,132362000,S,EAN13,2200002372916,Y
New,132361916,132362010,S,EAN13,2200002372930,Y
New,132362084,132362097,S,EAN13,2200002372954,Y
New,132362111,132362133,S,EAN13,2200002372961,Y
New,132362113,132362143,S,EAN13,2200002372985,Y
New,132362115,132362153,S,EAN13,2200002373005,Y
New,132362117,132362163,S,EAN13,2200002373029,Y
New,132362120,132362182,S,EAN13,2200002373036,Y
New,132362122,132362192,S,EAN13,2200002373050,Y
New,132362124,132362202,S,EAN13,2200002373074,Y
New,132362125,132362207,S,EAN13,2200002373081,Y
New,132362127,132362217,S,EAN13,2200002373104,Y
New,132362129,132362227,S,EAN13,2200002373128,Y
New,132362631,132362635,S,EAN13,2200002373142,Y
New,132362693,132362705,S,EAN13,2200002373159,Y
New,132362695,132362726,S,EAN13,2200002373173,Y
New,132362697,132362748,S,EAN13,2200002373197,Y
New,132362700,132362783,S,EAN13,2200002373210,Y
New,132362701,132362793,S,EAN13,2200002373227,Y
New,132362827,132362882,S,EAN13,2200002373241,Y
New,132362831,132362906,S,EAN13,2200002373265,Y
New,132362834,132362924,S,EAN13,2200002373289,Y
New,132363581,132363596,S,EAN13,2200002373296,Y
New,132363582,132363586,S,EAN13,2200002373302,Y
New,132363583,132363606,S,EAN13,2200002373319,Y
New,132363625,132363634,S,EAN13,2200002373326,Y
New,132363626,132363638,S,EAN13,2200002373333,Y
New,132363627,132363642,S,EAN13,2200002373340,Y
New,132363628,132363646,S,EAN13,2200002373357,Y
New,132363629,132363650,S,EAN13,2200002373364,Y
New,132363630,132363654,S,EAN13,2200002373371,Y
New,132363631,132363658,S,EAN13,2200002373388,Y
New,132363666,132363673,S,EAN13,2200002373395,Y
New,132363667,132363689,S,EAN13,2200002373401,Y
New,132363694,132363699,S,EAN13,2200002373418,Y
New,132363695,132363703,S,EAN13,2200002373425,Y
New,132363696,132363707,S,EAN13,2200002373432,Y
New,132363930,132363948,S,EAN13,2200002373449,Y
New,132363935,132363976,S,EAN13,2200002373456,Y
New,132364217,132364220,S,EAN13,2200002373463,Y
