ACTION,Option ID,SKU,Brand Size,Barcode Type,Barcode,Primary Ind
New,132860841,132860914,S,EAN13,2200002420839,Y
New,132860843,132860932,S,EAN13,2200002420853,Y
New,132860845,132860949,S,EAN13,2200002420877,Y
New,132860847,132860973,S,EAN13,2200002420891,Y
New,132860848,132860984,S,EAN13,2200002420907,Y
New,132860850,132860998,S,EAN13,2200002420921,Y
New,132860852,132861012,S,EAN13,2200002420945,Y
New,132860854,132861026,S,EAN13,2200002420969,Y
New,132860855,132861033,S,EAN13,2200002420976,Y
New,132860857,132861047,S,EAN13,2200002420990,Y
New,132860859,132861061,S,EAN13,2200002421010,Y
New,132860860,132861068,S,EAN13,2200002421027,Y
New,132860862,132861082,S,EAN13,2200002421041,Y
New,132860864,132861096,S,EAN13,2200002421065,Y
New,132860866,132861110,S,EAN13,2200002421089,Y
New,132860867,132862309,S,EAN13,2200002421096,Y
New,132861650,132861810,S,EAN13,2200002421119,Y
New,132861653,132861831,S,EAN13,2200002421133,Y
New,132861655,132861845,S,EAN13,2200002421157,Y
New,132861662,132861894,S,EAN13,2200002421164,Y
New,132861664,132861908,S,EAN13,2200002421188,Y
New,132862276,132862279,S,EAN13,2200002421201,Y
New,132862285,132862296,S,EAN13,2200002421225,Y
New,132862755,132862774,S,EAN13,2200002421232,Y
New,132862757,132862788,S,EAN13,2200002421256,Y
New,132862760,132862809,S,EAN13,2200002421270,Y
New,132862762,132862823,S,EAN13,2200002421294,Y
New,132862763,132862830,S,EAN13,2200002421300,Y
New,132862765,132862845,S,EAN13,2200002421324,Y
New,132862767,132862863,S,EAN13,2200002421348,Y
New,132862768,132862871,S,EAN13,2200002421355,Y
New,132862770,132862885,S,EAN13,2200002421379,Y
New,132862981,132863002,S,EAN13,2200002421393,Y
New,132863345,132863367,S,EAN13,2200002421416,Y
New,132863346,132863371,S,EAN13,2200002421423,Y
New,132863348,132863379,S,EAN13,2200002421447,Y
New,132863350,132863387,S,EAN13,2200002421461,Y
New,132863352,132863395,S,EAN13,2200002421485,Y
New,132863353,132863399,S,EAN13,2200002421492,Y
New,132863355,132863407,S,EAN13,2200002421515,Y
New,132863357,132863415,S,EAN13,2200002421539,Y
New,132863359,132863423,S,EAN13,2200002421553,Y
New,132863360,132863427,S,EAN13,2200002421560,Y
New,132863430,132863444,S,EAN13,2200002421577,Y
New,132863431,132863448,S,EAN13,2200002421584,Y
New,132863432,132863452,S,EAN13,2200002421591,Y
New,132863433,132863456,S,EAN13,2200002421607,Y
New,132863434,132863460,S,EAN13,2200002421614,Y
New,132863435,132863464,S,EAN13,2200002421621,Y
New,132863436,132863468,S,EAN13,2200002421638,Y
New,132863437,132863472,S,EAN13,2200002421645,Y
New,132863438,132863476,S,EAN13,2200002421652,Y
New,132863439,132863480,S,EAN13,2200002421669,Y
New,132863440,132863484,S,EAN13,2200002421676,Y
New,132863441,132863488,S,EAN13,2200002421683,Y
New,132866271,132866282,S,EAN13,2200002421690,Y
New,132866345,132866369,S,EAN13,2200002421706,Y
New,132866360,132866363,S,EAN13,2200002421713,Y
New,132866411,132866416,S,EAN13,2200002421720,Y
New,132866412,132866423,S,EAN13,2200002421737,Y
New,132866413,132866430,S,EAN13,2200002421744,Y
New,132866451,132866596,S,EAN13,2200002421751,Y
New,132866452,132866601,S,EAN13,2200002421768,Y
New,132866481,132866746,S,EAN13,2200002421775,Y
New,132866483,132866756,S,EAN13,2200002421782,Y
New,132866495,132866816,S,EAN13,2200002421799,Y
New,132867220,132867305,S,EAN13,2200002421805,Y
New,132867589,132867611,S,EAN13,2200002421812,Y
New,132867590,132867615,S,EAN13,2200002421829,Y
New,132867591,132867619,S,EAN13,2200002421836,Y
New,132867593,132867627,S,EAN13,2200002421843,Y
New,132867594,132867631,S,EAN13,2200002421850,Y
New,132867596,132867639,S,EAN13,2200002421867,Y
New,132867598,132867647,S,EAN13,2200002421874,Y
New,132867599,132867651,S,EAN13,2200002421881,Y
New,132867600,132867655,S,EAN13,2200002421898,Y
New,132867603,132867667,S,EAN13,2200002421904,Y
New,132867606,132867679,S,EAN13,2200002421911,Y
New,132867608,132867687,S,EAN13,2200002421928,Y
New,132867725,132867991,S,EAN13,2200002421935,Y
New,132867989,132867995,S,EAN13,2200002421942,Y
New,132868082,132868085,S,EAN13,2200002421959,Y
New,132868096,132868140,S,EAN13,2200002421966,Y
New,132868097,132868147,S,EAN13,2200002421973,Y
New,132868098,132868154,S,EAN13,2200002421980,Y
New,132868099,132868160,S,EAN13,2200002421997,Y
New,132868100,132868165,S,EAN13,2200002422000,Y
New,132868101,132868170,S,EAN13,2200002422017,Y
New,132868102,132868175,S,EAN13,2200002422024,Y
New,132868103,132868180,S,EAN13,2200002422031,Y
New,132868104,132868185,S,EAN13,2200002422048,Y
New,132868105,132868190,S,EAN13,2200002422055,Y
New,132868106,132868195,S,EAN13,2200002422062,Y
New,132868107,132868200,S,EAN13,2200002422079,Y
New,132868108,132868205,S,EAN13,2200002422086,Y
New,132868109,132868210,S,EAN13,2200002422093,Y
New,132868110,132868215,S,EAN13,2200002422109,Y
New,132868111,132868220,S,EAN13,2200002422116,Y
New,132868115,132868249,S,EAN13,2200002422123,Y
New,132868116,132868254,S,EAN13,2200002422130,Y
