ACTION,Option ID,SKU,Brand Size,Barcode Type,Barcode,Primary Ind
New,132594743,132594793,S,EAN13,2200002397186,Y
New,132595420,132595421,S,EAN13,2200002397209,Y
New,132595466,132595469,S,EAN13,2200002397223,Y
New,132595490,132595683,S,EAN13,2200002397247,Y
New,132595496,132595720,S,EAN13,2200002397254,Y
New,132595697,132595705,S,EAN13,2200002397278,Y
New,132595700,132605111,S,EAN13,2200002397292,Y
New,132604852,132604868,S,EAN13,2200002397315,Y
New,132604853,132604925,S,EAN13,2200002397322,Y
New,132604855,132604876,S,EAN13,2200002397346,Y
New,132604857,132604884,S,EAN13,2200002397360,Y
New,132604859,132604892,S,EAN13,2200002397384,Y
New,132604860,132604896,S,EAN13,2200002397391,Y
New,132604861,132604900,S,EAN13,2200002397407,Y
New,132604862,132604904,S,EAN13,2200002397414,Y
New,132604863,132604908,S,EAN13,2200002397421,Y
New,132604864,132604912,S,EAN13,2200002397438,Y
New,132604865,132604916,S,EAN13,2200002397445,Y
New,132604918,132604920,S,EAN13,2200002397452,Y
New,132604928,132604935,S,EAN13,2200002397469,Y
New,132605071,132605075,S,EAN13,2200002397476,Y
New,132605072,132605080,S,EAN13,2200002397483,Y
New,132605073,132605084,S,EAN13,2200002397490,Y
New,132605405,132605409,S,EAN13,2200002397506,Y
New,132605701,132605704,S,EAN13,2200002397513,Y
New,132605931,132605938,S,EAN13,2200002397520,Y
New,132605932,132605945,S,EAN13,2200002397537,Y
New,132605933,132606177,S,EAN13,2200002397544,Y
New,132606183,132606187,S,EAN13,2200002397551,Y
New,132606278,132606299,S,EAN13,2200002397568,Y
New,132606347,132606429,S,EAN13,2200002397575,Y
New,132606355,132620969,S,EAN13,2200002397582,Y
New,132606358,132620994,S,EAN13,2200002397599,Y
New,132606362,132606479,S,EAN13,2200002397605,Y
New,132606363,132606484,S,EAN13,2200002397612,Y
New,132606371,132606530,S,EAN13,2200002397629,Y
New,132606375,132606550,S,EAN13,2200002397636,Y
New,132606387,132606620,S,EAN13,2200002397643,Y
New,132606388,132606625,S,EAN13,2200002397650,Y
New,132606389,132606630,S,EAN13,2200002397667,Y
New,132606400,132606675,S,EAN13,2200002397674,Y
New,132606402,132606685,S,EAN13,2200002397681,Y
New,132606403,132606690,S,EAN13,2200002397698,Y
New,132606406,132606705,S,EAN13,2200002397704,Y
New,132606414,132606745,S,EAN13,2200002397711,Y
New,132606420,132606775,S,EAN13,2200002397728,Y
New,132606422,132606785,S,EAN13,2200002397735,Y
New,132606799,132606817,S,EAN13,2200002397742,Y
New,132606801,132606823,S,EAN13,2200002397759,Y
New,132606802,132606828,S,EAN13,2200002397766,Y
New,132606803,132606832,S,EAN13,2200002397773,Y
New,132606805,132606837,S,EAN13,2200002397780,Y
New,132606806,132606841,S,EAN13,2200002397797,Y
New,132606807,132606846,S,EAN13,2200002397803,Y
New,132606809,132606852,S,EAN13,2200002397810,Y
New,132606810,132606856,S,EAN13,2200002397827,Y
New,132606811,132606860,S,EAN13,2200002397834,Y
New,132606812,132606865,S,EAN13,2200002397841,Y
New,132606813,132606870,S,EAN13,2200002397858,Y
New,132606814,132606875,S,EAN13,2200002397865,Y
New,132607122,132607155,S,EAN13,2200002397872,Y
New,132607138,132607361,S,EAN13,2200002397889,Y
New,132607150,132607365,S,EAN13,2200002397896,Y
New,132607212,132607221,S,EAN13,2200002397902,Y
New,132607213,132607225,S,EAN13,2200002397919,Y
New,132607428,132607693,S,EAN13,2200002397926,Y
New,132609398,132609402,S,EAN13,2200002397933,Y
New,132609619,132610265,S,EAN13,2200002397940,Y
New,132610283,132610290,S,EAN13,2200002397957,Y
New,132610284,132610294,S,EAN13,2200002397964,Y
New,132610286,132610302,S,EAN13,2200002397988,Y
New,132610288,132610310,S,EAN13,2200002398008,Y
New,132615150,132615609,S,EAN13,2200002398015,Y
New,132615152,132615600,S,EAN13,2200002398039,Y
New,132615154,132615571,S,EAN13,2200002398053,Y
New,132615222,132623320,S,EAN13,2200002398077,Y
New,132615553,132619436,S,EAN13,2200002398084,Y
New,132619444,132619534,S,EAN13,2200002398107,Y
New,132619473,132619737,S,EAN13,2200002398121,Y
New,132619475,132619751,S,EAN13,2200002398145,Y
New,132620085,132620113,S,EAN13,2200002398152,Y
New,132620089,132620167,S,EAN13,2200002398176,Y
New,132620187,132621246,S,EAN13,2200002398190,Y
New,132620268,132621861,S,EAN13,2200002398206,Y
New,132620309,132620312,S,EAN13,2200002398220,Y
New,132620671,132620685,S,EAN13,2200002398244,Y
New,132620683,132622266,S,EAN13,2200002398268,Y
New,132620778,132622303,S,EAN13,2200002398275,Y
New,132620843,132622372,S,EAN13,2200002398299,Y
New,132620967,132622389,S,EAN13,2200002398312,Y
New,132621030,132622438,S,EAN13,2200002398336,Y
New,132621045,132621064,S,EAN13,2200002398343,Y
New,132621087,132622459,S,EAN13,2200002398367,Y
New,132621120,132622469,S,EAN13,2200002398381,Y
New,132622262,132622345,S,EAN13,2200002398404,Y
New,132622263,132622366,S,EAN13,2200002398411,Y
New,132623147,132623160,S,EAN13,2200002398435,Y
New,132623149,132623178,S,EAN13,2200002398459,Y
New,132623170,132623463,S,EAN13,2200002398473,Y
New,132623185,132623204,S,EAN13,2200002398480,Y
