ACTION,Option ID,SKU,Brand Size,Barcode Type,Barcode,Primary Ind
New,132852684,132852726,S,EAN13,2200002419369,Y
New,132852686,132852738,S,EAN13,2200002419376,Y
New,132852688,132852750,S,EAN13,2200002419383,Y
New,132852690,132852762,S,EAN13,2200002419390,Y
New,132852691,132852768,S,EAN13,2200002419406,Y
New,132852695,132852792,S,EAN13,2200002419413,Y
New,132852698,132852810,S,EAN13,2200002419420,Y
New,132852823,132852840,S,EAN13,2200002419437,Y
New,132852824,132852843,S,EAN13,2200002419444,Y
New,132852891,132852928,S,EAN13,2200002419451,Y
New,132852892,132853034,S,EAN13,2200002419468,Y
New,132852893,132853052,S,EAN13,2200002419475,Y
New,132852894,132853086,S,EAN13,2200002419482,Y
New,132852895,132853098,S,EAN13,2200002419499,Y
New,132852896,132853112,S,EAN13,2200002419505,Y
New,132852897,132853198,S,EAN13,2200002419512,Y
New,132852898,132853212,S,EAN13,2200002419529,Y
New,132852899,132853219,S,EAN13,2200002419536,Y
New,132852900,132853275,S,EAN13,2200002419543,Y
New,132852901,132853308,S,EAN13,2200002419550,Y
New,132852902,132853655,S,EAN13,2200002419567,Y
New,132852903,132853662,S,EAN13,2200002419574,Y
New,132852904,132853669,S,EAN13,2200002419581,Y
New,132852905,132853676,S,EAN13,2200002419598,Y
New,132852906,132853692,S,EAN13,2200002419604,Y
New,132852907,132853699,S,EAN13,2200002419611,Y
New,132852908,132853706,S,EAN13,2200002419628,Y
New,132852909,132853719,S,EAN13,2200002419635,Y
New,132852910,132854004,S,EAN13,2200002419642,Y
New,132852911,132854293,S,EAN13,2200002419659,Y
New,132852912,132854326,S,EAN13,2200002419666,Y
New,132852913,132854478,S,EAN13,2200002419673,Y
New,132852914,132854486,S,EAN13,2200002419680,Y
New,132852915,132854493,S,EAN13,2200002419697,Y
New,132852916,132854500,S,EAN13,2200002419703,Y
New,132852934,132852936,S,EAN13,2200002419710,Y
New,132852968,132852975,S,EAN13,2200002419727,Y
New,132852971,132853025,S,EAN13,2200002419741,Y
New,132853057,132853064,S,EAN13,2200002419765,Y
New,132853724,132853757,S,EAN13,2200002419772,Y
New,132853726,132853776,S,EAN13,2200002419796,Y
New,132853728,132853801,S,EAN13,2200002419819,Y
New,132853730,132853819,S,EAN13,2200002419833,Y
New,132853731,132853828,S,EAN13,2200002419840,Y
New,132853733,132853846,S,EAN13,2200002419864,Y
New,132853735,132853871,S,EAN13,2200002419888,Y
New,132853737,132853885,S,EAN13,2200002419901,Y
New,132853738,132853892,S,EAN13,2200002419918,Y
New,132853740,132853906,S,EAN13,2200002419932,Y
New,132853742,132853920,S,EAN13,2200002419956,Y
New,132853743,132853927,S,EAN13,2200002419963,Y
New,132853745,132853941,S,EAN13,2200002419987,Y
New,132853747,132853955,S,EAN13,2200002420006,Y
New,132853749,132853969,S,EAN13,2200002420020,Y
New,132853750,132853976,S,EAN13,2200002420037,Y
New,132853752,132853990,S,EAN13,2200002420051,Y
New,132854013,132854046,S,EAN13,2200002420075,Y
New,132854015,132854065,S,EAN13,2200002420099,Y
New,132854016,132854078,S,EAN13,2200002420105,Y
New,132854018,132854100,S,EAN13,2200002420129,Y
New,132854020,132854117,S,EAN13,2200002420143,Y
New,132854022,132854135,S,EAN13,2200002420167,Y
New,132854023,132854149,S,EAN13,2200002420174,Y
New,132854025,132854167,S,EAN13,2200002420198,Y
New,132854027,132854181,S,EAN13,2200002420211,Y
New,132854029,132854195,S,EAN13,2200002420235,Y
New,132854030,132854202,S,EAN13,2200002420242,Y
New,132854032,132854216,S,EAN13,2200002420266,Y
New,132854034,132854230,S,EAN13,2200002420280,Y
New,132854035,132854237,S,EAN13,2200002420297,Y
New,132854037,132854251,S,EAN13,2200002420310,Y
New,132854039,132854265,S,EAN13,2200002420334,Y
New,132854041,132854279,S,EAN13,2200002420358,Y
New,132854042,132854286,S,EAN13,2200002420365,Y
New,132854300,132854339,S,EAN13,2200002420389,Y
New,132854302,132854351,S,EAN13,2200002420402,Y
New,132854304,132854363,S,EAN13,2200002420426,Y
New,132854305,132854369,S,EAN13,2200002420433,Y
New,132854307,132854381,S,EAN13,2200002420457,Y
New,132854309,132854393,S,EAN13,2200002420471,Y
New,132854311,132854405,S,EAN13,2200002420495,Y
New,132854312,132854411,S,EAN13,2200002420501,Y
New,132854316,132854429,S,EAN13,2200002420525,Y
New,132854318,132854441,S,EAN13,2200002420549,Y
New,132854320,132854453,S,EAN13,2200002420563,Y
New,132854321,132854459,S,EAN13,2200002420570,Y
New,132854323,132854471,S,EAN13,2200002420594,Y
New,132854523,132854618,S,EAN13,2200002420617,Y
New,132854625,132854659,S,EAN13,2200002420624,Y
New,132855575,132855725,S,EAN13,2200002420648,Y
New,132855603,132855609,S,EAN13,2200002420662,Y
New,132855605,132855707,S,EAN13,2200002420686,Y
New,132855622,132855643,S,EAN13,2200002420693,Y
New,132855659,132855673,S,EAN13,2200002420716,Y
New,132855862,132855865,S,EAN13,2200002420730,Y
New,132856024,132856059,S,EAN13,2200002420754,Y
New,132860283,132860302,S,EAN13,2200002420761,Y
New,132860528,132860575,S,EAN13,2200002420785,Y
New,132860838,132860878,S,EAN13,2200002420808,Y
New,132860840,132860902,S,EAN13,2200002420822,Y
