ACTION,Option ID,SKU,Brand Size,Barcode Type,Barcode,Primary Ind
New,133047238,133047513,S,EAN13,2200002439060,Y
New,133047239,133047517,S,EAN13,2200002439077,Y
New,133047240,133047521,S,EAN13,2200002439084,Y
New,133047241,133047525,S,EAN13,2200002439091,Y
New,133047242,133047529,S,EAN13,2200002439107,Y
New,133047243,133047533,S,EAN13,2200002439114,Y
New,133047244,133047537,S,EAN13,2200002439121,Y
New,133047245,133047541,S,EAN13,2200002439138,Y
New,133047246,133047545,S,EAN13,2200002439145,Y
New,133047247,133047549,S,EAN13,2200002439152,Y
New,133047248,133047553,S,EAN13,2200002439169,Y
New,133047249,133047557,S,EAN13,2200002439176,Y
New,133047250,133047561,S,EAN13,2200002439183,Y
New,133047251,133047565,S,EAN13,2200002439190,Y
New,133047252,133047569,S,EAN13,2200002439206,Y
New,133047253,133047573,S,EAN13,2200002439213,Y
New,133047254,133047577,S,EAN13,2200002439220,Y
New,133047255,133047581,S,EAN13,2200002439237,Y
New,133047256,133047585,S,EAN13,2200002439244,Y
New,133047592,133047617,S,EAN13,2200002439251,Y
New,133047730,133047774,S,EAN13,2200002439268,Y
New,133047753,133047755,S,EAN13,2200002439275,Y
New,133051450,133051462,S,EAN13,2200002439282,Y
New,133051451,133051469,S,EAN13,2200002439299,Y
New,133051452,133051477,S,EAN13,2200002439305,Y
New,133051454,133051494,S,EAN13,2200002439312,Y
New,133051455,133051502,S,EAN13,2200002439329,Y
New,133051456,133051510,S,EAN13,2200002439336,Y
New,133051457,133051517,S,EAN13,2200002439343,Y
New,133051719,133051764,S,EAN13,2200002439350,Y
New,133051720,133051769,S,EAN13,2200002439367,Y
New,133051722,133051781,S,EAN13,2200002439374,Y
New,133051724,133051791,S,EAN13,2200002439381,Y
New,133051725,133051795,S,EAN13,2200002439398,Y
New,133051726,133051800,S,EAN13,2200002439404,Y
New,133051728,133051812,S,EAN13,2200002439411,Y
New,133051729,133051817,S,EAN13,2200002439428,Y
New,133051730,133051824,S,EAN13,2200002439435,Y
New,133051731,133051829,S,EAN13,2200002439442,Y
New,133051732,133051834,S,EAN13,2200002439459,Y
New,133051733,133051839,S,EAN13,2200002439466,Y
New,133051735,133051851,S,EAN13,2200002439480,Y
New,133051737,133051861,S,EAN13,2200002439503,Y
New,133051738,133051866,S,EAN13,2200002439510,Y
New,133051741,133051876,S,EAN13,2200002439534,Y
New,133051749,133051886,S,EAN13,2200002439558,Y
New,133062656,133067680,S,EAN13,2200002439572,Y
New,133062657,133067686,S,EAN13,2200002439589,Y
New,133062659,133067698,S,EAN13,2200002439602,Y
New,133062661,133067712,S,EAN13,2200002439626,Y
New,133062760,133062837,S,EAN13,2200002439640,Y
New,133062776,133062946,S,EAN13,2200002439657,Y
New,133067708,133067739,S,EAN13,2200002439671,Y
New,133067764,133067841,S,EAN13,2200002439695,Y
New,133072659,133072685,S,EAN13,2200002439701,Y
New,133072662,133072697,S,EAN13,2200002439725,Y
New,133072664,133072705,S,EAN13,2200002439749,Y
New,133072666,133072713,S,EAN13,2200002439763,Y
New,133072667,133072717,S,EAN13,2200002439770,Y
New,133072669,133072725,S,EAN13,2200002439794,Y
New,133072671,133072733,S,EAN13,2200002439817,Y
New,133072673,133072741,S,EAN13,2200002439831,Y
New,133072674,133072744,S,EAN13,2200002439848,Y
New,133072676,133072752,S,EAN13,2200002439862,Y
New,133072678,133072760,S,EAN13,2200002439886,Y
New,133072680,133072768,S,EAN13,2200002439909,Y
New,133072681,133072772,S,EAN13,2200002439916,Y
New,133072683,133072780,S,EAN13,2200002439930,Y
New,133072901,133072914,S,EAN13,2200002439954,Y
New,133072903,133072928,S,EAN13,2200002439978,Y
New,133072904,133072935,S,EAN13,2200002439985,Y
New,133072906,133072949,S,EAN13,2200002440004,Y
New,133072908,133072963,S,EAN13,2200002440028,Y
New,133072909,133072970,S,EAN13,2200002440035,Y
New,133073093,133073132,S,EAN13,2200002440059,Y
New,133073095,133073248,S,EAN13,2200002440073,Y
New,133073111,133073283,S,EAN13,2200002440097,Y
New,133073112,133073289,S,EAN13,2200002440103,Y
New,133073114,133073301,S,EAN13,2200002440127,Y
New,133073396,133073408,S,EAN13,2200002440141,Y
New,133073399,133073420,S,EAN13,2200002440165,Y
New,133073400,133073424,S,EAN13,2200002440172,Y
New,133073440,133073500,S,EAN13,2200002440196,Y
New,133073442,133073506,S,EAN13,2200002440219,Y
New,133073454,133073485,S,EAN13,2200002440233,Y
New,133073455,133073489,S,EAN13,2200002440240,Y
New,133073457,133073497,S,EAN13,2200002440264,Y
New,133073535,133073544,S,EAN13,2200002440288,Y
New,133078433,133078444,S,EAN13,2200002440301,Y
New,133078434,133078448,S,EAN13,2200002440318,Y
New,133078436,133078456,S,EAN13,2200002440332,Y
New,133083100,133083184,S,EAN13,2200002440356,Y
New,133083101,133083193,S,EAN13,2200002440363,Y
New,133083103,133083209,S,EAN13,2200002440387,Y
New,133083106,133083260,S,EAN13,2200002440400,Y
New,133083108,133083309,S,EAN13,2200002440424,Y
New,133083109,133083331,S,EAN13,2200002440431,Y
New,133083112,133083489,S,EAN13,2200002440455,Y
New,133083116,133083124,S,EAN13,2200002440479,Y
New,133083267,133083315,S,EAN13,2200002440493,Y
