ACTION,Option ID,SKU,Brand Size,Barcode Type,Barcode,Primary Ind
New,133171480,133171567,S,EAN13,2200002443562,Y
New,133171481,133171573,S,EAN13,2200002443579,Y
New,133171483,133171585,S,EAN13,2200002443593,Y
New,133171485,133171597,S,EAN13,2200002443616,Y
New,133171487,133171609,S,EAN13,2200002443630,Y
New,133171488,133171615,S,EAN13,2200002443647,Y
New,133171490,133171627,S,EAN13,2200002443661,Y
New,133171492,133171639,S,EAN13,2200002443685,Y
New,133171521,133171802,S,EAN13,2200002443708,Y
New,133171522,133171807,S,EAN13,2200002443715,Y
New,133171523,133171812,S,EAN13,2200002443722,Y
New,133171524,133171817,S,EAN13,2200002443739,Y
New,133171525,133171823,S,EAN13,2200002443746,Y
New,133171526,133171829,S,EAN13,2200002443753,Y
New,133171527,133171835,S,EAN13,2200002443760,Y
New,133171528,133171841,S,EAN13,2200002443777,Y
New,133171529,133171847,S,EAN13,2200002443784,Y
New,133171530,133171853,S,EAN13,2200002443791,Y
New,133171531,133171859,S,EAN13,2200002443807,Y
New,133171532,133171865,S,EAN13,2200002443814,Y
New,133171533,133171871,S,EAN13,2200002443821,Y
New,133171534,133171877,S,EAN13,2200002443838,Y
New,133171535,133171883,S,EAN13,2200002443845,Y
New,133171536,133171889,S,EAN13,2200002443852,Y
New,133171537,133171894,S,EAN13,2200002443869,Y
New,133171538,133171899,S,EAN13,2200002443876,Y
New,133171924,133172549,S,EAN13,2200002443883,Y
New,133171926,133172553,S,EAN13,2200002443890,Y
New,133171928,133172558,S,EAN13,2200002443906,Y
New,133171938,133171943,S,EAN13,2200002443913,Y
New,133171939,133171947,S,EAN13,2200002443920,Y
New,133171984,133172003,S,EAN13,2200002443937,Y
New,133171985,133172009,S,EAN13,2200002443944,Y
New,133171986,133172015,S,EAN13,2200002443951,Y
New,133171987,133172021,S,EAN13,2200002443968,Y
New,133171988,133172027,S,EAN13,2200002443975,Y
New,133171989,133172033,S,EAN13,2200002443982,Y
New,133171990,133172039,S,EAN13,2200002443999,Y
New,133171991,133172047,S,EAN13,2200002444002,Y
New,133171992,133172055,S,EAN13,2200002444019,Y
New,133171993,133172063,S,EAN13,2200002444026,Y
New,133171994,133172071,S,EAN13,2200002444033,Y
New,133171995,133172079,S,EAN13,2200002444040,Y
New,133171996,133172087,S,EAN13,2200002444057,Y
New,133171997,133172095,S,EAN13,2200002444064,Y
New,133171998,133172103,S,EAN13,2200002444071,Y
New,133172173,133172179,S,EAN13,2200002444088,Y
New,133172174,133172186,S,EAN13,2200002444095,Y
New,133172175,133172193,S,EAN13,2200002444101,Y
New,133172176,133172200,S,EAN13,2200002444118,Y
New,133172219,133172568,S,EAN13,2200002444125,Y
New,133172235,133172239,S,EAN13,2200002444132,Y
New,133172236,133172243,S,EAN13,2200002444149,Y
New,133172329,133172341,S,EAN13,2200002444156,Y
New,133172556,133172562,S,EAN13,2200002444163,Y
New,133172734,133173315,S,EAN13,2200002444170,Y
New,133172735,133172742,S,EAN13,2200002444187,Y
New,133172736,133172746,S,EAN13,2200002444194,Y
New,133172737,133172750,S,EAN13,2200002444200,Y
New,133172738,133172754,S,EAN13,2200002444217,Y
New,133172739,133172758,S,EAN13,2200002444224,Y
New,133172765,133172852,S,EAN13,2200002444231,Y
New,133172766,133172857,S,EAN13,2200002444248,Y
New,133172767,133172862,S,EAN13,2200002444255,Y
New,133172768,133172868,S,EAN13,2200002444262,Y
New,133172769,133172873,S,EAN13,2200002444279,Y
New,133172770,133172878,S,EAN13,2200002444286,Y
New,133172772,133172890,S,EAN13,2200002444309,Y
New,133172774,133172902,S,EAN13,2200002444323,Y
New,133172775,133172908,S,EAN13,2200002444330,Y
New,133172777,133172920,S,EAN13,2200002444354,Y
New,133172780,133172938,S,EAN13,2200002444378,Y
New,133172782,133172950,S,EAN13,2200002444392,Y
New,133172783,133172956,S,EAN13,2200002444408,Y
New,133172785,133172968,S,EAN13,2200002444422,Y
New,133172787,133172980,S,EAN13,2200002444446,Y
New,133172790,133172998,S,EAN13,2200002444460,Y
New,133172791,133173004,S,EAN13,2200002444477,Y
New,133172793,133173016,S,EAN13,2200002444491,Y
New,133172795,133173028,S,EAN13,2200002444514,Y
New,133172796,133173034,S,EAN13,2200002444521,Y
New,133172798,133173045,S,EAN13,2200002444545,Y
New,133172801,133173063,S,EAN13,2200002444569,Y
New,133172804,133173080,S,EAN13,2200002444583,Y
New,133172805,133173086,S,EAN13,2200002444590,Y
New,133172809,133173108,S,EAN13,2200002444613,Y
New,133172811,133173118,S,EAN13,2200002444637,Y
New,133172813,133173128,S,EAN13,2200002444651,Y
New,133172814,133173133,S,EAN13,2200002444668,Y
New,133172816,133173143,S,EAN13,2200002444682,Y
New,133172823,133173167,S,EAN13,2200002444705,Y
New,133172825,133173178,S,EAN13,2200002444729,Y
New,133172826,133173183,S,EAN13,2200002444736,Y
New,133172828,133173193,S,EAN13,2200002444750,Y
New,133172830,133173202,S,EAN13,2200002444774,Y
New,133172832,133173213,S,EAN13,2200002444798,Y
New,133172833,133173219,S,EAN13,2200002444804,Y
New,133172835,133173231,S,EAN13,2200002444828,Y
New,133172837,133173243,S,EAN13,2200002444842,Y
New,133172838,133173249,S,EAN13,2200002444859,Y
