ACTION,Option ID,SKU,Brand Size,Barcode Type,Barcode,Primary Ind
New,132236429,132236440,S,EAN13,2200002352673,Y
New,132236431,132236448,S,EAN13,2200002352697,Y
New,132236433,132236456,S,EAN13,2200002352710,Y
New,132236435,132236464,S,EAN13,2200002352734,Y
New,132236436,132236468,S,EAN13,2200002352741,Y
New,132236437,132236472,S,EAN13,2200002352758,Y
New,132236438,132236476,S,EAN13,2200002352765,Y
New,132236439,132236480,S,EAN13,2200002352772,Y
New,132236519,132236635,S,EAN13,2200002352789,Y
New,132236520,132236650,S,EAN13,2200002352796,Y
New,132236521,132236642,S,EAN13,2200002352802,Y
New,132236522,132236596,S,EAN13,2200002352819,Y
New,132236523,132236664,S,EAN13,2200002352826,Y
New,132236554,132236557,S,EAN13,2200002352833,Y
New,132236563,132236726,S,EAN13,2200002352840,Y
New,132236564,132236572,S,EAN13,2200002352857,Y
New,132236565,132236576,S,EAN13,2200002352864,Y
New,132236566,132236580,S,EAN13,2200002352871,Y
New,132236567,132236584,S,EAN13,2200002352888,Y
New,132236568,132236588,S,EAN13,2200002352895,Y
New,132236569,132236592,S,EAN13,2200002352901,Y
New,132236647,132236657,S,EAN13,2200002352918,Y
New,132236671,132236681,S,EAN13,2200002352925,Y
New,132236673,132236692,S,EAN13,2200002352932,Y
New,132236674,132236697,S,EAN13,2200002352949,Y
New,132236675,132236702,S,EAN13,2200002352956,Y
New,132236677,132236708,S,EAN13,2200002352963,Y
New,132236678,132236713,S,EAN13,2200002352970,Y
New,132236719,132236787,S,EAN13,2200002352987,Y
New,132236720,132237134,S,EAN13,2200002352994,Y
New,132236721,132237142,S,EAN13,2200002353007,Y
New,132236722,132237167,S,EAN13,2200002353014,Y
New,132236723,132238096,S,EAN13,2200002353021,Y
New,132236724,132238176,S,EAN13,2200002353038,Y
New,132236742,132236745,S,EAN13,2200002353045,Y
New,132236810,132236866,S,EAN13,2200002353052,Y
New,132236811,132236870,S,EAN13,2200002353069,Y
New,132236812,132236874,S,EAN13,2200002353076,Y
New,132236813,132236879,S,EAN13,2200002353083,Y
New,132236814,132236883,S,EAN13,2200002353090,Y
New,132236815,132236887,S,EAN13,2200002353106,Y
New,132236816,132236890,S,EAN13,2200002353113,Y
New,132236817,132236895,S,EAN13,2200002353120,Y
New,132236818,132236897,S,EAN13,2200002353137,Y
New,132236819,132236902,S,EAN13,2200002353144,Y
New,132236820,132236907,S,EAN13,2200002353151,Y
New,132236821,132236913,S,EAN13,2200002353168,Y
New,132236822,132236919,S,EAN13,2200002353175,Y
New,132236823,132236923,S,EAN13,2200002353182,Y
New,132236824,132236928,S,EAN13,2200002353199,Y
New,132236825,132236933,S,EAN13,2200002353205,Y
New,132236826,132236938,S,EAN13,2200002353212,Y
New,132236827,132236943,S,EAN13,2200002353229,Y
New,132236828,132236947,S,EAN13,2200002353236,Y
New,132236829,132236952,S,EAN13,2200002353243,Y
New,132236830,132236957,S,EAN13,2200002353250,Y
New,132236831,132236962,S,EAN13,2200002353267,Y
New,132236832,132236967,S,EAN13,2200002353274,Y
New,132236833,132236970,S,EAN13,2200002353281,Y
New,132236834,132236976,S,EAN13,2200002353298,Y
New,132236835,132236981,S,EAN13,2200002353304,Y
New,132236836,132236985,S,EAN13,2200002353311,Y
New,132236839,132237006,S,EAN13,2200002353335,Y
New,132236841,132237013,S,EAN13,2200002353359,Y
New,132236842,132237016,S,EAN13,2200002353366,Y
New,132236844,132237026,S,EAN13,2200002353380,Y
New,132236846,132237035,S,EAN13,2200002353403,Y
New,132236848,132237044,S,EAN13,2200002353427,Y
New,132236849,132237047,S,EAN13,2200002353434,Y
New,132236851,132237059,S,EAN13,2200002353458,Y
New,132236853,132237068,S,EAN13,2200002353489,Y
New,132236854,132237073,S,EAN13,2200002353496,Y
New,132236856,132237083,S,EAN13,2200002353526,Y
New,132236858,132237093,S,EAN13,2200002353557,Y
New,132236861,132237108,S,EAN13,2200002353588,Y
New,132236862,132237111,S,EAN13,2200002353601,Y
New,132236864,132237120,S,EAN13,2200002353632,Y
New,132238149,132238349,S,EAN13,2200002353663,Y
New,132238157,132238389,S,EAN13,2200002353717,Y
New,132238712,132239137,S,EAN13,2200002353731,Y
New,132238719,132239198,S,EAN13,2200002354028,Y
New,132238741,132239322,S,EAN13,2200002354059,Y
New,132239400,132239411,S,EAN13,2200002354080,Y
New,132239420,132239432,S,EAN13,2200002354097,Y
New,132239422,132239449,S,EAN13,2200002354127,Y
New,132239424,132239466,S,EAN13,2200002354158,Y
New,132239426,132239481,S,EAN13,2200002354172,Y
New,132239427,132239489,S,EAN13,2200002354189,Y
New,132239532,132239536,S,EAN13,2200002354202,Y
New,132239620,132239728,S,EAN13,2200002354226,Y
New,132239871,132239879,S,EAN13,2200002354240,Y
New,132239886,132239942,S,EAN13,2200002354257,Y
New,132239888,132239950,S,EAN13,2200002354271,Y
New,132239890,132239960,S,EAN13,2200002354295,Y
New,132239891,132239966,S,EAN13,2200002354301,Y
New,132239893,132239976,S,EAN13,2200002354325,Y
New,132239895,132239983,S,EAN13,2200002354349,Y
New,132239897,132239992,S,EAN13,2200002354363,Y
New,132239898,132239998,S,EAN13,2200002354370,Y
New,132239900,132240005,S,EAN13,2200002354394,Y
