ACTION,Option ID,SKU,Brand Size,Barcode Type,Barcode,Primary Ind
New,132702608,132702938,S,EAN13,2200002407465,Y
New,132702609,132702942,S,EAN13,2200002407472,Y
New,132709440,132709446,S,EAN13,2200002407489,Y
New,132709525,132709798,S,EAN13,2200002407496,Y
New,132709533,132710054,S,EAN13,2200002407502,Y
New,132709538,132710050,S,EAN13,2200002407519,Y
New,132709544,132710165,S,EAN13,2200002407526,Y
New,132709547,132709614,S,EAN13,2200002407533,Y
New,132709549,132709633,S,EAN13,2200002407540,Y
New,132709550,132709652,S,EAN13,2200002407557,Y
New,132709553,132709713,S,EAN13,2200002407564,Y
New,132709618,132709628,S,EAN13,2200002407571,Y
New,132709623,132709743,S,EAN13,2200002407588,Y
New,132709624,132709645,S,EAN13,2200002407595,Y
New,132709625,132709656,S,EAN13,2200002407601,Y
New,132709764,132709771,S,EAN13,2200002407618,Y
New,132709765,132709775,S,EAN13,2200002407625,Y
New,132709766,132709779,S,EAN13,2200002407632,Y
New,132709767,132709783,S,EAN13,2200002407649,Y
New,132709768,132709787,S,EAN13,2200002407656,Y
New,132709824,132710429,S,EAN13,2200002407663,Y
New,132709825,132710434,S,EAN13,2200002407670,Y
New,132709827,132710483,S,EAN13,2200002407694,Y
New,132709829,132710493,S,EAN13,2200002407717,Y
New,132709830,132710498,S,EAN13,2200002407724,Y
New,132709832,132710508,S,EAN13,2200002407748,Y
New,132709834,132710518,S,EAN13,2200002407762,Y
New,132709860,132709877,S,EAN13,2200002407786,Y
New,132709861,132709891,S,EAN13,2200002407793,Y
New,132709863,132709909,S,EAN13,2200002407816,Y
New,132709865,132709928,S,EAN13,2200002407830,Y
New,132709867,132709938,S,EAN13,2200002407854,Y
New,132709952,132709959,S,EAN13,2200002407861,Y
New,132709954,132709969,S,EAN13,2200002407885,Y
New,132710372,132710393,S,EAN13,2200002407908,Y
New,132710373,132710398,S,EAN13,2200002407915,Y
New,132710375,132710408,S,EAN13,2200002407939,Y
New,132710377,132710418,S,EAN13,2200002407953,Y
New,132710462,132710468,S,EAN13,2200002407977,Y
New,132710463,132710472,S,EAN13,2200002407984,Y
New,132710465,132710480,S,EAN13,2200002408004,Y
New,132710585,132710602,S,EAN13,2200002408028,Y
New,132710589,132710630,S,EAN13,2200002408042,Y
New,132710590,132710637,S,EAN13,2200002408059,Y
New,132710947,132711169,S,EAN13,2200002408073,Y
New,132710949,132711179,S,EAN13,2200002408097,Y
New,132710951,132711189,S,EAN13,2200002408110,Y
New,132710952,132711194,S,EAN13,2200002408127,Y
New,132710954,132711204,S,EAN13,2200002408141,Y
New,132710956,132711214,S,EAN13,2200002408165,Y
New,132710958,132711224,S,EAN13,2200002408189,Y
New,132710959,132711229,S,EAN13,2200002408196,Y
New,132711543,132711586,S,EAN13,2200002408219,Y
New,132711617,132711625,S,EAN13,2200002408233,Y
New,132711628,132711635,S,EAN13,2200002408240,Y
New,132711630,132711643,S,EAN13,2200002408264,Y
New,132711632,132711651,S,EAN13,2200002408288,Y
New,132711675,132711679,S,EAN13,2200002408301,Y
New,132711676,132711683,S,EAN13,2200002408318,Y
New,132715043,132715118,S,EAN13,2200002408332,Y
New,132715045,132715112,S,EAN13,2200002408356,Y
New,132715289,132715310,S,EAN13,2200002408370,Y
New,132715290,132715321,S,EAN13,2200002408387,Y
New,132715293,132715348,S,EAN13,2200002408400,Y
New,132715295,132715363,S,EAN13,2200002408424,Y
New,132715297,132715380,S,EAN13,2200002408448,Y
New,132715298,132715390,S,EAN13,2200002408455,Y
New,132715409,132715413,S,EAN13,2200002408479,Y
New,132715531,132715536,S,EAN13,2200002408493,Y
New,132715533,132715613,S,EAN13,2200002408516,Y
New,132715599,132715602,S,EAN13,2200002408523,Y
New,132715715,132715722,S,EAN13,2200002408547,Y
New,132715801,132715813,S,EAN13,2200002408561,Y
New,132715802,132715817,S,EAN13,2200002408578,Y
New,132715804,132715825,S,EAN13,2200002408592,Y
New,132715806,132715833,S,EAN13,2200002408615,Y
New,132716017,132716207,S,EAN13,2200002408639,Y
New,132716018,132716219,S,EAN13,2200002408646,Y
New,132716020,132716242,S,EAN13,2200002408660,Y
New,132716028,132716063,S,EAN13,2200002408684,Y
New,132716032,132716089,S,EAN13,2200002408707,Y
New,132716034,132716391,S,EAN13,2200002408714,Y
New,132716042,132716114,S,EAN13,2200002408738,Y
New,132716268,132716279,S,EAN13,2200002408752,Y
New,132716270,132716395,S,EAN13,2200002408776,Y
New,132716271,132716399,S,EAN13,2200002408783,Y
New,132716307,132716316,S,EAN13,2200002408806,Y
New,132716639,132724848,S,EAN13,2200002408820,Y
New,132716641,132725333,S,EAN13,2200002408844,Y
New,132716642,132725298,S,EAN13,2200002408851,Y
New,132716644,132724406,S,EAN13,2200002408875,Y
New,132716646,132727060,S,EAN13,2200002408899,Y
New,132716647,132716756,S,EAN13,2200002408905,Y
New,132716649,132725312,S,EAN13,2200002408929,Y
New,132716651,132716845,S,EAN13,2200002408943,Y
New,132716653,132716699,S,EAN13,2200002408967,Y
New,132716654,132716676,S,EAN13,2200002408974,Y
New,132716656,132724863,S,EAN13,2200002408998,Y
New,132716658,132716831,S,EAN13,2200002409018,Y
New,132716660,132725305,S,EAN13,2200002409032,Y
