ACTION,Option ID,SKU,Brand Size,Barcode Type,Barcode,Primary Ind
New,132323983,132340059,S,EAN13,2200002368919,Y
New,132323984,132354725,S,EAN13,2200002368926,Y
New,132323985,132354733,S,EAN13,2200002368933,Y
New,132323986,132354743,S,EAN13,2200002368940,Y
New,132323987,132340067,S,EAN13,2200002368957,Y
New,132324010,132324030,S,EAN13,2200002368964,Y
New,132324043,132324057,S,EAN13,2200002368971,Y
New,132324069,132324083,S,EAN13,2200002368988,Y
New,132325417,132331294,S,EAN13,2200002368995,Y
New,132325483,132331302,S,EAN13,2200002369008,Y
New,132326228,132332012,S,EAN13,2200002369015,Y
New,132327298,132332016,S,EAN13,2200002369022,Y
New,132327307,132335838,S,EAN13,2200002369039,Y
New,132327669,132335842,S,EAN13,2200002369046,Y
New,132327821,132361606,S,EAN13,2200002369060,Y
New,132330122,132335862,S,EAN13,2200002369084,Y
New,132330132,132350682,S,EAN13,2200002369091,Y
New,132331200,132331221,S,EAN13,2200002369114,Y
New,132331227,132331244,S,EAN13,2200002369138,Y
New,132331232,132331280,S,EAN13,2200002369152,Y
New,132331318,132331566,S,EAN13,2200002369169,Y
New,132331475,132336047,S,EAN13,2200002369183,Y
New,132331736,132331775,S,EAN13,2200002369206,Y
New,132331737,132331782,S,EAN13,2200002369213,Y
New,132331739,132331798,S,EAN13,2200002369237,Y
New,132331743,132331829,S,EAN13,2200002369251,Y
New,132331747,132331858,S,EAN13,2200002369275,Y
New,132331748,132331865,S,EAN13,2200002369282,Y
New,132331756,132331928,S,EAN13,2200002369305,Y
New,132331761,132331966,S,EAN13,2200002369329,Y
New,132331764,132331990,S,EAN13,2200002369343,Y
New,132331765,132331997,S,EAN13,2200002369350,Y
New,132332019,132332047,S,EAN13,2200002369374,Y
New,132332023,132332061,S,EAN13,2200002369398,Y
New,132332025,132332073,S,EAN13,2200002369411,Y
New,132332026,132332079,S,EAN13,2200002369428,Y
New,132332030,132332092,S,EAN13,2200002369442,Y
New,132332034,132332113,S,EAN13,2200002369466,Y
New,132332036,132332125,S,EAN13,2200002369480,Y
New,132332037,132332131,S,EAN13,2200002369497,Y
New,132332041,132332143,S,EAN13,2200002369510,Y
New,132335419,132335508,S,EAN13,2200002369534,Y
New,132335420,132335741,S,EAN13,2200002369541,Y
New,132335422,132335501,S,EAN13,2200002369565,Y
New,132335425,132335581,S,EAN13,2200002369589,Y
New,132335427,132335698,S,EAN13,2200002369602,Y
New,132335428,132335588,S,EAN13,2200002369619,Y
New,132335431,132335677,S,EAN13,2200002369633,Y
New,132335433,132335616,S,EAN13,2200002369657,Y
New,132335435,132335759,S,EAN13,2200002369671,Y
New,132335436,132335734,S,EAN13,2200002369688,Y
New,132335439,132335516,S,EAN13,2200002369701,Y
New,132335441,132335706,S,EAN13,2200002369725,Y
New,132335443,132335767,S,EAN13,2200002369749,Y
New,132335444,132335713,S,EAN13,2200002369756,Y
New,132335446,132335727,S,EAN13,2200002369770,Y
New,132335449,132335574,S,EAN13,2200002369794,Y
New,132335451,132335494,S,EAN13,2200002369817,Y
New,132335621,132335854,S,EAN13,2200002369824,Y
New,132335807,132335812,S,EAN13,2200002369848,Y
New,132335809,132335820,S,EAN13,2200002369862,Y
New,132335845,132335849,S,EAN13,2200002369879,Y
New,132335867,132335880,S,EAN13,2200002369893,Y
New,132335869,132335888,S,EAN13,2200002369916,Y
New,132335871,132335896,S,EAN13,2200002369930,Y
New,132335872,132335900,S,EAN13,2200002369947,Y
New,132336050,132336113,S,EAN13,2200002369961,Y
New,132336257,132336481,S,EAN13,2200002369985,Y
New,132336448,132336454,S,EAN13,2200002370004,Y
New,132336449,132336458,S,EAN13,2200002370011,Y
New,132336451,132336466,S,EAN13,2200002370035,Y
New,132336473,132337018,S,EAN13,2200002370059,Y
New,132336475,132337134,S,EAN13,2200002370073,Y
New,132336476,132337041,S,EAN13,2200002370080,Y
New,132336479,132337091,S,EAN13,2200002370103,Y
New,132336491,132336500,S,EAN13,2200002370127,Y
New,132336547,132337087,S,EAN13,2200002370141,Y
New,132336548,132337094,S,EAN13,2200002370158,Y
New,132336557,132337102,S,EAN13,2200002370172,Y
New,132336571,132337115,S,EAN13,2200002370196,Y
New,132336630,132336715,S,EAN13,2200002370202,Y
New,132336661,132336901,S,EAN13,2200002370226,Y
New,132337127,132337130,S,EAN13,2200002370240,Y
New,132337157,132337182,S,EAN13,2200002370264,Y
New,132337158,132337187,S,EAN13,2200002370271,Y
New,132337216,132337343,S,EAN13,2200002370295,Y
New,132337868,132337886,S,EAN13,2200002370318,Y
New,132337870,132337898,S,EAN13,2200002370332,Y
New,132337871,132337904,S,EAN13,2200002370349,Y
New,132337873,132337916,S,EAN13,2200002370363,Y
New,132337875,132338203,S,EAN13,2200002370387,Y
New,132337877,132337928,S,EAN13,2200002370400,Y
New,132338193,132340522,S,EAN13,2200002370417,Y
New,132338270,132340547,S,EAN13,2200002370431,Y
New,132338647,132338657,S,EAN13,2200002370455,Y
New,132338649,132338665,S,EAN13,2200002370479,Y
New,132338651,132338677,S,EAN13,2200002370486,Y
New,132339006,132339016,S,EAN13,2200002370509,Y
New,132339255,132339273,S,EAN13,2200002370523,Y
New,132339256,132339282,S,EAN13,2200002370530,Y
