ACTION,Option ID,SKU,Brand Size,Barcode Type,Barcode,Primary Ind
New,133196951,133197041,S,EAN13,2200002446402,Y
New,133196952,133197689,S,EAN13,2200002446419,Y
New,133196957,133197069,S,EAN13,2200002446426,Y
New,133197151,133197184,S,EAN13,2200002446433,Y
New,133197258,133197263,S,EAN13,2200002446440,Y
New,133197259,133197267,S,EAN13,2200002446457,Y
New,133197260,133197271,S,EAN13,2200002446464,Y
New,133197729,133197733,S,EAN13,2200002446471,Y
New,133197730,133197739,S,EAN13,2200002446488,Y
New,133197978,133197981,S,EAN13,2200002446495,Y
New,133198187,133198214,S,EAN13,2200002446501,Y
New,133198189,133198228,S,EAN13,2200002446518,Y
New,133198190,133198235,S,EAN13,2200002446525,Y
New,133198191,133198242,S,EAN13,2200002446532,Y
New,133198193,133198256,S,EAN13,2200002446549,Y
New,133198201,133198312,S,EAN13,2200002446556,Y
New,133198202,133198319,S,EAN13,2200002446563,Y
New,133198203,133198326,S,EAN13,2200002446570,Y
New,133198204,133198333,S,EAN13,2200002446587,Y
New,133198338,133198688,S,EAN13,2200002446594,Y
New,133198348,133198722,S,EAN13,2200002446600,Y
New,133198354,133198380,S,EAN13,2200002446617,Y
New,133198399,133198731,S,EAN13,2200002446624,Y
New,133198400,133198405,S,EAN13,2200002446631,Y
New,133198401,133198412,S,EAN13,2200002446648,Y
New,133198402,133198419,S,EAN13,2200002446655,Y
New,133198424,133198739,S,EAN13,2200002446662,Y
New,133198427,133198461,S,EAN13,2200002446679,Y
New,133198438,133198587,S,EAN13,2200002446686,Y
New,133198441,133198602,S,EAN13,2200002446693,Y
New,133198726,133199629,S,EAN13,2200002446716,Y
New,133198749,133199637,S,EAN13,2200002446730,Y
New,133198888,133198891,S,EAN13,2200002446747,Y
New,133199924,133199927,S,EAN13,2200002446761,Y
New,133207715,133207925,S,EAN13,2200002446785,Y
New,133207724,133207989,S,EAN13,2200002446808,Y
New,133207736,133220266,S,EAN13,2200002446815,Y
New,133207804,133208355,S,EAN13,2200002446839,Y
New,133208371,133208383,S,EAN13,2200002446853,Y
New,133208388,133208392,S,EAN13,2200002446860,Y
New,133209405,133209408,S,EAN13,2200002446884,Y
New,133209435,133209579,S,EAN13,2200002446907,Y
New,133209622,133209642,S,EAN13,2200002446921,Y
New,133209623,133209647,S,EAN13,2200002446938,Y
New,133209625,133209657,S,EAN13,2200002446952,Y
New,133209627,133209685,S,EAN13,2200002446976,Y
New,133209629,133209695,S,EAN13,2200002446990,Y
New,133209631,133209701,S,EAN13,2200002447003,Y
New,133209635,133209718,S,EAN13,2200002447027,Y
New,133210299,133210482,S,EAN13,2200002447041,Y
New,133210653,133210672,S,EAN13,2200002447065,Y
New,133210654,133210677,S,EAN13,2200002447072,Y
New,133210656,133210687,S,EAN13,2200002447096,Y
New,133210658,133210697,S,EAN13,2200002447119,Y
New,133210662,133210713,S,EAN13,2200002447133,Y
New,133210663,133210718,S,EAN13,2200002447140,Y
New,133210665,133210728,S,EAN13,2200002447164,Y
New,133210773,133210900,S,EAN13,2200002447188,Y
New,133210774,133210904,S,EAN13,2200002447195,Y
New,133210804,133217909,S,EAN13,2200002447218,Y
New,133210822,133210832,S,EAN13,2200002447232,Y
New,133210825,133210844,S,EAN13,2200002447256,Y
New,133210908,133210911,S,EAN13,2200002447263,Y
New,133210916,133210923,S,EAN13,2200002447287,Y
New,133210918,133210931,S,EAN13,2200002447300,Y
New,133210920,133210939,S,EAN13,2200002447324,Y
New,133210988,133211158,S,EAN13,2200002447331,Y
New,133211171,133211231,S,EAN13,2200002447355,Y
New,133211255,133211329,S,EAN13,2200002447379,Y
New,133211649,133211671,S,EAN13,2200002447393,Y
New,133211650,133211675,S,EAN13,2200002447409,Y
New,133211652,133211683,S,EAN13,2200002447423,Y
New,133211654,133211691,S,EAN13,2200002447447,Y
New,133211659,133211699,S,EAN13,2200002447461,Y
New,133212828,133213848,S,EAN13,2200002447478,Y
New,133212950,133213170,S,EAN13,2200002447492,Y
New,133212965,133213221,S,EAN13,2200002447515,Y
New,133213027,133213438,S,EAN13,2200002447522,Y
New,133217659,133217679,S,EAN13,2200002447546,Y
New,133217661,133217689,S,EAN13,2200002447560,Y
New,133217663,133217699,S,EAN13,2200002447584,Y
New,133217664,133217704,S,EAN13,2200002447591,Y
New,133217666,133217714,S,EAN13,2200002447614,Y
New,133217668,133217724,S,EAN13,2200002447638,Y
New,133217670,133217734,S,EAN13,2200002447652,Y
New,133217671,133217739,S,EAN13,2200002447669,Y
New,133217766,133217895,S,EAN13,2200002447683,Y
New,133217923,133218020,S,EAN13,2200002447706,Y
New,133217925,133218036,S,EAN13,2200002447720,Y
New,133217926,133218042,S,EAN13,2200002447737,Y
New,133217928,133218085,S,EAN13,2200002447751,Y
New,133218092,133218095,S,EAN13,2200002447775,Y
New,133218116,133218444,S,EAN13,2200002447799,Y
New,133218129,133218244,S,EAN13,2200002447805,Y
New,133218131,133218266,S,EAN13,2200002447829,Y
New,133218133,133218150,S,EAN13,2200002447843,Y
New,133218134,133218156,S,EAN13,2200002447850,Y
New,133218617,133218637,S,EAN13,2200002447874,Y
New,133218620,133218658,S,EAN13,2200002447898,Y
New,133218761,133218988,S,EAN13,2200002447911,Y
