ACTION,Option ID,SKU,Brand Size,Barcode Type,Barcode,Primary Ind
New,132716661,132725319,S,EAN13,2200002409049,Y
New,132716663,132725396,S,EAN13,2200002409063,Y
New,132716665,132725326,S,EAN13,2200002409087,Y
New,132716667,132727043,S,EAN13,2200002409100,Y
New,132716668,132716816,S,EAN13,2200002409117,Y
New,132716670,132724841,S,EAN13,2200002409131,Y
New,132716672,132725370,S,EAN13,2200002409155,Y
New,132725446,132725735,S,EAN13,2200002409179,Y
New,132725451,132725764,S,EAN13,2200002409186,Y
New,132725492,132726024,S,EAN13,2200002409209,Y
New,132725494,132726036,S,EAN13,2200002409223,Y
New,132725500,132726068,S,EAN13,2200002409247,Y
New,132729395,132729414,S,EAN13,2200002409254,Y
New,132729397,132729422,S,EAN13,2200002409278,Y
New,132729399,132729430,S,EAN13,2200002409292,Y
New,132729400,132729434,S,EAN13,2200002409308,Y
New,132729402,132729442,S,EAN13,2200002409322,Y
New,132729404,132729450,S,EAN13,2200002409346,Y
New,132729406,132729458,S,EAN13,2200002409360,Y
New,132729407,132729462,S,EAN13,2200002409377,Y
New,132729409,132729470,S,EAN13,2200002409391,Y
New,132729520,132729559,S,EAN13,2200002409414,Y
New,132730290,132730301,S,EAN13,2200002409438,Y
New,132730291,132730296,S,EAN13,2200002409445,Y
New,132730293,132730308,S,EAN13,2200002409469,Y
New,132731427,132731430,S,EAN13,2200002409483,Y
New,132731471,132731480,S,EAN13,2200002409506,Y
New,132731487,132731523,S,EAN13,2200002409513,Y
New,132731488,132731530,S,EAN13,2200002409520,Y
New,132731489,132731537,S,EAN13,2200002409537,Y
New,132731490,132731544,S,EAN13,2200002409544,Y
New,132731491,132731550,S,EAN13,2200002409551,Y
New,132731492,132731557,S,EAN13,2200002409568,Y
New,132731495,132731582,S,EAN13,2200002409575,Y
New,132731497,132731597,S,EAN13,2200002409582,Y
New,132731498,132731603,S,EAN13,2200002409599,Y
New,132731499,132731610,S,EAN13,2200002409605,Y
New,132731500,132731616,S,EAN13,2200002409612,Y
New,132731501,132731622,S,EAN13,2200002409629,Y
New,132731502,132731628,S,EAN13,2200002409636,Y
New,132731503,132731634,S,EAN13,2200002409643,Y
New,132731504,132731640,S,EAN13,2200002409650,Y
New,132731505,132731646,S,EAN13,2200002409667,Y
New,132731506,132731652,S,EAN13,2200002409674,Y
New,132731507,132731658,S,EAN13,2200002409681,Y
New,132731508,132731664,S,EAN13,2200002409698,Y
New,132731509,132731670,S,EAN13,2200002409704,Y
New,132731510,132731676,S,EAN13,2200002409711,Y
New,132731511,132731682,S,EAN13,2200002409728,Y
New,132731512,132731688,S,EAN13,2200002409735,Y
New,132731513,132731694,S,EAN13,2200002409742,Y
New,132731519,132731745,S,EAN13,2200002409759,Y
New,132731520,132731751,S,EAN13,2200002409766,Y
New,132731779,132731783,S,EAN13,2200002409773,Y
New,132731780,132731806,S,EAN13,2200002409780,Y
New,132734498,132734501,S,EAN13,2200002409797,Y
New,132734652,132742027,S,EAN13,2200002409803,Y
New,132734655,132742059,S,EAN13,2200002409810,Y
New,132734667,132734673,S,EAN13,2200002409827,Y
New,132734668,132734681,S,EAN13,2200002409834,Y
New,132734701,132734751,S,EAN13,2200002409841,Y
New,132734875,132734878,S,EAN13,2200002409858,Y
New,132740194,132740272,S,EAN13,2200002409865,Y
New,132740195,132740257,S,EAN13,2200002409872,Y
New,132740196,132740286,S,EAN13,2200002409889,Y
New,132740197,132740304,S,EAN13,2200002409896,Y
New,132740199,132740336,S,EAN13,2200002409902,Y
New,132740202,132740378,S,EAN13,2200002409919,Y
New,132740203,132740602,S,EAN13,2200002409926,Y
New,132740204,132740617,S,EAN13,2200002409933,Y
New,132740205,132740639,S,EAN13,2200002409940,Y
New,132740206,132740669,S,EAN13,2200002409957,Y
New,132740207,132740691,S,EAN13,2200002409964,Y
New,132740208,132740706,S,EAN13,2200002409971,Y
New,132740209,132740885,S,EAN13,2200002409988,Y
New,132740211,132741874,S,EAN13,2200002409995,Y
New,132740316,132740391,S,EAN13,2200002410007,Y
New,132740317,132740396,S,EAN13,2200002410014,Y
New,132740318,132740400,S,EAN13,2200002410021,Y
New,132740319,132740404,S,EAN13,2200002410038,Y
New,132740410,132740430,S,EAN13,2200002410045,Y
New,132740411,132740434,S,EAN13,2200002410052,Y
New,132740412,132740438,S,EAN13,2200002410069,Y
New,132740413,132740442,S,EAN13,2200002410076,Y
New,132740414,132740446,S,EAN13,2200002410083,Y
New,132740416,132740454,S,EAN13,2200002410106,Y
New,132740418,132740462,S,EAN13,2200002410120,Y
New,132740419,132740466,S,EAN13,2200002410137,Y
New,132740421,132740474,S,EAN13,2200002410151,Y
New,132740423,132740482,S,EAN13,2200002410175,Y
New,132740594,132740653,S,EAN13,2200002410199,Y
New,132740595,132740661,S,EAN13,2200002410205,Y
New,132740597,132740720,S,EAN13,2200002410229,Y
New,132740599,132741866,S,EAN13,2200002410243,Y
New,132740942,132741157,S,EAN13,2200002410267,Y
New,132740943,132741164,S,EAN13,2200002410274,Y
New,132740952,132741235,S,EAN13,2200002410298,Y
New,132740975,132741422,S,EAN13,2200002410311,Y
New,132741010,132741739,S,EAN13,2200002410328,Y
New,132742032,132742039,S,EAN13,2200002410342,Y
