ACTION,Option ID,SKU,Brand Size,Barcode Type,Barcode,Primary Ind
New,133238537,133238718,S,EAN13,2200002449441,Y
New,133238540,133238557,S,EAN13,2200002449465,Y
New,133239035,133239674,S,EAN13,2200002449496,Y
New,133239912,133240247,S,EAN13,2200002449519,Y
New,133239941,133241139,S,EAN13,2200002449533,Y
New,133240349,133240546,S,EAN13,2200002449564,Y
New,133240574,133240585,S,EAN13,2200002449588,Y
New,133241147,133241172,S,EAN13,2200002449601,Y
New,133241150,133241184,S,EAN13,2200002449632,Y
New,133241152,133241192,S,EAN13,2200002449656,Y
New,133241154,133241200,S,EAN13,2200002449670,Y
New,133241157,133241212,S,EAN13,2200002449700,Y
New,133241159,133241220,S,EAN13,2200002449724,Y
New,133241162,133241232,S,EAN13,2200002449755,Y
New,133241164,133241240,S,EAN13,2200002449779,Y
New,133241166,133241248,S,EAN13,2200002449793,Y
New,133241169,133241260,S,EAN13,2200002449823,Y
New,133241288,133241301,S,EAN13,2200002449847,Y
New,133241290,133241313,S,EAN13,2200002449861,Y
New,133241399,133241403,S,EAN13,2200002449892,Y
New,133241723,133241728,S,EAN13,2200002449915,Y
New,133244126,133244134,S,EAN13,2200002449939,Y
New,133244129,133244146,S,EAN13,2200002449960,Y
New,133244131,133244155,S,EAN13,2200002449984,Y
New,133244133,133244165,S,EAN13,2200002450003,Y
New,133244181,133244200,S,EAN13,2200002450041,Y
New,133244183,133244208,S,EAN13,2200002450065,Y
New,133244186,133244222,S,EAN13,2200002450096,Y
New,133244188,133244232,S,EAN13,2200002450119,Y
New,133244190,133244242,S,EAN13,2200002450133,Y
New,133244590,133244645,S,EAN13,2200002450164,Y
New,133244594,133244687,S,EAN13,2200002450195,Y
New,131650190,131650463,S,EAN13,2200002317696,Y
New,131650193,131650484,S,EAN13,2200002317719,Y
New,131650195,131650498,S,EAN13,2200002317733,Y
New,131650198,131650519,S,EAN13,2200002317764,Y
New,131650200,131650533,S,EAN13,2200002317788,Y
New,131650203,131650554,S,EAN13,2200002317818,Y
New,131650207,131650582,S,EAN13,2200002317832,Y
New,131650755,131650761,S,EAN13,2200002317856,Y
New,131650989,131651012,S,EAN13,2200002317887,Y
New,131650991,131651020,S,EAN13,2200002317900,Y
New,131650993,131651028,S,EAN13,2200002317924,Y
New,131650996,131651040,S,EAN13,2200002317955,Y
New,131650998,131651048,S,EAN13,2200002317979,Y
New,131651000,131651056,S,EAN13,2200002317993,Y
New,131651003,131651068,S,EAN13,2200002318020,Y
New,131651005,131651076,S,EAN13,2200002318044,Y
New,131651007,131651084,S,EAN13,2200002318068,Y
New,131651010,131651096,S,EAN13,2200002318099,Y
New,131653713,131653763,S,EAN13,2200002318112,Y
New,131653716,131653778,S,EAN13,2200002318143,Y
New,131653718,131653788,S,EAN13,2200002318167,Y
New,131653720,131653798,S,EAN13,2200002318181,Y
New,131653723,131653813,S,EAN13,2200002318211,Y
New,131653725,131653823,S,EAN13,2200002318235,Y
New,131653727,131653833,S,EAN13,2200002318259,Y
New,131653730,131653848,S,EAN13,2200002318280,Y
New,131653732,131653858,S,EAN13,2200002318303,Y
New,131653734,131653868,S,EAN13,2200002318327,Y
New,131653737,131653883,S,EAN13,2200002318358,Y
New,131653739,131653893,S,EAN13,2200002318372,Y
New,131653741,131653903,S,EAN13,2200002318396,Y
New,131653744,131653918,S,EAN13,2200002318426,Y
New,131653746,131653928,S,EAN13,2200002318440,Y
New,131653942,131653946,S,EAN13,2200002318471,Y
New,131653974,131673795,S,EAN13,2200002318495,Y
New,131653976,131654003,S,EAN13,2200002318518,Y
New,131653982,131673807,S,EAN13,2200002318549,Y
New,131673764,131673768,S,EAN13,2200002318563,Y
New,131678721,131678773,S,EAN13,2200002318587,Y
New,131678738,131682653,S,EAN13,2200002318617,Y
New,131678740,131682661,S,EAN13,2200002318631,Y
New,131678742,131682669,S,EAN13,2200002318655,Y
New,131678747,131683738,S,EAN13,2200002318686,Y
New,131678749,131683770,S,EAN13,2200002318709,Y
New,131678751,131683786,S,EAN13,2200002318730,Y
New,131678754,131683800,S,EAN13,2200002318778,Y
New,131678756,131683808,S,EAN13,2200002318815,Y
New,131678761,131683869,S,EAN13,2200002319218,Y
New,131678778,131683927,S,EAN13,2200002319249,Y
New,131678780,131684388,S,EAN13,2200002319263,Y
New,131678785,131684277,S,EAN13,2200002319294,Y
New,131678789,131684211,S,EAN13,2200002319317,Y
New,131678791,131684042,S,EAN13,2200002319331,Y
New,131682552,131682568,S,EAN13,2200002319362,Y
New,131682579,131682583,S,EAN13,2200002319386,Y
New,131684064,131684199,S,EAN13,2200002319409,Y
New,131684206,131684222,S,EAN13,2200002319430,Y
New,131684208,131684230,S,EAN13,2200002319454,Y
New,131684416,131684464,S,EAN13,2200002319478,Y
New,131684650,131690186,S,EAN13,2200002319508,Y
New,131688714,131688982,S,EAN13,2200002319522,Y
New,131688717,131689546,S,EAN13,2200002319553,Y
New,131688851,131688877,S,EAN13,2200002319577,Y
New,131688853,131688885,S,EAN13,2200002319591,Y
New,131688859,131688909,S,EAN13,2200002319621,Y
New,131688864,131688929,S,EAN13,2200002319645,Y
New,131688867,131688941,S,EAN13,2200002319669,Y
New,131688871,131688957,S,EAN13,2200002319690,Y
