ACTION,Option ID,SKU,Brand Size,Barcode Type,Barcode,Primary Ind
New,132415415,132416890,S,EAN13,2200002379304,Y
New,132415453,132415524,S,EAN13,2200002379335,Y
New,132415455,132415542,S,EAN13,2200002379359,Y
New,132415457,132415575,S,EAN13,2200002379373,Y
New,132415462,132415631,S,EAN13,2200002379403,Y
New,132415464,132415709,S,EAN13,2200002379427,Y
New,132415466,132415719,S,EAN13,2200002379441,Y
New,132415469,132415734,S,EAN13,2200002379472,Y
New,132415488,132415517,S,EAN13,2200002379496,Y
New,132415490,132415502,S,EAN13,2200002379519,Y
New,132416198,132416236,S,EAN13,2200002379540,Y
New,132416339,132416349,S,EAN13,2200002379564,Y
New,132416401,132416471,S,EAN13,2200002379595,Y
New,132416404,132416487,S,EAN13,2200002379618,Y
New,132416406,132416497,S,EAN13,2200002379632,Y
New,132416413,132416568,S,EAN13,2200002379663,Y
New,132416625,132416727,S,EAN13,2200002379687,Y
New,132417093,132417096,S,EAN13,2200002379700,Y
New,132417138,132417159,S,EAN13,2200002379731,Y
New,132417140,132417171,S,EAN13,2200002379755,Y
New,132417142,132417183,S,EAN13,2200002379779,Y
New,132417145,132417201,S,EAN13,2200002379809,Y
New,132417147,132417213,S,EAN13,2200002379823,Y
New,132417149,132417225,S,EAN13,2200002379847,Y
New,132417334,132417344,S,EAN13,2200002379878,Y
New,132417336,132417354,S,EAN13,2200002379892,Y
New,132418392,132418408,S,EAN13,2200002379922,Y
New,132418395,132418424,S,EAN13,2200002379946,Y
New,132776728,132776731,S,EAN13,2200002413442,Y
New,132776750,132776804,S,EAN13,2200002413473,Y
New,132776764,132776895,S,EAN13,2200002413497,Y
New,132776776,132776938,S,EAN13,2200002413510,Y
New,132777111,132777147,S,EAN13,2200002413541,Y
New,132777113,132777159,S,EAN13,2200002413565,Y
New,132777210,132780253,S,EAN13,2200002413589,Y
New,132777808,132778482,S,EAN13,2200002413619,Y
New,132778669,132778683,S,EAN13,2200002413633,Y
New,132779212,132779275,S,EAN13,2200002413664,Y
New,132780395,132780525,S,EAN13,2200002413688,Y
New,132780397,132780531,S,EAN13,2200002413701,Y
New,132780679,132780702,S,EAN13,2200002413732,Y
New,132781044,132781079,S,EAN13,2200002413756,Y
New,132781046,132781091,S,EAN13,2200002413770,Y
New,132781049,132781109,S,EAN13,2200002413800,Y
New,132781051,132781121,S,EAN13,2200002413824,Y
New,132781053,132781133,S,EAN13,2200002413848,Y
New,132781056,132781151,S,EAN13,2200002413879,Y
New,132781058,132781162,S,EAN13,2200002413893,Y
New,132781172,132781176,S,EAN13,2200002413916,Y
New,132781175,132781188,S,EAN13,2200002413947,Y
New,132781265,132781310,S,EAN13,2200002413961,Y
New,132781268,132781277,S,EAN13,2200002413992,Y
New,132781440,132781444,S,EAN13,2200002414012,Y
New,132781681,132781699,S,EAN13,2200002414036,Y
New,132781706,132781723,S,EAN13,2200002414067,Y
New,132782327,132782358,S,EAN13,2200002414081,Y
New,132782329,132782374,S,EAN13,2200002414104,Y
New,132782500,132782510,S,EAN13,2200002414135,Y
New,132782503,132782558,S,EAN13,2200002414159,Y
New,132782507,132782545,S,EAN13,2200002414173,Y
New,132782572,132782584,S,EAN13,2200002414203,Y
New,132782575,132782600,S,EAN13,2200002414227,Y
New,132785420,132785431,S,EAN13,2200002414241,Y
New,132785423,132785443,S,EAN13,2200002414272,Y
New,132785427,132785467,S,EAN13,2200002414296,Y
New,132785849,132785882,S,EAN13,2200002414326,Y
New,132787814,132795441,S,EAN13,2200002414913,Y
New,132787816,132795427,S,EAN13,2200002414937,Y
New,132787885,132787897,S,EAN13,2200002414968,Y
New,132795853,132795866,S,EAN13,2200002414982,Y
New,132795897,132795904,S,EAN13,2200002415002,Y
New,132795900,132795922,S,EAN13,2200002415033,Y
New,132800159,132800161,S,EAN13,2200002415057,Y
New,132800200,132800202,S,EAN13,2200002415071,Y
New,132800425,132800430,S,EAN13,2200002415101,Y
New,132800451,132800460,S,EAN13,2200002415125,Y
New,132800741,132800800,S,EAN13,2200002415149,Y
New,132800744,132800824,S,EAN13,2200002415170,Y
New,132800746,132800840,S,EAN13,2200002415194,Y
New,132800749,132800864,S,EAN13,2200002415224,Y
New,132800751,132800880,S,EAN13,2200002415248,Y
New,132800754,132800901,S,EAN13,2200002415262,Y
New,132800757,132800922,S,EAN13,2200002415293,Y
New,132800759,132800935,S,EAN13,2200002415316,Y
New,132800761,132800950,S,EAN13,2200002415330,Y
New,132800764,132800969,S,EAN13,2200002415361,Y
New,132800766,132800985,S,EAN13,2200002415385,Y
New,132800768,132801001,S,EAN13,2200002415408,Y
New,132800771,132801025,S,EAN13,2200002415439,Y
New,132800773,132801041,S,EAN13,2200002415453,Y
New,132800790,132801279,S,EAN13,2200002415477,Y
New,132800793,132801303,S,EAN13,2200002415507,Y
New,132800796,132801325,S,EAN13,2200002415521,Y
New,132801807,132801933,S,EAN13,2200002415552,Y
New,132801970,132802030,S,EAN13,2200002415576,Y
New,132801972,132802046,S,EAN13,2200002415590,Y
New,132801975,132802070,S,EAN13,2200002415620,Y
New,132801977,132802086,S,EAN13,2200002415644,Y
New,132801979,132802102,S,EAN13,2200002415668,Y
New,132801982,132802126,S,EAN13,2200002415699,Y
