Option ID,Zone Group,Zone,Reason Code,Effective Date,Change Type,Change Amount,Change Percent,Price Guide,Auto-Approve
100944768,2,100,20,24/12/2025,0,,-25,Y,Y
100944897,2,100,20,24/12/2025,0,,-25,Y,Y
100944908,2,100,20,24/12/2025,0,,-25,Y,Y
100944987,2,100,20,24/12/2025,0,,-25,Y,Y
100945098,2,100,20,24/12/2025,0,,-25,Y,Y
100945102,2,100,20,24/12/2025,0,,-25,Y,Y
100945103,2,100,20,24/12/2025,0,,-25,Y,Y
100945206,2,100,20,24/12/2025,0,,-25,Y,Y
100945276,2,100,20,24/12/2025,0,,-25,Y,Y
100945280,2,100,20,24/12/2025,0,,-25,Y,Y
100945342,2,100,20,24/12/2025,0,,-25,Y,Y
100945352,2,100,20,24/12/2025,0,,-25,Y,Y
100945353,2,100,20,24/12/2025,0,,-25,Y,Y
100945395,2,100,20,24/12/2025,0,,-25,Y,Y
100945449,2,100,20,24/12/2025,0,,-25,Y,Y
100945477,2,100,20,24/12/2025,0,,-25,Y,Y
100945527,2,100,20,24/12/2025,0,,-25,Y,Y
100945538,2,100,20,24/12/2025,0,,-25,Y,Y
100945548,2,100,20,24/12/2025,0,,-25,Y,Y
100945552,2,100,20,24/12/2025,0,,-25,Y,Y
100945557,2,100,20,24/12/2025,0,,-25,Y,Y
100945595,2,100,20,24/12/2025,0,,-25,Y,Y
100945642,2,100,20,24/12/2025,0,,-25,Y,Y
100945646,2,100,20,24/12/2025,0,,-25,Y,Y
100945671,2,100,20,24/12/2025,0,,-25,Y,Y
100945698,2,100,20,24/12/2025,0,,-25,Y,Y
100945703,2,100,20,24/12/2025,0,,-25,Y,Y
100945797,2,100,20,24/12/2025,0,,-25,Y,Y
100945802,2,100,20,24/12/2025,0,,-25,Y,Y
100945930,2,100,20,24/12/2025,0,,-25,Y,Y
100945939,2,100,20,24/12/2025,0,,-25,Y,Y
100945950,2,100,20,24/12/2025,0,,-25,Y,Y
100945966,2,100,20,24/12/2025,0,,-25,Y,Y
100945983,2,100,20,24/12/2025,0,,-25,Y,Y
100946054,2,100,20,24/12/2025,0,,-25,Y,Y
100946082,2,100,20,24/12/2025,0,,-25,Y,Y
100946095,2,100,20,24/12/2025,0,,-25,Y,Y
100946135,2,100,20,24/12/2025,0,,-25,Y,Y
100946141,2,100,20,24/12/2025,0,,-25,Y,Y
100946152,2,100,20,24/12/2025,0,,-25,Y,Y
100946153,2,100,20,24/12/2025,0,,-25,Y,Y
100946177,2,100,20,24/12/2025,0,,-25,Y,Y
100946344,2,100,20,24/12/2025,0,,-25,Y,Y
100946409,2,100,20,24/12/2025,0,,-25,Y,Y
100946467,2,100,20,24/12/2025,0,,-25,Y,Y
100946475,2,100,20,24/12/2025,0,,-25,Y,Y
100946558,2,100,20,24/12/2025,0,,-25,Y,Y
100946559,2,100,20,24/12/2025,0,,-25,Y,Y
100946561,2,100,20,24/12/2025,0,,-25,Y,Y
100946579,2,100,20,24/12/2025,0,,-25,Y,Y
100946788,2,100,20,24/12/2025,0,,-25,Y,Y
100946841,2,100,20,24/12/2025,0,,-25,Y,Y
100946896,2,100,20,24/12/2025,0,,-25,Y,Y
100946908,2,100,20,24/12/2025,0,,-25,Y,Y
100946950,2,100,20,24/12/2025,0,,-25,Y,Y
100947151,2,100,20,24/12/2025,0,,-25,Y,Y
100947152,2,100,20,24/12/2025,0,,-25,Y,Y
100947166,2,100,20,24/12/2025,0,,-25,Y,Y
100947169,2,100,20,24/12/2025,0,,-25,Y,Y
100947212,2,100,20,24/12/2025,0,,-25,Y,Y
100947217,2,100,20,24/12/2025,0,,-25,Y,Y
100947286,2,100,20,24/12/2025,0,,-25,Y,Y
100947293,2,100,20,24/12/2025,0,,-25,Y,Y
100947362,2,100,20,24/12/2025,0,,-25,Y,Y
100947400,2,100,20,24/12/2025,0,,-25,Y,Y
100947547,2,100,20,24/12/2025,0,,-25,Y,Y
100947555,2,100,20,24/12/2025,0,,-25,Y,Y
100947581,2,100,20,24/12/2025,0,,-25,Y,Y
100947595,2,100,20,24/12/2025,0,,-25,Y,Y
100947764,2,100,20,24/12/2025,0,,-25,Y,Y
100947780,2,100,20,24/12/2025,0,,-25,Y,Y
100947792,2,100,20,24/12/2025,0,,-25,Y,Y
100947923,2,100,20,24/12/2025,0,,-25,Y,Y
100947938,2,100,20,24/12/2025,0,,-25,Y,Y
100947939,2,100,20,24/12/2025,0,,-25,Y,Y
100948069,2,100,20,24/12/2025,0,,-25,Y,Y
100948073,2,100,20,24/12/2025,0,,-25,Y,Y
100948080,2,100,20,24/12/2025,0,,-25,Y,Y
100948112,2,100,20,24/12/2025,0,,-25,Y,Y
100948113,2,100,20,24/12/2025,0,,-25,Y,Y
100948125,2,100,20,24/12/2025,0,,-25,Y,Y
100948275,2,100,20,24/12/2025,0,,-25,Y,Y
100948308,2,100,20,24/12/2025,0,,-25,Y,Y
100948312,2,100,20,24/12/2025,0,,-25,Y,Y
100948313,2,100,20,24/12/2025,0,,-25,Y,Y
100948327,2,100,20,24/12/2025,0,,-25,Y,Y
100948351,2,100,20,24/12/2025,0,,-25,Y,Y
100948394,2,100,20,24/12/2025,0,,-25,Y,Y
100948511,2,100,20,24/12/2025,0,,-25,Y,Y
100948553,2,100,20,24/12/2025,0,,-25,Y,Y
100948560,2,100,20,24/12/2025,0,,-25,Y,Y
100948617,2,100,20,24/12/2025,0,,-25,Y,Y
100948716,2,100,20,24/12/2025,0,,-25,Y,Y
100949073,2,100,20,24/12/2025,0,,-25,Y,Y
100949201,2,100,20,24/12/2025,0,,-25,Y,Y
100949209,2,100,20,24/12/2025,0,,-25,Y,Y
100949251,2,100,20,24/12/2025,0,,-25,Y,Y
100949571,2,100,20,24/12/2025,0,,-25,Y,Y
100949625,2,100,20,24/12/2025,0,,-25,Y,Y
100949631,2,100,20,24/12/2025,0,,-25,Y,Y
100949646,2,100,20,24/12/2025,0,,-25,Y,Y
100949678,2,100,20,24/12/2025,0,,-25,Y,Y
100949691,2,100,20,24/12/2025,0,,-25,Y,Y
100950045,2,100,20,24/12/2025,0,,-25,Y,Y
100950077,2,100,20,24/12/2025,0,,-25,Y,Y
100950114,2,100,20,24/12/2025,0,,-25,Y,Y
100950139,2,100,20,24/12/2025,0,,-25,Y,Y
100950260,2,100,20,24/12/2025,0,,-25,Y,Y
100950335,2,100,20,24/12/2025,0,,-25,Y,Y
100950570,2,100,20,24/12/2025,0,,-25,Y,Y
100950580,2,100,20,24/12/2025,0,,-25,Y,Y
100950766,2,100,20,24/12/2025,0,,-25,Y,Y
100950869,2,100,20,24/12/2025,0,,-25,Y,Y
100950872,2,100,20,24/12/2025,0,,-25,Y,Y
100950900,2,100,20,24/12/2025,0,,-25,Y,Y
100950904,2,100,20,24/12/2025,0,,-25,Y,Y
100950915,2,100,20,24/12/2025,0,,-25,Y,Y
100950918,2,100,20,24/12/2025,0,,-25,Y,Y
100950931,2,100,20,24/12/2025,0,,-25,Y,Y
100950935,2,100,20,24/12/2025,0,,-25,Y,Y
100950937,2,100,20,24/12/2025,0,,-25,Y,Y
100950955,2,100,20,24/12/2025,0,,-25,Y,Y
100950962,2,100,20,24/12/2025,0,,-25,Y,Y
100951161,2,100,20,24/12/2025,0,,-25,Y,Y
100951167,2,100,20,24/12/2025,0,,-25,Y,Y
100951213,2,100,20,24/12/2025,0,,-25,Y,Y
100951252,2,100,20,24/12/2025,0,,-25,Y,Y
100951324,2,100,20,24/12/2025,0,,-25,Y,Y
100951398,2,100,20,24/12/2025,0,,-25,Y,Y
100951408,2,100,20,24/12/2025,0,,-25,Y,Y
100951454,2,100,20,24/12/2025,0,,-25,Y,Y
100951462,2,100,20,24/12/2025,0,,-25,Y,Y
100951467,2,100,20,24/12/2025,0,,-25,Y,Y
100951477,2,100,20,24/12/2025,0,,-25,Y,Y
100951478,2,100,20,24/12/2025,0,,-25,Y,Y
100951492,2,100,20,24/12/2025,0,,-25,Y,Y
100951514,2,100,20,24/12/2025,0,,-25,Y,Y
100951516,2,100,20,24/12/2025,0,,-25,Y,Y
100951803,2,100,20,24/12/2025,0,,-25,Y,Y
100951830,2,100,20,24/12/2025,0,,-25,Y,Y
100951854,2,100,20,24/12/2025,0,,-25,Y,Y
100951896,2,100,20,24/12/2025,0,,-25,Y,Y
100952137,2,100,20,24/12/2025,0,,-25,Y,Y
100952603,2,100,20,24/12/2025,0,,-25,Y,Y
100952618,2,100,20,24/12/2025,0,,-25,Y,Y
100952655,2,100,20,24/12/2025,0,,-25,Y,Y
100952686,2,100,20,24/12/2025,0,,-25,Y,Y
100952802,2,100,20,24/12/2025,0,,-25,Y,Y
100952828,2,100,20,24/12/2025,0,,-25,Y,Y
100952831,2,100,20,24/12/2025,0,,-25,Y,Y
100952838,2,100,20,24/12/2025,0,,-25,Y,Y
100952840,2,100,20,24/12/2025,0,,-25,Y,Y
100952848,2,100,20,24/12/2025,0,,-25,Y,Y
100952865,2,100,20,24/12/2025,0,,-25,Y,Y
100952957,2,100,20,24/12/2025,0,,-25,Y,Y
100953010,2,100,20,24/12/2025,0,,-25,Y,Y
100953061,2,100,20,24/12/2025,0,,-25,Y,Y
100953101,2,100,20,24/12/2025,0,,-25,Y,Y
100953291,2,100,20,24/12/2025,0,,-25,Y,Y
100953351,2,100,20,24/12/2025,0,,-25,Y,Y
100953380,2,100,20,24/12/2025,0,,-25,Y,Y
100953404,2,100,20,24/12/2025,0,,-25,Y,Y
100953407,2,100,20,24/12/2025,0,,-25,Y,Y
100953848,2,100,20,24/12/2025,0,,-25,Y,Y
100953949,2,100,20,24/12/2025,0,,-25,Y,Y
100954017,2,100,20,24/12/2025,0,,-25,Y,Y
100954025,2,100,20,24/12/2025,0,,-25,Y,Y
100954035,2,100,20,24/12/2025,0,,-25,Y,Y
100954051,2,100,20,24/12/2025,0,,-25,Y,Y
100954140,2,100,20,24/12/2025,0,,-25,Y,Y
100954269,2,100,20,24/12/2025,0,,-25,Y,Y
100954271,2,100,20,24/12/2025,0,,-25,Y,Y
100954282,2,100,20,24/12/2025,0,,-25,Y,Y
100954283,2,100,20,24/12/2025,0,,-25,Y,Y
100954344,2,100,20,24/12/2025,0,,-25,Y,Y
100954412,2,100,20,24/12/2025,0,,-25,Y,Y
100954429,2,100,20,24/12/2025,0,,-25,Y,Y
100954462,2,100,20,24/12/2025,0,,-25,Y,Y
100954518,2,100,20,24/12/2025,0,,-25,Y,Y
100954522,2,100,20,24/12/2025,0,,-25,Y,Y
100954535,2,100,20,24/12/2025,0,,-25,Y,Y
100954538,2,100,20,24/12/2025,0,,-25,Y,Y
100954558,2,100,20,24/12/2025,0,,-25,Y,Y
100954566,2,100,20,24/12/2025,0,,-25,Y,Y
100954789,2,100,20,24/12/2025,0,,-25,Y,Y
100955041,2,100,20,24/12/2025,0,,-25,Y,Y
100955320,2,100,20,24/12/2025,0,,-25,Y,Y
100955616,2,100,20,24/12/2025,0,,-25,Y,Y
100955745,2,100,20,24/12/2025,0,,-25,Y,Y
100955747,2,100,20,24/12/2025,0,,-25,Y,Y
100955863,2,100,20,24/12/2025,0,,-25,Y,Y
100955892,2,100,20,24/12/2025,0,,-25,Y,Y
100955914,2,100,20,24/12/2025,0,,-25,Y,Y
100956007,2,100,20,24/12/2025,0,,-25,Y,Y
100956012,2,100,20,24/12/2025,0,,-25,Y,Y
100956019,2,100,20,24/12/2025,0,,-25,Y,Y
100956021,2,100,20,24/12/2025,0,,-25,Y,Y
100956030,2,100,20,24/12/2025,0,,-25,Y,Y
100956048,2,100,20,24/12/2025,0,,-25,Y,Y
100956097,2,100,20,24/12/2025,0,,-25,Y,Y
100956108,2,100,20,24/12/2025,0,,-25,Y,Y
100956119,2,100,20,24/12/2025,0,,-25,Y,Y
100956154,2,100,20,24/12/2025,0,,-25,Y,Y
100956159,2,100,20,24/12/2025,0,,-25,Y,Y
100956164,2,100,20,24/12/2025,0,,-25,Y,Y
100956173,2,100,20,24/12/2025,0,,-25,Y,Y
100956189,2,100,20,24/12/2025,0,,-25,Y,Y
100956201,2,100,20,24/12/2025,0,,-25,Y,Y
100956298,2,100,20,24/12/2025,0,,-25,Y,Y
100956571,2,100,20,24/12/2025,0,,-25,Y,Y
100956699,2,100,20,24/12/2025,0,,-25,Y,Y
100957020,2,100,20,24/12/2025,0,,-25,Y,Y
100957070,2,100,20,24/12/2025,0,,-25,Y,Y
100957083,2,100,20,24/12/2025,0,,-25,Y,Y
100957139,2,100,20,24/12/2025,0,,-25,Y,Y
100957140,2,100,20,24/12/2025,0,,-25,Y,Y
