Option ID,Zone Group,Zone,Reason Code,Effective Date,Change Type,Change Amount,Change Percent,Price Guide,Auto-Approve
100777160,2,100,20,24/12/2025,0,,-25,Y,Y
100777163,2,100,20,24/12/2025,0,,-25,Y,Y
100777205,2,100,20,24/12/2025,0,,-25,Y,Y
100777612,2,100,20,24/12/2025,0,,-25,Y,Y
100777616,2,100,20,24/12/2025,0,,-25,Y,Y
100777742,2,100,20,24/12/2025,0,,-25,Y,Y
100777786,2,100,20,24/12/2025,0,,-25,Y,Y
100777809,2,100,20,24/12/2025,0,,-25,Y,Y
100777856,2,100,20,24/12/2025,0,,-25,Y,Y
100777876,2,100,20,24/12/2025,0,,-25,Y,Y
100778014,2,100,20,24/12/2025,0,,-25,Y,Y
100778029,2,100,20,24/12/2025,0,,-25,Y,Y
100778046,2,100,20,24/12/2025,0,,-25,Y,Y
100778047,2,100,20,24/12/2025,0,,-25,Y,Y
100778063,2,100,20,24/12/2025,0,,-25,Y,Y
100778116,2,100,20,24/12/2025,0,,-25,Y,Y
100778120,2,100,20,24/12/2025,0,,-25,Y,Y
100778124,2,100,20,24/12/2025,0,,-25,Y,Y
100778287,2,100,20,24/12/2025,0,,-25,Y,Y
100778391,2,100,20,24/12/2025,0,,-25,Y,Y
100778421,2,100,20,24/12/2025,0,,-25,Y,Y
100778460,2,100,20,24/12/2025,0,,-25,Y,Y
100778521,2,100,20,24/12/2025,0,,-25,Y,Y
100778541,2,100,20,24/12/2025,0,,-25,Y,Y
100778543,2,100,20,24/12/2025,0,,-25,Y,Y
100778546,2,100,20,24/12/2025,0,,-25,Y,Y
100778608,2,100,20,24/12/2025,0,,-25,Y,Y
100778642,2,100,20,24/12/2025,0,,-25,Y,Y
100778644,2,100,20,24/12/2025,0,,-25,Y,Y
100778649,2,100,20,24/12/2025,0,,-25,Y,Y
100778665,2,100,20,24/12/2025,0,,-25,Y,Y
100778770,2,100,20,24/12/2025,0,,-25,Y,Y
100778923,2,100,20,24/12/2025,0,,-25,Y,Y
100779182,2,100,20,24/12/2025,0,,-25,Y,Y
100779189,2,100,20,24/12/2025,0,,-25,Y,Y
100779192,2,100,20,24/12/2025,0,,-25,Y,Y
100779208,2,100,20,24/12/2025,0,,-25,Y,Y
100779212,2,100,20,24/12/2025,0,,-25,Y,Y
100779226,2,100,20,24/12/2025,0,,-25,Y,Y
100779233,2,100,20,24/12/2025,0,,-25,Y,Y
100779251,2,100,20,24/12/2025,0,,-25,Y,Y
100779296,2,100,20,24/12/2025,0,,-25,Y,Y
100779301,2,100,20,24/12/2025,0,,-25,Y,Y
100779312,2,100,20,24/12/2025,0,,-25,Y,Y
100779421,2,100,20,24/12/2025,0,,-25,Y,Y
100779592,2,100,20,24/12/2025,0,,-25,Y,Y
100779731,2,100,20,24/12/2025,0,,-25,Y,Y
100779749,2,100,20,24/12/2025,0,,-25,Y,Y
100779751,2,100,20,24/12/2025,0,,-25,Y,Y
100779962,2,100,20,24/12/2025,0,,-25,Y,Y
100779987,2,100,20,24/12/2025,0,,-25,Y,Y
100779993,2,100,20,24/12/2025,0,,-25,Y,Y
100780007,2,100,20,24/12/2025,0,,-25,Y,Y
100780030,2,100,20,24/12/2025,0,,-25,Y,Y
100780198,2,100,20,24/12/2025,0,,-25,Y,Y
100780199,2,100,20,24/12/2025,0,,-25,Y,Y
100780224,2,100,20,24/12/2025,0,,-25,Y,Y
100780234,2,100,20,24/12/2025,0,,-25,Y,Y
100780247,2,100,20,24/12/2025,0,,-25,Y,Y
100780249,2,100,20,24/12/2025,0,,-25,Y,Y
100780256,2,100,20,24/12/2025,0,,-25,Y,Y
100780329,2,100,20,24/12/2025,0,,-25,Y,Y
100780336,2,100,20,24/12/2025,0,,-25,Y,Y
100780350,2,100,20,24/12/2025,0,,-25,Y,Y
100780364,2,100,20,24/12/2025,0,,-25,Y,Y
100780427,2,100,20,24/12/2025,0,,-25,Y,Y
100780495,2,100,20,24/12/2025,0,,-25,Y,Y
100780505,2,100,20,24/12/2025,0,,-25,Y,Y
100780510,2,100,20,24/12/2025,0,,-25,Y,Y
100780516,2,100,20,24/12/2025,0,,-25,Y,Y
100780518,2,100,20,24/12/2025,0,,-25,Y,Y
100780526,2,100,20,24/12/2025,0,,-25,Y,Y
100780572,2,100,20,24/12/2025,0,,-25,Y,Y
100780573,2,100,20,24/12/2025,0,,-25,Y,Y
100780580,2,100,20,24/12/2025,0,,-25,Y,Y
100780591,2,100,20,24/12/2025,0,,-25,Y,Y
100780592,2,100,20,24/12/2025,0,,-25,Y,Y
