250026,"2022-09-15 08:39:53.45","#DG0001",50.00,68.00,93.00,120.90,"2023-03-13","130118054","PO",4,,,,"","ALMA","DG0001A1",30025,1002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250027,"2022-09-15 08:39:53.45","#DG0002",50.00,68.00,93.00,120.90,"2023-03-13","130118054","PO",4,,,,"","ALMA","DG0002A0",30026,1016,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250028,"2022-09-15 08:39:53.45","#DG0003",50.00,68.00,93.00,120.90,"2023-03-13","130118054","PO",4,,,,"","ALMA","DG0003A1",30027,3002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250029,"2022-09-15 08:39:53.45","#DG0004",50.00,68.00,93.00,120.90,"2023-03-13","130118054","PO",4,,,,"","ALMA","DG0004A0",30066,4002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250026,"2022-09-15 08:39:53.45","#DG0005",50.00,68.00,93.00,120.90,"2023-03-13","130118054","PO",4,,,,"","ALMA","DG0005A1",30067,5002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250027,"2022-09-15 08:39:53.45","#DG0006",50.00,68.00,93.00,120.90,"2023-03-13","130118054","PO",4,,,,"","ALMA","DG0006A0",30068,6002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250028,"2022-09-15 08:39:53.45","#DG0007",50.00,68.00,93.00,120.90,"2023-03-13","130118054","PO",4,,,,"","ALMA","DG0007A1",30069,8002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250026,"2022-09-15 08:39:53.45","#DG0008",50.00,68.00,93.00,120.90,"2023-03-13","130118061","PO",4,,,,"","ALMA","DG0008A1",30070,1002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250027,"2022-09-15 08:39:53.45","#DG0009",50.00,68.00,93.00,120.90,"2023-03-13","130118061","PO",4,,,,"","ALMA","DG0009A0",30071,1016,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250028,"2022-09-15 08:39:53.45","#DG0010",50.00,68.00,93.00,120.90,"2023-03-13","130118061","PO",4,,,,"","ALMA","DG0010A1",30072,3002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250029,"2022-09-15 08:39:53.45","#DG0011",50.00,68.00,93.00,120.90,"2023-03-13","130118061","PO",4,,,,"","ALMA","DG0011A0",30073,4002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250026,"2022-09-15 08:39:53.45","#DG0012",50.00,68.00,93.00,120.90,"2023-03-13","130118061","PO",4,,,,"","ALMA","DG0012A1",30029,5002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250027,"2022-09-15 08:39:53.45","#DG0013",50.00,68.00,93.00,120.90,"2023-03-13","130118061","PO",4,,,,"","ALMA","DG0013A0",30013,6002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250028,"2022-09-15 08:39:53.45","#DG0014",50.00,68.00,93.00,120.90,"2023-03-13","130118061","PO",4,,,,"","ALMA","DG0014A1",30022,8002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250026,"2022-09-15 08:39:53.45","#DG0015",50.00,68.00,93.00,120.90,"2023-03-13","130118067","PO",4,,,,"","ALMA","DG0015A1",30045,1002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250027,"2022-09-15 08:39:53.45","#DG0016",50.00,68.00,93.00,120.90,"2023-03-13","130118067","PO",4,,,,"","ALMA","DG0016A0",30046,1016,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250028,"2022-09-15 08:39:53.45","#DG0017",50.00,68.00,93.00,120.90,"2023-03-13","130118067","PO",4,,,,"","ALMA","DG0017A1",30047,3002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250029,"2022-09-15 08:39:53.45","#DG0018",50.00,68.00,93.00,120.90,"2023-03-13","130118067","PO",4,,,,"","ALMA","DG0018A0",30065,4002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250026,"2022-09-15 08:39:53.45","#DG0019",50.00,68.00,93.00,120.90,"2023-03-13","130118067","PO",4,,,,"","ALMA","DG0019A1",30074,5002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250027,"2022-09-15 08:39:53.45","#DG0020",50.00,68.00,93.00,120.90,"2023-03-13","130118067","PO",4,,,,"","ALMA","DG0020A0",30075,6002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250028,"2022-09-15 08:39:53.45","#DG0021",50.00,68.00,93.00,120.90,"2023-03-13","130118067","PO",4,,,,"","ALMA","DG0021A1",30025,8002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250026,"2022-09-15 08:39:53.45","#DG0022",50.00,68.00,93.00,120.90,"2023-03-13","130118068","PO",4,,,,"","ALMA","DG0022A1",30026,1002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250027,"2022-09-15 08:39:53.45","#DG0023",50.00,68.00,93.00,120.90,"2023-03-13","130118068","PO",4,,,,"","ALMA","DG0023A0",30027,1016,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250028,"2022-09-15 08:39:53.45","#DG0024",50.00,68.00,93.00,120.90,"2023-03-13","130118068","PO",4,,,,"","ALMA","DG0024A1",30066,3002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250029,"2022-09-15 08:39:53.45","#DG0025",50.00,68.00,93.00,120.90,"2023-03-13","130118068","PO",4,,,,"","ALMA","DG0025A0",30067,4002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250026,"2022-09-15 08:39:53.45","#DG0026",50.00,68.00,93.00,120.90,"2023-03-13","130118068","PO",4,,,,"","ALMA","DG0026A1",30068,5002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250027,"2022-09-15 08:39:53.45","#DG0027",50.00,68.00,93.00,120.90,"2023-03-13","130118068","PO",4,,,,"","ALMA","DG0027A0",30069,6002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250028,"2022-09-15 08:39:53.45","#DG0028",50.00,68.00,93.00,120.90,"2023-03-13","130118068","PO",4,,,,"","ALMA","DG0028A1",30070,8002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250026,"2022-09-15 08:39:53.45","#DG0029",50.00,68.00,93.00,120.90,"2023-03-13","130118074","PO",4,,,,"","ALMA","DG0029A1",30071,1002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250027,"2022-09-15 08:39:53.45","#DG0030",50.00,68.00,93.00,120.90,"2023-03-13","130118074","PO",4,,,,"","ALMA","DG0030A0",30072,1016,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250028,"2022-09-15 08:39:53.45","#DG0031",50.00,68.00,93.00,120.90,"2023-03-13","130118074","PO",4,,,,"","ALMA","DG0031A1",30073,3002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250029,"2022-09-15 08:39:53.45","#DG0032",50.00,68.00,93.00,120.90,"2023-03-13","130118074","PO",4,,,,"","ALMA","DG0032A0",30029,4002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250026,"2022-09-15 08:39:53.45","#DG0033",50.00,68.00,93.00,120.90,"2023-03-13","130118074","PO",4,,,,"","ALMA","DG0033A1",30013,5002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250027,"2022-09-15 08:39:53.45","#DG0034",50.00,68.00,93.00,120.90,"2023-03-13","130118074","PO",4,,,,"","ALMA","DG0034A0",30022,6002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250028,"2022-09-15 08:39:53.45","#DG0035",50.00,68.00,93.00,120.90,"2023-03-13","130118074","PO",4,,,,"","ALMA","DG0035A1",30045,8002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250026,"2022-09-15 08:39:53.45","#DG0036",50.00,68.00,93.00,120.90,"2023-03-13","130118083","PO",4,,,,"","ALMA","DG0036A1",30046,1002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250027,"2022-09-15 08:39:53.45","#DG0037",50.00,68.00,93.00,120.90,"2023-03-13","130118083","PO",4,,,,"","ALMA","DG0037A0",30047,1016,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250028,"2022-09-15 08:39:53.45","#DG0038",50.00,68.00,93.00,120.90,"2023-03-13","130118083","PO",4,,,,"","ALMA","DG0038A1",30065,3002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250029,"2022-09-15 08:39:53.45","#DG0039",50.00,68.00,93.00,120.90,"2023-03-13","130118083","PO",4,,,,"","ALMA","DG0039A0",30074,4002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250026,"2022-09-15 08:39:53.45","#DG0040",50.00,68.00,93.00,120.90,"2023-03-13","130118083","PO",4,,,,"","ALMA","DG0040A1",30075,5002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250027,"2022-09-15 08:39:53.45","#DG0041",50.00,68.00,93.00,120.90,"2023-03-13","130118083","PO",4,,,,"","ALMA","DG0041A0",30025,6002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250028,"2022-09-15 08:39:53.45","#DG0042",50.00,68.00,93.00,120.90,"2023-03-13","130118083","PO",4,,,,"","ALMA","DG0042A1",30026,8002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250026,"2022-09-15 08:39:53.45","#DG0043",50.00,68.00,93.00,120.90,"2023-03-13","130118088","PO",4,,,,"","ALMA","DG0043A1",30027,1002,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
250027,"2022-09-15 08:39:53.45","#DG0044",50.00,68.00,93.00,120.90,"2023-03-13","130118088","PO",4,,,,"","ALMA","DG0044A0",30066,1016,"2023-03-15","2023-04-20","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
