New/Maintain,Pricing Method,Zone Group,Base Zone,Zones,Product Group,Category,Sub-Category,Business Model,Buying Group,Buying Sub-Group,Buying Set,Brand,Base Zone Price,Base Zone Currency,Converted Price,Converted Price Currency,Conversion Factor,Reprice Existing
New,1,2,99,99,,,,,,,,AZAT MARD,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,AZAT MARD,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,AZAT MARD,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,AZAT MARD,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,AZAT MARD,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,AZAT MARD,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,AZAT MARD,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,AZAT MARD,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,AZAT MARD,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,AZAT MARD,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,AZAT MARD,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,AZAT MARD,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,AZAT MARD,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,AZAT MARD,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,AZAT MARD,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,AZAT MARD,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,AZAT MARD,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,AZAT MARD,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,AZAT MARD,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,AZAT MARD,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,AZAT MARD,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,AZAT MARD,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,AZAT MARD,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,AZAT MARD,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,AZAT MARD,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,AZAT MARD,2,GBP,2.22,EUR,,N
New,1,2,99,99,,,,,,,,ANOUSKA LO,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,ANOUSKA LO,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,ANOUSKA LO,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,ANOUSKA LO,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,ANOUSKA LO,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,ANOUSKA LO,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,ANOUSKA LO,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,ANOUSKA LO,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,ANOUSKA LO,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,ANOUSKA LO,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,ANOUSKA LO,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,ANOUSKA LO,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,ANOUSKA LO,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,ANOUSKA LO,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,ANOUSKA LO,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,ANOUSKA LO,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,ANOUSKA LO,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,ANOUSKA LO,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,ANOUSKA LO,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,ANOUSKA LO,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,ANOUSKA LO,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,ANOUSKA LO,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,ANOUSKA LO,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,ANOUSKA LO,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,ANOUSKA LO,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,ANOUSKA LO,2,GBP,2.22,EUR,,N
