New/Maintain,Pricing Method,Zone Group,Base Zone,Zones,Product Group,Category,Sub-Category,Business Model,Buying Group,Buying Sub-Group,Buying Set,Brand,Base Zone Price,Base Zone Currency,Converted Price,Converted Price Currency,Conversion Factor,Reprice Existing
New,1,2,99,99,,,,,,,,ABACO,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,ABACO,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,ABACO,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,ABACO,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,ABACO,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,ABACO,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,ABACO,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,ABACO,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,ABACO,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,ABACO,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,ABACO,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,ABACO,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,ABACO,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,ABACO,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,ABACO,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,ABACO,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,ABACO,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,ABACO,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,ABACO,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,ABACO,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,ABACO,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,ABACO,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,ABACO,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,ABACO,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,ABACO,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,ABACO,2,GBP,2.22,EUR,,N
New,1,2,99,99,,,,,,,,ANTIOCH,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,ANTIOCH,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,ANTIOCH,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,ANTIOCH,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,ANTIOCH,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,ANTIOCH,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,ANTIOCH,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,ANTIOCH,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,ANTIOCH,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,ANTIOCH,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,ANTIOCH,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,ANTIOCH,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,ANTIOCH,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,ANTIOCH,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,ANTIOCH,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,ANTIOCH,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,ANTIOCH,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,ANTIOCH,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,ANTIOCH,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,ANTIOCH,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,ANTIOCH,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,ANTIOCH,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,ANTIOCH,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,ANTIOCH,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,ANTIOCH,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,ANTIOCH,2,GBP,2.22,EUR,,N
