New/Maintain,Pricing Method,Zone Group,Base Zone,Zones,Product Group,Category,Sub-Category,Business Model,Buying Group,Buying Sub-Group,Buying Set,Brand,Base Zone Price,Base Zone Currency,Converted Price,Converted Price Currency,Conversion Factor,Reprice Existing
New,1,2,99,99,,,,,,,,ASPHALT YA,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,ASPHALT YA,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,ASPHALT YA,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,ASPHALT YA,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,ASPHALT YA,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,ASPHALT YA,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,ASPHALT YA,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,ASPHALT YA,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,ASPHALT YA,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,ASPHALT YA,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,ASPHALT YA,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,ASPHALT YA,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,ASPHALT YA,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,ASPHALT YA,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,ASPHALT YA,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,ASPHALT YA,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,ASPHALT YA,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,ASPHALT YA,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,ASPHALT YA,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,ASPHALT YA,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,ASPHALT YA,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,ASPHALT YA,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,ASPHALT YA,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,ASPHALT YA,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,ASPHALT YA,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,ASPHALT YA,2,GBP,2.22,EUR,,N
New,1,2,99,99,,,,,,,,ABBOTT LYO,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,ABBOTT LYO,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,ABBOTT LYO,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,ABBOTT LYO,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,ABBOTT LYO,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,ABBOTT LYO,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,ABBOTT LYO,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,ABBOTT LYO,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,ABBOTT LYO,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,ABBOTT LYO,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,ABBOTT LYO,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,ABBOTT LYO,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,ABBOTT LYO,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,ABBOTT LYO,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,ABBOTT LYO,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,ABBOTT LYO,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,ABBOTT LYO,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,ABBOTT LYO,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,ABBOTT LYO,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,ABBOTT LYO,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,ABBOTT LYO,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,ABBOTT LYO,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,ABBOTT LYO,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,ABBOTT LYO,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,ABBOTT LYO,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,ABBOTT LYO,2,GBP,2.22,EUR,,N
