New/Maintain,Pricing Method,Zone Group,Base Zone,Zones,Product Group,Category,Sub-Category,Business Model,Buying Group,Buying Sub-Group,Buying Set,Brand,Base Zone Price,Base Zone Currency,Converted Price,Converted Price Currency,Conversion Factor,Reprice Existing
New,1,2,99,99,,,,,,,,ARIANA GRA,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,ARIANA GRA,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,ARIANA GRA,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,ARIANA GRA,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,ARIANA GRA,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,ARIANA GRA,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,ARIANA GRA,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,ARIANA GRA,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,ARIANA GRA,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,ARIANA GRA,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,ARIANA GRA,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,ARIANA GRA,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,ARIANA GRA,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,ARIANA GRA,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,ARIANA GRA,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,ARIANA GRA,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,ARIANA GRA,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,ARIANA GRA,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,ARIANA GRA,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,ARIANA GRA,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,ARIANA GRA,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,ARIANA GRA,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,ARIANA GRA,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,ARIANA GRA,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,ARIANA GRA,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,ARIANA GRA,2,GBP,2.22,EUR,,N
New,1,2,99,99,,,,,,,,ABUZE LOND,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,ABUZE LOND,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,ABUZE LOND,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,ABUZE LOND,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,ABUZE LOND,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,ABUZE LOND,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,ABUZE LOND,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,ABUZE LOND,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,ABUZE LOND,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,ABUZE LOND,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,ABUZE LOND,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,ABUZE LOND,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,ABUZE LOND,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,ABUZE LOND,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,ABUZE LOND,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,ABUZE LOND,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,ABUZE LOND,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,ABUZE LOND,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,ABUZE LOND,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,ABUZE LOND,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,ABUZE LOND,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,ABUZE LOND,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,ABUZE LOND,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,ABUZE LOND,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,ABUZE LOND,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,ABUZE LOND,2,GBP,2.22,EUR,,N
