New/Maintain,Pricing Method,Zone Group,Base Zone,Zones,Product Group,Category,Sub-Category,Business Model,Buying Group,Buying Sub-Group,Buying Set,Brand,Base Zone Price,Base Zone Currency,Converted Price,Converted Price Currency,Conversion Factor,Reprice Existing
New,1,2,99,99,,,,,,,,AVANTGARDE,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,AVANTGARDE,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,AVANTGARDE,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,AVANTGARDE,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,AVANTGARDE,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,AVANTGARDE,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,AVANTGARDE,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,AVANTGARDE,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,AVANTGARDE,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,AVANTGARDE,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,AVANTGARDE,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,AVANTGARDE,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,AVANTGARDE,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,AVANTGARDE,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,AVANTGARDE,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,AVANTGARDE,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,AVANTGARDE,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,AVANTGARDE,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,AVANTGARDE,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,AVANTGARDE,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,AVANTGARDE,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,AVANTGARDE,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,AVANTGARDE,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,AVANTGARDE,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,AVANTGARDE,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,AVANTGARDE,2,GBP,2.22,EUR,,N
New,1,2,99,99,,,,,,,,ABRAMS & C,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,ABRAMS & C,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,ABRAMS & C,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,ABRAMS & C,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,ABRAMS & C,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,ABRAMS & C,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,ABRAMS & C,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,ABRAMS & C,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,ABRAMS & C,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,ABRAMS & C,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,ABRAMS & C,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,ABRAMS & C,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,ABRAMS & C,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,ABRAMS & C,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,ABRAMS & C,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,ABRAMS & C,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,ABRAMS & C,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,ABRAMS & C,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,ABRAMS & C,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,ABRAMS & C,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,ABRAMS & C,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,ABRAMS & C,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,ABRAMS & C,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,ABRAMS & C,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,ABRAMS & C,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,ABRAMS & C,2,GBP,2.22,EUR,,N
