New/Maintain,Pricing Method,Zone Group,Base Zone,Zones,Product Group,Category,Sub-Category,Business Model,Buying Group,Buying Sub-Group,Buying Set,Brand,Base Zone Price,Base Zone Currency,Converted Price,Converted Price Currency,Conversion Factor,Reprice Existing
New,1,2,99,99,,,,,,,,ADELE MARI,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,ADELE MARI,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,ADELE MARI,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,ADELE MARI,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,ADELE MARI,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,ADELE MARI,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,ADELE MARI,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,ADELE MARI,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,ADELE MARI,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,ADELE MARI,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,ADELE MARI,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,ADELE MARI,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,ADELE MARI,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,ADELE MARI,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,ADELE MARI,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,ADELE MARI,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,ADELE MARI,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,ADELE MARI,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,ADELE MARI,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,ADELE MARI,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,ADELE MARI,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,ADELE MARI,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,ADELE MARI,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,ADELE MARI,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,ADELE MARI,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,ADELE MARI,2,GBP,2.22,EUR,,N
New,1,2,99,99,,,,,,,,ADOLE MAT,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,ADOLE MAT,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,ADOLE MAT,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,ADOLE MAT,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,ADOLE MAT,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,ADOLE MAT,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,ADOLE MAT,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,ADOLE MAT,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,ADOLE MAT,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,ADOLE MAT,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,ADOLE MAT,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,ADOLE MAT,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,ADOLE MAT,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,ADOLE MAT,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,ADOLE MAT,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,ADOLE MAT,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,ADOLE MAT,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,ADOLE MAT,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,ADOLE MAT,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,ADOLE MAT,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,ADOLE MAT,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,ADOLE MAT,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,ADOLE MAT,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,ADOLE MAT,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,ADOLE MAT,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,ADOLE MAT,2,GBP,2.22,EUR,,N
