New/Maintain,Pricing Method,Zone Group,Base Zone,Zones,Product Group,Category,Sub-Category,Business Model,Buying Group,Buying Sub-Group,Buying Set,Brand,Base Zone Price,Base Zone Currency,Converted Price,Converted Price Currency,Conversion Factor,Reprice Existing
New,1,2,99,99,,,,,,,,ASPEN BAY,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,ASPEN BAY,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,ASPEN BAY,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,ASPEN BAY,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,ASPEN BAY,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,ASPEN BAY,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,ASPEN BAY,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,ASPEN BAY,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,ASPEN BAY,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,ASPEN BAY,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,ASPEN BAY,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,ASPEN BAY,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,ASPEN BAY,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,ASPEN BAY,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,ASPEN BAY,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,ASPEN BAY,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,ASPEN BAY,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,ASPEN BAY,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,ASPEN BAY,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,ASPEN BAY,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,ASPEN BAY,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,ASPEN BAY,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,ASPEN BAY,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,ASPEN BAY,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,ASPEN BAY,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,ASPEN BAY,2,GBP,2.22,EUR,,N
New,1,2,99,99,,,,,,,,AIJEK,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,AIJEK,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,AIJEK,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,AIJEK,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,AIJEK,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,AIJEK,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,AIJEK,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,AIJEK,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,AIJEK,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,AIJEK,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,AIJEK,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,AIJEK,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,AIJEK,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,AIJEK,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,AIJEK,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,AIJEK,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,AIJEK,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,AIJEK,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,AIJEK,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,AIJEK,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,AIJEK,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,AIJEK,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,AIJEK,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,AIJEK,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,AIJEK,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,AIJEK,2,GBP,2.22,EUR,,N
