New/Maintain,Pricing Method,Zone Group,Base Zone,Zones,Product Group,Category,Sub-Category,Business Model,Buying Group,Buying Sub-Group,Buying Set,Brand,Base Zone Price,Base Zone Currency,Converted Price,Converted Price Currency,Conversion Factor,Reprice Existing
New,1,2,99,99,,,,,,,,ALTER TALL,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,ALTER TALL,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,ALTER TALL,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,ALTER TALL,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,ALTER TALL,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,ALTER TALL,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,ALTER TALL,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,ALTER TALL,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,ALTER TALL,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,ALTER TALL,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,ALTER TALL,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,ALTER TALL,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,ALTER TALL,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,ALTER TALL,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,ALTER TALL,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,ALTER TALL,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,ALTER TALL,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,ALTER TALL,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,ALTER TALL,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,ALTER TALL,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,ALTER TALL,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,ALTER TALL,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,ALTER TALL,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,ALTER TALL,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,ALTER TALL,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,ALTER TALL,2,GBP,2.22,EUR,,N
New,1,2,99,99,,,,,,,,ANDERSEN &,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,ANDERSEN &,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,ANDERSEN &,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,ANDERSEN &,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,ANDERSEN &,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,ANDERSEN &,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,ANDERSEN &,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,ANDERSEN &,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,ANDERSEN &,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,ANDERSEN &,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,ANDERSEN &,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,ANDERSEN &,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,ANDERSEN &,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,ANDERSEN &,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,ANDERSEN &,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,ANDERSEN &,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,ANDERSEN &,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,ANDERSEN &,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,ANDERSEN &,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,ANDERSEN &,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,ANDERSEN &,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,ANDERSEN &,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,ANDERSEN &,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,ANDERSEN &,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,ANDERSEN &,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,ANDERSEN &,2,GBP,2.22,EUR,,N
