New/Maintain,Pricing Method,Zone Group,Base Zone,Zones,Product Group,Category,Sub-Category,Business Model,Buying Group,Buying Sub-Group,Buying Set,Brand,Base Zone Price,Base Zone Currency,Converted Price,Converted Price Currency,Conversion Factor,Reprice Existing
New,1,2,99,99,,,,,,,,AND MARY,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,AND MARY,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,AND MARY,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,AND MARY,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,AND MARY,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,AND MARY,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,AND MARY,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,AND MARY,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,AND MARY,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,AND MARY,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,AND MARY,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,AND MARY,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,AND MARY,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,AND MARY,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,AND MARY,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,AND MARY,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,AND MARY,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,AND MARY,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,AND MARY,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,AND MARY,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,AND MARY,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,AND MARY,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,AND MARY,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,AND MARY,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,AND MARY,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,AND MARY,2,GBP,2.22,EUR,,N
New,1,2,99,99,,,,,,,,ANNORLUNDA,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,ANNORLUNDA,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,ANNORLUNDA,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,ANNORLUNDA,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,ANNORLUNDA,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,ANNORLUNDA,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,ANNORLUNDA,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,ANNORLUNDA,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,ANNORLUNDA,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,ANNORLUNDA,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,ANNORLUNDA,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,ANNORLUNDA,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,ANNORLUNDA,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,ANNORLUNDA,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,ANNORLUNDA,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,ANNORLUNDA,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,ANNORLUNDA,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,ANNORLUNDA,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,ANNORLUNDA,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,ANNORLUNDA,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,ANNORLUNDA,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,ANNORLUNDA,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,ANNORLUNDA,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,ANNORLUNDA,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,ANNORLUNDA,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,ANNORLUNDA,2,GBP,2.22,EUR,,N
