New/Maintain,Pricing Method,Zone Group,Base Zone,Zones,Product Group,Category,Sub-Category,Business Model,Buying Group,Buying Sub-Group,Buying Set,Brand,Base Zone Price,Base Zone Currency,Converted Price,Converted Price Currency,Conversion Factor,Reprice Existing
New,1,2,99,99,,,,,,,,APHARSEC,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,APHARSEC,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,APHARSEC,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,APHARSEC,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,APHARSEC,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,APHARSEC,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,APHARSEC,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,APHARSEC,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,APHARSEC,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,APHARSEC,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,APHARSEC,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,APHARSEC,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,APHARSEC,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,APHARSEC,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,APHARSEC,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,APHARSEC,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,APHARSEC,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,APHARSEC,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,APHARSEC,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,APHARSEC,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,APHARSEC,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,APHARSEC,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,APHARSEC,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,APHARSEC,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,APHARSEC,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,APHARSEC,2,GBP,2.22,EUR,,N
New,1,2,99,99,,,,,,,,APRIL MAY,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,APRIL MAY,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,APRIL MAY,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,APRIL MAY,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,APRIL MAY,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,APRIL MAY,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,APRIL MAY,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,APRIL MAY,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,APRIL MAY,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,APRIL MAY,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,APRIL MAY,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,APRIL MAY,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,APRIL MAY,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,APRIL MAY,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,APRIL MAY,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,APRIL MAY,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,APRIL MAY,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,APRIL MAY,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,APRIL MAY,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,APRIL MAY,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,APRIL MAY,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,APRIL MAY,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,APRIL MAY,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,APRIL MAY,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,APRIL MAY,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,APRIL MAY,2,GBP,2.22,EUR,,N
