New/Maintain,Pricing Method,Zone Group,Base Zone,Zones,Product Group,Category,Sub-Category,Business Model,Buying Group,Buying Sub-Group,Buying Set,Brand,Base Zone Price,Base Zone Currency,Converted Price,Converted Price Currency,Conversion Factor,Reprice Existing
New,1,2,99,99,,,,,,,,AXIOLOGY,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,AXIOLOGY,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,AXIOLOGY,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,AXIOLOGY,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,AXIOLOGY,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,AXIOLOGY,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,AXIOLOGY,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,AXIOLOGY,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,AXIOLOGY,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,AXIOLOGY,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,AXIOLOGY,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,AXIOLOGY,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,AXIOLOGY,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,AXIOLOGY,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,AXIOLOGY,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,AXIOLOGY,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,AXIOLOGY,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,AXIOLOGY,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,AXIOLOGY,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,AXIOLOGY,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,AXIOLOGY,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,AXIOLOGY,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,AXIOLOGY,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,AXIOLOGY,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,AXIOLOGY,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,AXIOLOGY,2,GBP,2.22,EUR,,N
New,1,2,99,99,,,,,,,,AZALEA WANG,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,AZALEA WANG,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,AZALEA WANG,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,AZALEA WANG,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,AZALEA WANG,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,AZALEA WANG,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,AZALEA WANG,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,AZALEA WANG,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,AZALEA WANG,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,AZALEA WANG,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,AZALEA WANG,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,AZALEA WANG,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,AZALEA WANG,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,AZALEA WANG,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,AZALEA WANG,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,AZALEA WANG,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,AZALEA WANG,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,AZALEA WANG,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,AZALEA WANG,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,AZALEA WANG,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,AZALEA WANG,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,AZALEA WANG,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,AZALEA WANG,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,AZALEA WANG,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,AZALEA WANG,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,AZALEA WANG,2,GBP,2.22,EUR,,N
