New/Maintain,Pricing Method,Zone Group,Base Zone,Zones,Product Group,Category,Sub-Category,Business Model,Buying Group,Buying Sub-Group,Buying Set,Brand,Base Zone Price,Base Zone Currency,Converted Price,Converted Price Currency,Conversion Factor,Reprice Existing
New,1,2,99,99,,,,,,,,AN ORIGINAL LEROY,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,AN ORIGINAL LEROY,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,AN ORIGINAL LEROY,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,AN ORIGINAL LEROY,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,AN ORIGINAL LEROY,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,AN ORIGINAL LEROY,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,AN ORIGINAL LEROY,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,AN ORIGINAL LEROY,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,AN ORIGINAL LEROY,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,AN ORIGINAL LEROY,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,AN ORIGINAL LEROY,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,AN ORIGINAL LEROY,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,AN ORIGINAL LEROY,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,AN ORIGINAL LEROY,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,AN ORIGINAL LEROY,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,AN ORIGINAL LEROY,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,AN ORIGINAL LEROY,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,AN ORIGINAL LEROY,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,AN ORIGINAL LEROY,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,AN ORIGINAL LEROY,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,AN ORIGINAL LEROY,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,AN ORIGINAL LEROY,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,AN ORIGINAL LEROY,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,AN ORIGINAL LEROY,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,AN ORIGINAL LEROY,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,AN ORIGINAL LEROY,2,GBP,2.22,EUR,,N
New,1,2,99,99,,,,,,,,AKA,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,AKA,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,AKA,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,AKA,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,AKA,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,AKA,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,AKA,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,AKA,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,AKA,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,AKA,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,AKA,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,AKA,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,AKA,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,AKA,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,AKA,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,AKA,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,AKA,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,AKA,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,AKA,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,AKA,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,AKA,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,AKA,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,AKA,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,AKA,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,AKA,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,AKA,2,GBP,2.22,EUR,,N
