New/Maintain,Pricing Method,Zone Group,Base Zone,Zones,Product Group,Category,Sub-Category,Business Model,Buying Group,Buying Sub-Group,Buying Set,Brand,Base Zone Price,Base Zone Currency,Converted Price,Converted Price Currency,Conversion Factor,Reprice Existing
New,1,2,99,99,,,,,,,,ANDREA GAR,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,ANDREA GAR,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,ANDREA GAR,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,ANDREA GAR,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,ANDREA GAR,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,ANDREA GAR,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,ANDREA GAR,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,ANDREA GAR,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,ANDREA GAR,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,ANDREA GAR,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,ANDREA GAR,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,ANDREA GAR,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,ANDREA GAR,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,ANDREA GAR,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,ANDREA GAR,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,ANDREA GAR,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,ANDREA GAR,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,ANDREA GAR,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,ANDREA GAR,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,ANDREA GAR,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,ANDREA GAR,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,ANDREA GAR,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,ANDREA GAR,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,ANDREA GAR,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,ANDREA GAR,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,ANDREA GAR,2,GBP,2.22,EUR,,N
New,1,2,99,99,,,,,,,,AON BLACK,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,AON BLACK,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,AON BLACK,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,AON BLACK,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,AON BLACK,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,AON BLACK,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,AON BLACK,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,AON BLACK,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,AON BLACK,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,AON BLACK,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,AON BLACK,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,AON BLACK,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,AON BLACK,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,AON BLACK,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,AON BLACK,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,AON BLACK,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,AON BLACK,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,AON BLACK,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,AON BLACK,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,AON BLACK,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,AON BLACK,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,AON BLACK,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,AON BLACK,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,AON BLACK,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,AON BLACK,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,AON BLACK,2,GBP,2.22,EUR,,N
