New/Maintain,Pricing Method,Zone Group,Base Zone,Zones,Product Group,Category,Sub-Category,Business Model,Buying Group,Buying Sub-Group,Buying Set,Brand,Base Zone Price,Base Zone Currency,Converted Price,Converted Price Currency,Conversion Factor,Reprice Existing
New,1,2,99,99,,,,,,,,ABRAND,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,ABRAND,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,ABRAND,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,ABRAND,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,ABRAND,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,ABRAND,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,ABRAND,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,ABRAND,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,ABRAND,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,ABRAND,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,ABRAND,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,ABRAND,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,ABRAND,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,ABRAND,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,ABRAND,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,ABRAND,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,ABRAND,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,ABRAND,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,ABRAND,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,ABRAND,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,ABRAND,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,ABRAND,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,ABRAND,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,ABRAND,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,ABRAND,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,ABRAND,2,GBP,2.22,EUR,,N
New,1,2,99,99,,,,,,,,AETHERSTON,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,AETHERSTON,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,AETHERSTON,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,AETHERSTON,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,AETHERSTON,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,AETHERSTON,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,AETHERSTON,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,AETHERSTON,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,AETHERSTON,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,AETHERSTON,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,AETHERSTON,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,AETHERSTON,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,AETHERSTON,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,AETHERSTON,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,AETHERSTON,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,AETHERSTON,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,AETHERSTON,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,AETHERSTON,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,AETHERSTON,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,AETHERSTON,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,AETHERSTON,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,AETHERSTON,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,AETHERSTON,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,AETHERSTON,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,AETHERSTON,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,AETHERSTON,2,GBP,2.22,EUR,,N
