New/Maintain,Pricing Method,Zone Group,Base Zone,Zones,Product Group,Category,Sub-Category,Business Model,Buying Group,Buying Sub-Group,Buying Set,Brand,Base Zone Price,Base Zone Currency,Converted Price,Converted Price Currency,Conversion Factor,Reprice Existing
New,1,2,99,99,,,,,,,,ADIEU,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,ADIEU,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,ADIEU,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,ADIEU,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,ADIEU,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,ADIEU,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,ADIEU,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,ADIEU,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,ADIEU,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,ADIEU,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,ADIEU,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,ADIEU,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,ADIEU,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,ADIEU,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,ADIEU,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,ADIEU,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,ADIEU,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,ADIEU,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,ADIEU,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,ADIEU,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,ADIEU,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,ADIEU,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,ADIEU,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,ADIEU,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,ADIEU,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,ADIEU,2,GBP,2.22,EUR,,N
New,1,2,99,99,,,,,,,,ALPHA-H,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,ALPHA-H,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,ALPHA-H,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,ALPHA-H,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,ALPHA-H,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,ALPHA-H,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,ALPHA-H,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,ALPHA-H,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,ALPHA-H,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,ALPHA-H,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,ALPHA-H,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,ALPHA-H,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,ALPHA-H,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,ALPHA-H,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,ALPHA-H,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,ALPHA-H,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,ALPHA-H,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,ALPHA-H,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,ALPHA-H,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,ALPHA-H,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,ALPHA-H,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,ALPHA-H,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,ALPHA-H,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,ALPHA-H,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,ALPHA-H,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,ALPHA-H,2,GBP,2.22,EUR,,N
