New/Maintain,Pricing Method,Zone Group,Base Zone,Zones,Product Group,Category,Sub-Category,Business Model,Buying Group,Buying Sub-Group,Buying Set,Brand,Base Zone Price,Base Zone Currency,Converted Price,Converted Price Currency,Conversion Factor,Reprice Existing
New,1,2,99,99,,,,,,,,ALTER PETI,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,ALTER PETI,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,ALTER PETI,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,ALTER PETI,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,ALTER PETI,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,ALTER PETI,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,ALTER PETI,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,ALTER PETI,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,ALTER PETI,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,ALTER PETI,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,ALTER PETI,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,ALTER PETI,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,ALTER PETI,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,ALTER PETI,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,ALTER PETI,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,ALTER PETI,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,ALTER PETI,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,ALTER PETI,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,ALTER PETI,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,ALTER PETI,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,ALTER PETI,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,ALTER PETI,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,ALTER PETI,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,ALTER PETI,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,ALTER PETI,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,ALTER PETI,2,GBP,2.22,EUR,,N
New,1,2,99,99,,,,,,,,AUBREY,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,AUBREY,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,AUBREY,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,AUBREY,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,AUBREY,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,AUBREY,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,AUBREY,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,AUBREY,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,AUBREY,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,AUBREY,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,AUBREY,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,AUBREY,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,AUBREY,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,AUBREY,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,AUBREY,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,AUBREY,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,AUBREY,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,AUBREY,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,AUBREY,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,AUBREY,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,AUBREY,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,AUBREY,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,AUBREY,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,AUBREY,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,AUBREY,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,AUBREY,2,GBP,2.22,EUR,,N
