New/Maintain,Pricing Method,Zone Group,Base Zone,Zones,Product Group,Category,Sub-Category,Business Model,Buying Group,Buying Sub-Group,Buying Set,Brand,Base Zone Price,Base Zone Currency,Converted Price,Converted Price Currency,Conversion Factor,Reprice Existing
New,1,2,99,99,,,,,,,,APT,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,APT,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,APT,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,APT,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,APT,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,APT,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,APT,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,APT,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,APT,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,APT,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,APT,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,APT,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,APT,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,APT,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,APT,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,APT,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,APT,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,APT,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,APT,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,APT,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,APT,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,APT,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,APT,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,APT,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,APT,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,APT,2,GBP,2.22,EUR,,N
New,1,2,99,99,,,,,,,,ASCEND DEN,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,ASCEND DEN,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,ASCEND DEN,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,ASCEND DEN,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,ASCEND DEN,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,ASCEND DEN,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,ASCEND DEN,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,ASCEND DEN,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,ASCEND DEN,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,ASCEND DEN,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,ASCEND DEN,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,ASCEND DEN,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,ASCEND DEN,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,ASCEND DEN,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,ASCEND DEN,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,ASCEND DEN,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,ASCEND DEN,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,ASCEND DEN,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,ASCEND DEN,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,ASCEND DEN,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,ASCEND DEN,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,ASCEND DEN,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,ASCEND DEN,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,ASCEND DEN,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,ASCEND DEN,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,ASCEND DEN,2,GBP,2.22,EUR,,N
