New/Maintain,Pricing Method,Zone Group,Base Zone,Zones,Product Group,Category,Sub-Category,Business Model,Buying Group,Buying Sub-Group,Buying Set,Brand,Base Zone Price,Base Zone Currency,Converted Price,Converted Price Currency,Conversion Factor,Reprice Existing
New,1,2,99,99,,,,,,,,ALTER,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,ALTER,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,ALTER,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,ALTER,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,ALTER,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,ALTER,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,ALTER,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,ALTER,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,ALTER,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,ALTER,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,ALTER,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,ALTER,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,ALTER,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,ALTER,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,ALTER,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,ALTER,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,ALTER,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,ALTER,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,ALTER,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,ALTER,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,ALTER,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,ALTER,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,ALTER,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,ALTER,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,ALTER,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,ALTER,2,GBP,2.22,EUR,,N
New,1,2,99,99,,,,,,,,ANATOMY OF,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,ANATOMY OF,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,ANATOMY OF,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,ANATOMY OF,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,ANATOMY OF,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,ANATOMY OF,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,ANATOMY OF,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,ANATOMY OF,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,ANATOMY OF,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,ANATOMY OF,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,ANATOMY OF,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,ANATOMY OF,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,ANATOMY OF,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,ANATOMY OF,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,ANATOMY OF,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,ANATOMY OF,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,ANATOMY OF,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,ANATOMY OF,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,ANATOMY OF,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,ANATOMY OF,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,ANATOMY OF,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,ANATOMY OF,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,ANATOMY OF,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,ANATOMY OF,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,ANATOMY OF,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,ANATOMY OF,2,GBP,2.22,EUR,,N
