New/Maintain,Pricing Method,Zone Group,Base Zone,Zones,Product Group,Category,Sub-Category,Business Model,Buying Group,Buying Sub-Group,Buying Set,Brand,Base Zone Price,Base Zone Currency,Converted Price,Converted Price Currency,Conversion Factor,Reprice Existing
New,1,2,99,99,,,,,,,,ARTOYZ,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,ARTOYZ,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,ARTOYZ,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,ARTOYZ,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,ARTOYZ,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,ARTOYZ,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,ARTOYZ,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,ARTOYZ,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,ARTOYZ,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,ARTOYZ,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,ARTOYZ,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,ARTOYZ,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,ARTOYZ,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,ARTOYZ,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,ARTOYZ,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,ARTOYZ,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,ARTOYZ,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,ARTOYZ,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,ARTOYZ,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,ARTOYZ,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,ARTOYZ,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,ARTOYZ,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,ARTOYZ,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,ARTOYZ,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,ARTOYZ,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,ARTOYZ,2,GBP,2.22,EUR,,N
New,1,2,99,99,,,,,,,,ADIDAS GOL,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,ADIDAS GOL,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,ADIDAS GOL,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,ADIDAS GOL,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,ADIDAS GOL,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,ADIDAS GOL,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,ADIDAS GOL,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,ADIDAS GOL,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,ADIDAS GOL,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,ADIDAS GOL,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,ADIDAS GOL,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,ADIDAS GOL,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,ADIDAS GOL,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,ADIDAS GOL,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,ADIDAS GOL,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,ADIDAS GOL,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,ADIDAS GOL,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,ADIDAS GOL,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,ADIDAS GOL,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,ADIDAS GOL,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,ADIDAS GOL,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,ADIDAS GOL,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,ADIDAS GOL,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,ADIDAS GOL,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,ADIDAS GOL,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,ADIDAS GOL,2,GBP,2.22,EUR,,N
