New/Maintain,Pricing Method,Zone Group,Base Zone,Zones,Product Group,Category,Sub-Category,Business Model,Buying Group,Buying Sub-Group,Buying Set,Brand,Base Zone Price,Base Zone Currency,Converted Price,Converted Price Currency,Conversion Factor,Reprice Existing
New,1,2,99,99,,,,,,,,AMERICANCR,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,AMERICANCR,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,AMERICANCR,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,AMERICANCR,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,AMERICANCR,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,AMERICANCR,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,AMERICANCR,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,AMERICANCR,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,AMERICANCR,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,AMERICANCR,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,AMERICANCR,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,AMERICANCR,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,AMERICANCR,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,AMERICANCR,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,AMERICANCR,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,AMERICANCR,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,AMERICANCR,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,AMERICANCR,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,AMERICANCR,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,AMERICANCR,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,AMERICANCR,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,AMERICANCR,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,AMERICANCR,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,AMERICANCR,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,AMERICANCR,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,AMERICANCR,2,GBP,2.22,EUR,,N
New,1,2,99,99,,,,,,,,AURA,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,AURA,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,AURA,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,AURA,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,AURA,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,AURA,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,AURA,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,AURA,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,AURA,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,AURA,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,AURA,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,AURA,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,AURA,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,AURA,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,AURA,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,AURA,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,AURA,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,AURA,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,AURA,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,AURA,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,AURA,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,AURA,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,AURA,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,AURA,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,AURA,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,AURA,2,GBP,2.22,EUR,,N
