New/Maintain,Pricing Method,Zone Group,Base Zone,Zones,Product Group,Category,Sub-Category,Business Model,Buying Group,Buying Sub-Group,Buying Set,Brand,Base Zone Price,Base Zone Currency,Converted Price,Converted Price Currency,Conversion Factor,Reprice Existing
New,1,2,99,99,,,,,,,,AMY JANE LONDON,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,AMY JANE LONDON,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,AMY JANE LONDON,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,AMY JANE LONDON,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,AMY JANE LONDON,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,AMY JANE LONDON,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,AMY JANE LONDON,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,AMY JANE LONDON,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,AMY JANE LONDON,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,AMY JANE LONDON,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,AMY JANE LONDON,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,AMY JANE LONDON,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,AMY JANE LONDON,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,AMY JANE LONDON,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,AMY JANE LONDON,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,AMY JANE LONDON,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,AMY JANE LONDON,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,AMY JANE LONDON,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,AMY JANE LONDON,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,AMY JANE LONDON,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,AMY JANE LONDON,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,AMY JANE LONDON,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,AMY JANE LONDON,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,AMY JANE LONDON,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,AMY JANE LONDON,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,AMY JANE LONDON,2,GBP,2.22,EUR,,N
New,1,2,99,99,,,,,,,,ALICE & YO,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,ALICE & YO,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,ALICE & YO,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,ALICE & YO,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,ALICE & YO,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,ALICE & YO,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,ALICE & YO,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,ALICE & YO,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,ALICE & YO,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,ALICE & YO,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,ALICE & YO,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,ALICE & YO,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,ALICE & YO,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,ALICE & YO,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,ALICE & YO,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,ALICE & YO,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,ALICE & YO,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,ALICE & YO,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,ALICE & YO,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,ALICE & YO,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,ALICE & YO,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,ALICE & YO,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,ALICE & YO,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,ALICE & YO,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,ALICE & YO,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,ALICE & YO,2,GBP,2.22,EUR,,N
