New/Maintain,Pricing Method,Zone Group,Base Zone,Zones,Product Group,Category,Sub-Category,Business Model,Buying Group,Buying Sub-Group,Buying Set,Brand,Base Zone Price,Base Zone Currency,Converted Price,Converted Price Currency,Conversion Factor,Reprice Existing
New,1,2,99,99,,,,,,,,AMUSE SOCI,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,AMUSE SOCI,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,AMUSE SOCI,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,AMUSE SOCI,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,AMUSE SOCI,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,AMUSE SOCI,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,AMUSE SOCI,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,AMUSE SOCI,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,AMUSE SOCI,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,AMUSE SOCI,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,AMUSE SOCI,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,AMUSE SOCI,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,AMUSE SOCI,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,AMUSE SOCI,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,AMUSE SOCI,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,AMUSE SOCI,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,AMUSE SOCI,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,AMUSE SOCI,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,AMUSE SOCI,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,AMUSE SOCI,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,AMUSE SOCI,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,AMUSE SOCI,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,AMUSE SOCI,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,AMUSE SOCI,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,AMUSE SOCI,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,AMUSE SOCI,2,GBP,2.22,EUR,,N
New,1,2,99,99,,,,,,,,ALEJANDRO,1,GBP,1,GBP,,N
New,1,2,99,100,,,,,,,,ALEJANDRO,1,GBP,1,GBP,,N
New,1,2,99,101,,,,,,,,ALEJANDRO,1,GBP,1,GBP,,N
New,1,2,99,102,,,,,,,,ALEJANDRO,1,GBP,2,USD,,N
New,1,2,99,103,,,,,,,,ALEJANDRO,1,GBP,1.12,EUR,,N
New,1,2,99,104,,,,,,,,ALEJANDRO,1,GBP,1.12,EUR,,N
New,1,2,99,105,,,,,,,,ALEJANDRO,1,GBP,1.12,EUR,,N
New,1,2,99,106,,,,,,,,ALEJANDRO,1,GBP,1.12,EUR,,N
New,1,2,99,107,,,,,,,,ALEJANDRO,1,GBP,85,RUB,,N
New,1,2,99,108,,,,,,,,ALEJANDRO,1,GBP,2,AUD,,N
New,1,2,99,109,,,,,,,,ALEJANDRO,1,GBP,1.12,EUR,,N
New,1,2,99,110,,,,,,,,ALEJANDRO,1,GBP,12,SEK,,N
New,1,2,99,111,,,,,,,,ALEJANDRO,1,GBP,1.12,EUR,,N
New,1,2,99,99,,,,,,,,ALEJANDRO,2,GBP,2,GBP,,N
New,1,2,99,100,,,,,,,,ALEJANDRO,2,GBP,2,GBP,,N
New,1,2,99,101,,,,,,,,ALEJANDRO,2,GBP,2,GBP,,N
New,1,2,99,102,,,,,,,,ALEJANDRO,2,GBP,4,USD,,N
New,1,2,99,103,,,,,,,,ALEJANDRO,2,GBP,2.22,EUR,,N
New,1,2,99,104,,,,,,,,ALEJANDRO,2,GBP,2.22,EUR,,N
New,1,2,99,105,,,,,,,,ALEJANDRO,2,GBP,2.22,EUR,,N
New,1,2,99,106,,,,,,,,ALEJANDRO,2,GBP,2.22,EUR,,N
New,1,2,99,107,,,,,,,,ALEJANDRO,2,GBP,170,RUB,,N
New,1,2,99,108,,,,,,,,ALEJANDRO,2,GBP,4,AUD,,N
New,1,2,99,109,,,,,,,,ALEJANDRO,2,GBP,2.22,EUR,,N
New,1,2,99,110,,,,,,,,ALEJANDRO,2,GBP,24,SEK,,N
New,1,2,99,111,,,,,,,,ALEJANDRO,2,GBP,2.22,EUR,,N
